drug,year,age,gender,geography,antall unike pasienter,prevalens pr 1000,befolkning,aup,ddd
ADHD-midler,2011,5,M,Aust-Agder,38,11.176,3400,154021.203,10398.208
ADHD-midler,2011,5,M,Buskerud,65,7.966,8160,284045.500,18084.492
ADHD-midler,2011,5,M,Finnmark,34,15.568,2184,160957.359,10010.475
ADHD-midler,2011,5,M,Hedmark,103,19.310,5334,454193.969,29218.250
ADHD-midler,2011,5,M,Hordaland,172,11.087,15514,817990,49761.227
ADHD-midler,2011,5,M,Møre og Romsdal,98,12.371,7922,409187.469,25451.301
ADHD-midler,2011,5,M,Nordland,136,19.702,6903,724074.750,43869.703
ADHD-midler,2011,5,M,Nord-Trøndelag,25,5.995,4170,148977.359,9879.370
ADHD-midler,2011,5,M,Oppland,46,8.792,5232,178458.734,14697.667
ADHD-midler,2011,5,M,Oslo,109,6.469,16850,444214,29650.383
ADHD-midler,2011,5,M,Rogaland,217,14.572,14892,1053177.875,60725.109
ADHD-midler,2011,5,M,Sogn og Fjordane,33,9.601,3437,178206.984,11346.862
ADHD-midler,2011,5,M,Sør-Trøndelag,93,10.340,8994,472142.375,25582.258
ADHD-midler,2011,5,M,Telemark,64,13.273,4822,370463.312,17253.967
ADHD-midler,2011,5,M,Troms,68,14.310,4752,333253.656,20375.182
ADHD-midler,2011,5,M,Vest-Agder,29,5.263,5510,127363.281,8139.410
ADHD-midler,2011,5,M,Vestfold,122,16.839,7245,625294.312,32706.795
ADHD-midler,2011,5,M,Østfold,97,11.420,8494,565881,38372.074
ADHD-midler,2011,10,F,Akershus,190,10.280,18483,939814.688,63221.691
ADHD-midler,2011,10,F,Aust-Agder,55,15.484,3552,311037.281,17418.840
ADHD-midler,2011,10,F,Buskerud,113,14.136,7994,665662.812,43161.957
ADHD-midler,2011,10,F,Finnmark,21,8.779,2392,90007.297,5894.250
ADHD-midler,2011,10,F,Hedmark,141,24.938,5654,848742.562,60265.586
ADHD-midler,2011,10,F,Hordaland,182,11.759,15478,1020278.125,58016.957
ADHD-midler,2011,10,F,Møre og Romsdal,104,12.723,8174,479882.844,30309.516
ADHD-midler,2011,10,F,Nordland,175,23.330,7501,1065748.125,61627.750
ADHD-midler,2011,10,F,Nord-Trøndelag,52,11.899,4370,336894.156,21557.148
ADHD-midler,2011,10,F,Oppland,66,11.677,5652,322782.406,25353.166
ADHD-midler,2011,10,F,Oslo,105,7.621,13777,564168.375,35061.582
ADHD-midler,2011,10,F,Rogaland,237,16.097,14723,1283613.875,83363.305
ADHD-midler,2011,10,F,Sogn og Fjordane,34,9.692,3508,150303.781,11409.467
ADHD-midler,2011,10,F,Sør-Trøndelag,124,14.099,8795,589342.875,39967.441
ADHD-midler,2011,10,F,Telemark,87,16.893,5150,512357.594,31757.104
ADHD-midler,2011,10,F,Troms,70,14.592,4797,352059.750,23183.732
ADHD-midler,2011,10,F,Vest-Agder,35,6.127,5712,166504.859,12612.235
ADHD-midler,2011,10,F,Vestfold,116,15.735,7372,694279.875,37597.801
ADHD-midler,2011,10,F,Østfold,148,17.363,8524,779653.188,55418.691
ADHD-midler,2011,10,M,Akershus,551,28.399,19402,3162385.250,204693.188
ADHD-midler,2011,10,M,Aust-Agder,181,46.916,3858,944094.500,52286.262
ADHD-midler,2011,10,M,Buskerud,318,37.544,8470,2132722,131154.500
ADHD-midler,2011,10,M,Finnmark,97,38.492,2520,505259.812,36957.965
ADHD-midler,2011,10,M,Hedmark,374,62.385,5995,2358066.500,171201.375
ADHD-midler,2011,10,M,Hordaland,550,34.854,15780,3593481.750,203520.609
ADHD-midler,2011,10,M,Møre og Romsdal,333,38.752,8593,1798638.500,111466.234
ADHD-midler,2011,10,M,Nordland,409,52.222,7832,2691401,164270.625
ADHD-midler,2011,10,M,Nord-Trøndelag,178,38.346,4642,1047474.375,67483.188
ADHD-midler,2011,10,M,Oppland,228,38.736,5886,1237903.250,92533.375
ADHD-midler,2011,10,M,Oslo,351,24.169,14523,1788132.375,114635.094
ADHD-midler,2011,10,M,Rogaland,697,44.927,15514,4156913,263291.812
ADHD-midler,2011,10,M,Sogn og Fjordane,113,30.021,3764,701162.125,42587.297
ADHD-midler,2011,10,M,Sør-Trøndelag,402,42.958,9358,2394994.750,146218.531
ADHD-midler,2011,10,M,Telemark,247,46.595,5301,1552750.375,90241.406
ADHD-midler,2011,10,M,Troms,215,41.442,5188,1317013,84724.312
ADHD-midler,2011,10,M,Vest-Agder,147,24.681,5956,820494.500,56917.871
ADHD-midler,2011,10,M,Vestfold,317,41.716,7599,2010748.625,106758.234
ADHD-midler,2011,10,M,Østfold,424,46.835,9053,2448449,173034
ADHD-midler,2011,15,F,Akershus,219,11.856,18471,1232617.500,85009.164
ADHD-midler,2011,15,F,Aust-Agder,84,22.690,3702,386243.594,26171.857
ADHD-midler,2011,15,F,Buskerud,124,15.408,8048,787551.500,46923.566
ADHD-midler,2011,15,F,Finnmark,36,14.821,2429,241863.297,12491.833
ADHD-midler,2011,15,F,Hedmark,118,19.443,6069,648087.750,45281.582
ADHD-midler,2011,15,F,Hordaland,215,13.713,15679,1050748.875,67138.016
ADHD-midler,2011,15,F,Møre og Romsdal,99,11.777,8406,518458.594,29214.500
ADHD-midler,2011,15,F,Nordland,212,25.974,8162,1213266.750,71847.227
ADHD-midler,2011,15,F,Nord-Trøndelag,66,13.971,4724,390849.781,27221.666
ADHD-midler,2011,15,F,Oppland,70,11.872,5896,294503.906,23195.334
ADHD-midler,2011,15,F,Oslo,126,9.164,13750,604798.750,43253.633
ADHD-midler,2011,15,F,Rogaland,242,16.320,14828,1431566.875,93019.656
ADHD-midler,2011,15,F,Sogn og Fjordane,38,9.847,3859,234510.688,11626.592
ADHD-midler,2011,15,F,Sør-Trøndelag,156,16.839,9264,844442,53986.211
ADHD-midler,2011,15,F,Telemark,103,18.734,5498,679686.438,39191.324
ADHD-midler,2011,15,F,Troms,58,11.035,5256,255759.938,15751.579
ADHD-midler,2011,15,F,Vest-Agder,58,9.549,6074,295108.938,19900.467
ADHD-midler,2011,15,F,Vestfold,137,17.913,7648,784273.625,48218.047
ADHD-midler,2011,15,F,Østfold,171,19.340,8842,900776.062,65852.875
ADHD-midler,2011,15,M,Akershus,481,24.568,19578,3106700.750,194709.703
ADHD-midler,2011,15,M,Aust-Agder,146,36.925,3954,835733.812,48006.145
ADHD-midler,2011,15,M,Buskerud,297,34.904,8509,2088988.625,132847.984
ADHD-midler,2011,15,M,Finnmark,71,25.412,2794,559384.625,28782.400
ADHD-midler,2011,15,M,Hedmark,286,44.279,6459,1981960.375,136273.609
ADHD-midler,2011,15,M,Hordaland,385,22.870,16834,2410580.750,144210.938
ADHD-midler,2011,15,M,Møre og Romsdal,282,31.361,8992,1584757.250,97882.711
ADHD-midler,2011,15,M,Nordland,372,42.167,8822,2592586.750,157728.219
ADHD-midler,2011,15,M,Nord-Trøndelag,149,30.235,4928,997548.250,67479.078
ADHD-midler,2011,15,M,Oppland,181,28.744,6297,1183447.500,86873.188
ADHD-midler,2011,15,M,Oslo,229,15.854,14444,1504733.375,89508.547
ADHD-midler,2011,15,M,Rogaland,509,32.174,15820,3006047.250,201063.359
ADHD-midler,2011,15,M,Sogn og Fjordane,85,20.477,4151,594304.750,35336.723
ADHD-midler,2011,15,M,Sør-Trøndelag,321,33.244,9656,2173287,125962.648
ADHD-midler,2011,15,M,Telemark,200,33.910,5898,1252186.375,78465.688
ADHD-midler,2011,15,M,Troms,125,21.619,5782,727567.875,50817.375
ADHD-midler,2011,15,M,Vest-Agder,159,24.644,6452,838096,55762.516
ADHD-midler,2011,15,M,Vestfold,278,33.530,8291,1809301.750,111130.125
ADHD-midler,2011,15,M,Østfold,295,30.981,9522,1847866.250,127230.180
ADHD-midler,2011,20,F,Akershus,135,8.568,15757,720247.125,49081.695
ADHD-midler,2011,20,F,Aust-Agder,71,20.286,3500,348131.250,29113.982
ADHD-midler,2011,20,F,Buskerud,79,10.131,7798,503019.188,38096.348
ADHD-midler,2011,20,F,Finnmark,31,13.080,2370,158016.609,10373.684
ADHD-midler,2011,20,F,Hedmark,72,12.698,5670,418880.844,28305.080
ADHD-midler,2011,20,F,Hordaland,106,6.254,16949,498551.250,36154.891
ADHD-midler,2011,20,F,Møre og Romsdal,71,8.855,8018,364192.312,27425.438
ADHD-midler,2011,20,F,Nordland,110,14.651,7508,616486.688,36601.051
ADHD-midler,2011,20,F,Nord-Trøndelag,30,7.106,4222,150046.094,11184.333
ADHD-midler,2011,20,F,Oppland,40,7.148,5596,214978.484,19170.742
ADHD-midler,2011,20,F,Oslo,122,5.439,22430,638188.812,53288.312
ADHD-midler,2011,20,F,Rogaland,123,8.394,14653,593171.500,44341.234
ADHD-midler,2011,20,F,Sogn og Fjordane,23,6.527,3524,139526.781,8883.763
ADHD-midler,2011,20,F,Sør-Trøndelag,97,9.037,10734,521703.938,32328.621
ADHD-midler,2011,20,F,Telemark,68,12.675,5365,337510.250,28114.170
ADHD-midler,2011,20,F,Troms,33,6.379,5173,162645.453,12378.750
ADHD-midler,2011,20,F,Vest-Agder,63,10.504,5998,250216.953,21510.334
ADHD-midler,2011,20,F,Vestfold,132,18.565,7110,647732.500,54814.070
ADHD-midler,2011,20,F,Østfold,100,12.441,8038,414945.219,37491.031
ADHD-midler,2011,20,M,Akershus,159,9.361,16986,1085251.375,69487.516
ADHD-midler,2011,20,M,Aust-Agder,78,21.167,3685,427366.500,25996.826
ADHD-midler,2011,20,M,Buskerud,114,13.835,8240,807936.688,54621.637
ADHD-midler,2011,20,M,Finnmark,20,7.704,2596,144527.031,9814.460
ADHD-midler,2011,20,M,Hedmark,86,14.119,6091,570505,43280.172
ADHD-midler,2011,20,M,Hordaland,129,7.400,17432,676550.938,46614.348
ADHD-midler,2011,20,M,Møre og Romsdal,92,10.531,8736,621012,38258.566
ADHD-midler,2011,20,M,Nordland,116,14.263,8133,724631.188,50341.203
ADHD-midler,2011,20,M,Nord-Trøndelag,47,10.477,4486,327068.281,27574
ADHD-midler,2011,20,M,Oppland,70,11.674,5996,446324.031,33547.914
ADHD-midler,2011,20,M,Oslo,97,4.881,19874,723696.562,42187.258
ADHD-midler,2011,20,M,Rogaland,166,10.677,15548,987346.188,65763.703
ADHD-midler,2011,20,M,Sogn og Fjordane,28,7.501,3733,243152.453,13580.500
ADHD-midler,2011,20,M,Sør-Trøndelag,119,10.442,11396,669789.500,49450.184
ADHD-midler,2011,20,M,Telemark,77,13.514,5698,500469.781,36664.918
ADHD-midler,2011,20,M,Troms,40,7.131,5609,279501.031,21027.094
ADHD-midler,2011,20,M,Vest-Agder,74,12.009,6162,454969.688,35509.691
ADHD-midler,2011,20,M,Vestfold,120,15.960,7519,578946.688,46105.766
ADHD-midler,2011,20,M,Østfold,98,11.358,8628,567550.562,40178.707
ADHD-midler,2011,25,F,Akershus,77,5.670,13581,514797.562,41540.613
ADHD-midler,2011,25,F,Aust-Agder,31,10.238,3028,140527.125,13697.857
ADHD-midler,2011,25,F,Buskerud,44,5.998,7336,322739.531,21037.971
ADHD-midler,2011,25,F,Finnmark,20,9.259,2160,129936.109,7151.867
ADHD-midler,2011,25,F,Hedmark,40,8.604,4649,216102.953,19404.557
ADHD-midler,2011,25,F,Hordaland,72,4.384,16424,368948.594,32063.057
ADHD-midler,2011,25,F,Møre og Romsdal,43,6.162,6978,300480.875,16893.562
ADHD-midler,2011,25,F,Nordland,54,8.780,6150,344978.812,28809.250
ADHD-midler,2011,25,F,Nord-Trøndelag,25,7.297,3426,146510.781,14237.666
ADHD-midler,2011,25,F,Oppland,30,6.682,4490,183294.375,14634.095
ADHD-midler,2011,25,F,Oslo,94,2.989,31448,472057.781,36495.941
ADHD-midler,2011,25,F,Rogaland,108,7.236,14926,769299.562,44151.094
ADHD-midler,2011,25,F,Sogn og Fjordane,23,8.336,2759,156912.859,13743
ADHD-midler,2011,25,F,Sør-Trøndelag,67,6.605,10144,332380.062,27000.475
ADHD-midler,2011,25,F,Telemark,39,8.832,4416,194166.703,16586.133
ADHD-midler,2011,25,F,Troms,28,5.912,4736,116038.836,10717.530
ADHD-midler,2011,25,F,Vest-Agder,47,9.086,5173,304625.750,28194.340
ADHD-midler,2011,25,F,Vestfold,79,12.496,6322,395707.125,31478.828
ADHD-midler,2011,25,F,Østfold,68,9.316,7299,378351.281,36417.508
ADHD-midler,2011,25,M,Akershus,104,7.463,13936,637823.312,46186.281
ADHD-midler,2011,25,M,Aust-Agder,43,13.058,3293,291067.031,23205.346
ADHD-midler,2011,25,M,Buskerud,55,7.264,7572,411224.875,28703.713
ADHD-midler,2011,25,M,Finnmark,21,9.036,2324,104146.055,8904.660
ADHD-midler,2011,25,M,Hedmark,48,9.479,5064,270015.969,25083.006
ADHD-midler,2011,25,M,Hordaland,84,4.808,17472,368618.562,31456.145
ADHD-midler,2011,25,M,Møre og Romsdal,45,5.753,7822,282866.875,20234.816
ADHD-midler,2011,25,M,Nordland,69,10.210,6758,562223,32441.936
ADHD-midler,2011,25,M,Nord-Trøndelag,40,11.390,3512,250494.297,21147.021
ADHD-midler,2011,25,M,Oppland,37,7.378,5015,238020.125,19596.816
ADHD-midler,2011,25,M,Oslo,91,3.098,29373,451776.906,41445.168
ADHD-midler,2011,25,M,Rogaland,81,5.192,15600,508297.938,42060.484
ADHD-midler,2011,25,M,Sogn og Fjordane,16,5.328,3003,158666.203,8515.500
ADHD-midler,2011,25,M,Sør-Trøndelag,69,6.142,11235,399910.812,33823.594
ADHD-midler,2011,25,M,Telemark,49,10.439,4694,335581.750,25424.410
ADHD-midler,2011,25,M,Troms,19,3.826,4966,161917.062,11412.267
ADHD-midler,2011,25,M,Vest-Agder,70,12.363,5662,491670.688,37254.742
ADHD-midler,2011,25,M,Vestfold,106,16.129,6572,624053.188,52307.816
ADHD-midler,2011,25,M,Østfold,64,8.539,7495,448906.531,35566.004
ADHD-midler,2011,30,F,Akershus,64,4,16001,471170.250,36728.211
ADHD-midler,2011,30,F,Aust-Agder,27,8.467,3189,173252.797,17532.652
ADHD-midler,2011,30,F,Buskerud,30,3.817,7860,288395.688,21576.600
ADHD-midler,2011,30,F,Finnmark,6,3.193,1879,39504.398,4292.667
ADHD-midler,2011,30,F,Hedmark,44,9.430,4666,191645.656,20689.467
ADHD-midler,2011,30,F,Hordaland,62,3.890,15940,331626.438,27864.227
ADHD-midler,2011,30,F,Møre og Romsdal,34,4.918,6914,159160.906,17190.562
ADHD-midler,2011,30,F,Nordland,62,10.363,5983,405629.531,32242.297
ADHD-midler,2011,30,F,Nord-Trøndelag,12,3.630,3306,64522.359,5883.167
ADHD-midler,2011,30,F,Oppland,29,6.282,4616,176003.609,11765.670
ADHD-midler,2011,30,F,Oslo,88,2.818,31229,557824.812,43520.770
ADHD-midler,2011,30,F,Rogaland,64,4.213,15192,411809.531,34732.172
ADHD-midler,2011,30,F,Sogn og Fjordane,9,3.297,2730,33920.602,2578.467
ADHD-midler,2011,30,F,Sør-Trøndelag,35,3.708,9439,225840.688,18372.881
ADHD-midler,2011,30,F,Telemark,41,9.320,4399,212908.625,19673.668
ADHD-midler,2011,30,F,Troms,12,2.615,4589,41556.301,3470.667
ADHD-midler,2011,30,F,Vest-Agder,41,7.652,5358,234869.031,23400.061
ADHD-midler,2011,30,F,Vestfold,66,10.027,6582,461166.688,36700.508
ADHD-midler,2011,30,F,Østfold,57,7.230,7884,306638.688,32067.203
ADHD-midler,2011,30,M,Akershus,81,5.279,15344,527372.438,43370.062
ADHD-midler,2011,30,M,Aust-Agder,33,10.163,3247,242969.109,22978.230
ADHD-midler,2011,30,M,Buskerud,48,5.938,8084,427449.281,31128.014
ADHD-midler,2011,30,M,Finnmark,19,9.009,2109,165417.953,10665.947
ADHD-midler,2011,30,M,Hedmark,43,8.981,4788,296466.875,27023.494
ADHD-midler,2011,30,M,Hordaland,81,4.677,17318,553752.875,41496.324
ADHD-midler,2011,30,M,Møre og Romsdal,32,4.252,7526,177572.109,16368.666
ADHD-midler,2011,30,M,Nordland,68,10.672,6372,770217.125,45454.742
ADHD-midler,2011,30,M,Nord-Trøndelag,26,7.463,3484,270158.281,24677.996
ADHD-midler,2011,30,M,Oppland,42,8.708,4823,224193.406,24558
ADHD-midler,2011,30,M,Oslo,100,3.105,32206,642521.750,48220.527
ADHD-midler,2011,30,M,Rogaland,80,4.852,16489,537448.312,45100.492
ADHD-midler,2011,30,M,Sogn og Fjordane,18,6.325,2846,165353.172,10786.616
ADHD-midler,2011,30,M,Sør-Trøndelag,60,5.764,10409,518138.500,35702.500
ADHD-midler,2011,30,M,Telemark,36,7.871,4574,193671.391,21064.029
ADHD-midler,2011,30,M,Troms,16,3.317,4824,86829.133,8154.642
ADHD-midler,2011,30,M,Vest-Agder,55,9.860,5578,325512.625,27182.666
ADHD-midler,2011,30,M,Vestfold,78,11.743,6642,461732.125,40085.719
ADHD-midler,2011,30,M,Østfold,53,6.648,7972,376233.219,29724.467
ADHD-midler,2011,35,F,Akershus,92,4.461,20623,528566.875,47023.664
ADHD-midler,2011,35,F,Aust-Agder,32,8.621,3712,244959.938,21491.934
ADHD-midler,2011,35,F,Buskerud,48,5.175,9276,531099.500,43575.512
ADHD-midler,2011,35,F,Finnmark,11,4.578,2403,80018.008,6902.483
ADHD-midler,2011,35,F,Hedmark,51,8.586,5940,318285.438,25695.666
ADHD-midler,2011,35,F,Hordaland,69,4.178,16514,427665.844,37157.668
ADHD-midler,2011,35,F,Møre og Romsdal,34,4.469,7608,207942.953,18663.334
ADHD-midler,2011,35,F,Nordland,67,9.324,7186,398312.250,33783.609
ADHD-midler,2011,35,F,Nord-Trøndelag,20,5.071,3944,165137.078,13006.833
ADHD-midler,2011,35,F,Oppland,33,5.626,5866,240840.312,22375.250
ADHD-midler,2011,35,F,Oslo,60,2.383,25176,333771.250,29651.832
ADHD-midler,2011,35,F,Rogaland,71,4.690,15137,443320.094,40687.801
ADHD-midler,2011,35,F,Sogn og Fjordane,13,4.295,3027,89827.500,7557.333
ADHD-midler,2011,35,F,Sør-Trøndelag,41,4.130,9927,244028.484,20784.520
ADHD-midler,2011,35,F,Telemark,33,6.055,5450,216116.188,19341.611
ADHD-midler,2011,35,F,Troms,11,2.113,5206,57554,5838.667
ADHD-midler,2011,35,F,Vest-Agder,54,9.195,5873,388142.125,32645.500
ADHD-midler,2011,35,F,Vestfold,78,9.831,7934,386284.719,37408.098
ADHD-midler,2011,35,F,Østfold,52,5.605,9278,436067.438,34218.281
ADHD-midler,2011,35,M,Akershus,91,4.470,20356,659243.312,59665.750
ADHD-midler,2011,35,M,Aust-Agder,38,9.682,3925,232449.375,21457.674
ADHD-midler,2011,35,M,Buskerud,47,4.922,9548,398234.844,33234.309
ADHD-midler,2011,35,M,Finnmark,17,6.819,2493,176118.812,12716.767
ADHD-midler,2011,35,M,Hedmark,43,7.245,5935,648390.562,48665.664
ADHD-midler,2011,35,M,Hordaland,78,4.340,17972,691989.375,40210.660
ADHD-midler,2011,35,M,Møre og Romsdal,41,4.847,8459,267954.938,25000.639
ADHD-midler,2011,35,M,Nordland,60,8.659,6929,436877.375,40616.016
ADHD-midler,2011,35,M,Nord-Trøndelag,18,4.571,3938,167581.062,14389.854
ADHD-midler,2011,35,M,Oppland,44,7.375,5966,360367.125,30409.139
ADHD-midler,2011,35,M,Oslo,82,2.893,28344,713461.062,38651.281
ADHD-midler,2011,35,M,Rogaland,73,4.347,16792,495940.625,38550.328
ADHD-midler,2011,35,M,Sogn og Fjordane,9,2.723,3305,60370.910,4834.653
ADHD-midler,2011,35,M,Sør-Trøndelag,47,4.369,10758,268523.594,24402.695
ADHD-midler,2011,35,M,Telemark,35,6.345,5516,269141.938,19473.932
ADHD-midler,2011,35,M,Troms,14,2.539,5514,79523.703,7157
ADHD-midler,2011,35,M,Vest-Agder,51,8.625,5913,489044.938,40542.766
ADHD-midler,2011,35,M,Vestfold,70,8.990,7786,408634.156,40019.500
ADHD-midler,2011,35,M,Østfold,77,8.091,9517,656323,53431.727
ADHD-midler,2011,40,F,Akershus,91,3.955,23010,590747.750,48683.469
ADHD-midler,2011,40,F,Aust-Agder,34,8.629,3940,381919.812,23557.350
ADHD-midler,2011,40,F,Buskerud,34,3.432,9906,334088.500,17890.584
ADHD-midler,2011,40,F,Finnmark,16,5.757,2779,117599.297,10241.333
ADHD-midler,2011,40,F,Hedmark,37,5.387,6869,349326.750,30232.666
ADHD-midler,2011,40,F,Hordaland,51,2.960,17232,305262.562,25941.973
