drug,year,age,gender,geography,antall unike pasienter,prevalens pr 1000,befolkning,aup,ddd
ADHD-midler,2012,0,M,Buskerud,0,0,0,0,0
ADHD-midler,2012,0,M,Finnmark,0,0,0,0,0
ADHD-midler,2012,0,M,Hedmark,0,0,0,0,0
ADHD-midler,2012,0,M,Hordaland,,,14961,,
ADHD-midler,2012,0,M,Møre og Romsdal,0,0,0,0,0
ADHD-midler,2012,0,M,Nordland,0,0,0,0,0
ADHD-midler,2012,0,M,Nord-Trøndelag,0,0,0,0,0
ADHD-midler,2012,0,M,Oppland,0,0,0,0,0
ADHD-midler,2012,0,M,Oslo,0,0,0,0,0
ADHD-midler,2012,0,M,Rogaland,0,0,0,0,0
ADHD-midler,2012,0,M,Sogn og Fjordane,0,0,0,0,0
ADHD-midler,2012,0,M,Sør-Trøndelag,,,8731,,
ADHD-midler,2012,0,M,Telemark,0,0,0,0,0
ADHD-midler,2012,0,M,Troms,0,0,0,0,0
ADHD-midler,2012,0,M,Vest-Agder,,,5358,,
ADHD-midler,2012,0,M,Vestfold,,,6252,,
ADHD-midler,2012,0,M,Østfold,0,0,0,0,0
ADHD-midler,2012,5,F,Akershus,57,3.019,18882,224749.781,12949.092
ADHD-midler,2012,5,F,Aust-Agder,20,5.855,3416,73353.031,4070.451
ADHD-midler,2012,5,F,Buskerud,22,2.790,7886,110186.875,4787.046
ADHD-midler,2012,5,F,Finnmark,8,3.839,2084,42260.898,2349.250
ADHD-midler,2012,5,F,Hedmark,29,5.660,5124,138114.844,8801.171
ADHD-midler,2012,5,F,Hordaland,53,3.493,15172,257012.516,12799.608
ADHD-midler,2012,5,F,Møre og Romsdal,37,4.798,7711,130446.508,6647.783
ADHD-midler,2012,5,F,Nordland,25,3.843,6506,134023.094,7639.750
ADHD-midler,2012,5,F,Nord-Trøndelag,13,3.232,4022,38766.594,2713.050
ADHD-midler,2012,5,F,Oppland,18,3.623,4968,92549.203,6808.750
ADHD-midler,2012,5,F,Oslo,26,1.532,16968,70157.352,5258.816
ADHD-midler,2012,5,F,Rogaland,84,5.701,14734,331217.750,21980.875
ADHD-midler,2012,5,F,Sogn og Fjordane,8,2.393,3343,32024,2576
ADHD-midler,2012,5,F,Sør-Trøndelag,33,3.796,8693,120654.602,7779.500
ADHD-midler,2012,5,F,Telemark,10,2.172,4604,41207.660,3038.667
ADHD-midler,2012,5,F,Troms,11,2.403,4577,29642.449,2146
ADHD-midler,2012,5,F,Vest-Agder,10,1.810,5525,26670.088,1984.733
ADHD-midler,2012,5,F,Vestfold,31,4.634,6689,119422.398,7188.308
ADHD-midler,2012,5,F,Østfold,31,3.903,7942,148031.875,10536.866
ADHD-midler,2012,5,M,Akershus,157,7.962,19718,699765,44418.117
ADHD-midler,2012,5,M,Aust-Agder,26,7.388,3519,89557.453,4076.254
ADHD-midler,2012,5,M,Buskerud,76,9.072,8377,320082.312,19261.574
ADHD-midler,2012,5,M,Finnmark,29,13.426,2160,116609.914,7860.307
ADHD-midler,2012,5,M,Hedmark,95,17.645,5384,491472.562,31347.934
ADHD-midler,2012,5,M,Hordaland,198,12.644,15659,1106733.125,59509.383
ADHD-midler,2012,5,M,Møre og Romsdal,125,15.509,8060,513452.844,32193.891
ADHD-midler,2012,5,M,Nordland,108,15.420,7004,583378.875,34242.562
ADHD-midler,2012,5,M,Nord-Trøndelag,38,9.185,4137,95764.570,6860.650
ADHD-midler,2012,5,M,Oppland,49,9.425,5199,222818.953,17083.867
ADHD-midler,2012,5,M,Oslo,104,5.947,17488,422234.375,27333.324
ADHD-midler,2012,5,M,Rogaland,237,15.504,15286,1088886.375,68401.852
ADHD-midler,2012,5,M,Sogn og Fjordane,31,8.903,3482,140727.781,10075.721
ADHD-midler,2012,5,M,Sør-Trøndelag,112,12.279,9121,527083.625,33057.133
ADHD-midler,2012,5,M,Telemark,59,12.033,4903,264347.344,15426.809
ADHD-midler,2012,5,M,Troms,64,13.356,4792,314974.125,19943.709
ADHD-midler,2012,5,M,Vest-Agder,36,6.413,5614,161748.875,11641.912
ADHD-midler,2012,5,M,Vestfold,127,17.241,7366,543888.562,34162.074
ADHD-midler,2012,5,M,Østfold,103,12.146,8480,516772.281,33664.883
ADHD-midler,2012,10,F,Akershus,192,10.329,18588,950416.500,62081.742
ADHD-midler,2012,10,F,Aust-Agder,57,16.370,3482,249107.359,16040.066
ADHD-midler,2012,10,F,Buskerud,144,18.318,7861,756682.938,48785.895
ADHD-midler,2012,10,F,Finnmark,25,10.513,2378,112144.406,6937.833
ADHD-midler,2012,10,F,Hedmark,139,24.991,5562,813155.438,55138.801
ADHD-midler,2012,10,F,Hordaland,194,12.620,15372,1057452.750,64391.949
ADHD-midler,2012,10,F,Møre og Romsdal,112,13.896,8060,480357.375,32942.238
ADHD-midler,2012,10,F,Nordland,168,23.166,7252,1026365.812,64127.215
ADHD-midler,2012,10,F,Nord-Trøndelag,59,13.692,4309,306866.719,21496.789
ADHD-midler,2012,10,F,Oppland,64,11.498,5566,295609.594,23553.334
ADHD-midler,2012,10,F,Oslo,90,6.427,14004,439090.188,29434.566
ADHD-midler,2012,10,F,Rogaland,246,16.835,14612,1357721.875,89749.172
ADHD-midler,2012,10,F,Sogn og Fjordane,29,8.406,3450,102799.008,8427.316
ADHD-midler,2012,10,F,Sør-Trøndelag,147,16.808,8746,670192.625,45297.039
ADHD-midler,2012,10,F,Telemark,91,17.942,5072,476471.188,33609.336
ADHD-midler,2012,10,F,Troms,67,14.219,4712,242604.812,17577.166
ADHD-midler,2012,10,F,Vest-Agder,36,6.369,5652,160760.859,14653.333
ADHD-midler,2012,10,F,Vestfold,130,18.086,7188,654188.312,39973.355
ADHD-midler,2012,10,F,Østfold,145,17.213,8424,723327.188,53219.211
ADHD-midler,2012,10,M,Akershus,529,27.355,19338,2878850.750,192248.344
ADHD-midler,2012,10,M,Aust-Agder,154,41.001,3756,757574.938,43099.711
ADHD-midler,2012,10,M,Buskerud,348,41.812,8323,2156814.500,137861.406
ADHD-midler,2012,10,M,Finnmark,115,46.446,2476,554389.875,38787.961
ADHD-midler,2012,10,M,Hedmark,375,64.037,5856,2318275.750,162283.719
ADHD-midler,2012,10,M,Hordaland,546,34.713,15729,3222745,197561.766
ADHD-midler,2012,10,M,Møre og Romsdal,341,40.307,8460,1632498.250,109065.422
ADHD-midler,2012,10,M,Nordland,407,53.829,7561,2391531.500,153328.641
ADHD-midler,2012,10,M,Nord-Trøndelag,175,38.360,4562,939774.562,64344.047
ADHD-midler,2012,10,M,Oppland,201,34.703,5792,1041346.188,85813.719
ADHD-midler,2012,10,M,Oslo,317,21.604,14673,1460754.750,97719.594
ADHD-midler,2012,10,M,Rogaland,688,45.245,15206,4039605.750,258791.266
ADHD-midler,2012,10,M,Sogn og Fjordane,120,32.538,3688,645455.625,46362.742
ADHD-midler,2012,10,M,Sør-Trøndelag,455,49.296,9230,2497399.250,156449.094
ADHD-midler,2012,10,M,Telemark,250,48.356,5170,1513519.750,89623.523
ADHD-midler,2012,10,M,Troms,207,40.772,5077,1098922.375,75607.031
ADHD-midler,2012,10,M,Vest-Agder,136,23.232,5854,683865.875,49022.297
ADHD-midler,2012,10,M,Vestfold,312,41.981,7432,2027803,107195.281
ADHD-midler,2012,10,M,Østfold,408,45.058,9055,2388539.750,177608.078
ADHD-midler,2012,15,F,Akershus,222,12.002,18497,1125716.125,81927.016
ADHD-midler,2012,15,F,Aust-Agder,81,21.623,3746,332522.125,22225.631
ADHD-midler,2012,15,F,Buskerud,124,15.041,8244,709859.500,49819.703
ADHD-midler,2012,15,F,Finnmark,39,15.789,2470,235084.797,12444.083
ADHD-midler,2012,15,F,Hedmark,105,17.419,6028,571335.188,42414.480
ADHD-midler,2012,15,F,Hordaland,220,13.908,15818,1180357.125,73063.484
ADHD-midler,2012,15,F,Møre og Romsdal,110,13.098,8398,537884.562,33142.012
ADHD-midler,2012,15,F,Nordland,202,24.640,8198,921512.625,59439.168
ADHD-midler,2012,15,F,Nord-Trøndelag,71,15.210,4668,400898.656,28439.223
ADHD-midler,2012,15,F,Oppland,83,14.111,5882,414610.031,31622.607
ADHD-midler,2012,15,F,Oslo,117,8.430,13879,531559,39849.168
ADHD-midler,2012,15,F,Rogaland,227,15.120,15013,1296273,86126.352
ADHD-midler,2012,15,F,Sogn og Fjordane,40,10.482,3816,260147.047,15298.271
ADHD-midler,2012,15,F,Sør-Trøndelag,180,19.493,9234,803899.250,58035.215
ADHD-midler,2012,15,F,Telemark,97,17.656,5494,497727,33298.711
ADHD-midler,2012,15,F,Troms,70,13.566,5160,293799.062,19556.904
ADHD-midler,2012,15,F,Vest-Agder,59,9.625,6130,274423.531,18992.768
ADHD-midler,2012,15,F,Vestfold,157,20.284,7740,711001.750,48781.352
ADHD-midler,2012,15,F,Østfold,184,20.540,8958,924056.500,69133.359
ADHD-midler,2012,15,M,Akershus,450,22.720,19806,2534877.750,168429.094
ADHD-midler,2012,15,M,Aust-Agder,137,34.405,3982,733140.688,39811.164
ADHD-midler,2012,15,M,Buskerud,299,34.643,8631,1885487.250,124215.461
ADHD-midler,2012,15,M,Finnmark,74,26.580,2784,452121,28123.094
ADHD-midler,2012,15,M,Hedmark,280,43.411,6450,1881268.375,132159.594
ADHD-midler,2012,15,M,Hordaland,426,25.297,16840,2460883.250,155694.172
ADHD-midler,2012,15,M,Møre og Romsdal,296,32.678,9058,1574672.250,101394.914
ADHD-midler,2012,15,M,Nordland,366,42.361,8640,2120483.750,144908.594
ADHD-midler,2012,15,M,Nord-Trøndelag,157,31.640,4962,918169.562,63109.668
ADHD-midler,2012,15,M,Oppland,180,28.948,6218,1036219.812,75474.812
ADHD-midler,2012,15,M,Oslo,234,16.060,14570,1265044.250,80265.664
ADHD-midler,2012,15,M,Rogaland,495,31.211,15860,2840209.250,200438.578
ADHD-midler,2012,15,M,Sogn og Fjordane,84,20.359,4126,589124.625,34936.383
ADHD-midler,2012,15,M,Sør-Trøndelag,342,35.211,9713,1976655.500,127258.977
ADHD-midler,2012,15,M,Telemark,200,34.626,5776,1130928.625,81195.836
ADHD-midler,2012,15,M,Troms,118,20.778,5679,591203.500,41935.855
ADHD-midler,2012,15,M,Vest-Agder,126,19.694,6398,606496,42800.852
ADHD-midler,2012,15,M,Vestfold,274,32.988,8306,1611306.750,106007.648
ADHD-midler,2012,15,M,Østfold,327,34.252,9547,1842288.375,134562.500
ADHD-midler,2012,20,F,Akershus,142,8.765,16201,643156.312,49623.660
ADHD-midler,2012,20,F,Aust-Agder,77,21.788,3534,333113.062,27160.209
ADHD-midler,2012,20,F,Buskerud,83,10.581,7844,519665.156,36907.910
ADHD-midler,2012,20,F,Finnmark,45,18.473,2436,145353.562,11944.391
ADHD-midler,2012,20,F,Hedmark,78,13.535,5763,440464.250,33761.027
ADHD-midler,2012,20,F,Hordaland,117,6.759,17310,447475.750,36436.582
ADHD-midler,2012,20,F,Møre og Romsdal,90,11.059,8138,460291.250,35664.832
ADHD-midler,2012,20,F,Nordland,120,15.649,7668,621680.062,44075.418
ADHD-midler,2012,20,F,Nord-Trøndelag,32,7.440,4301,156377.703,12139.333
ADHD-midler,2012,20,F,Oppland,49,8.633,5676,242865.219,20993.566
ADHD-midler,2012,20,F,Oslo,138,5.972,23106,691933.875,54680.438
ADHD-midler,2012,20,F,Rogaland,143,9.613,14875,629895.750,48677.082
ADHD-midler,2012,20,F,Sogn og Fjordane,21,5.877,3573,123221.344,8185.333
ADHD-midler,2012,20,F,Sør-Trøndelag,119,10.746,11074,515089.969,39141.516
ADHD-midler,2012,20,F,Telemark,72,13.413,5368,414438.688,30477.439
ADHD-midler,2012,20,F,Troms,34,6.331,5370,160842.984,11810
ADHD-midler,2012,20,F,Vest-Agder,61,10.005,6097,227178.781,20671.186
ADHD-midler,2012,20,F,Vestfold,139,19.346,7185,543317.625,48603.035
ADHD-midler,2012,20,F,Østfold,113,13.649,8279,421781.281,38926.203
ADHD-midler,2012,20,M,Akershus,179,10.210,17532,1043787.125,69568.891
ADHD-midler,2012,20,M,Aust-Agder,67,17.692,3787,383986.656,26025.170
ADHD-midler,2012,20,M,Buskerud,115,13.735,8373,779945.500,58225.934
ADHD-midler,2012,20,M,Finnmark,32,11.747,2724,134703.906,10457.156
ADHD-midler,2012,20,M,Hedmark,84,13.514,6216,487680.625,40120.020
ADHD-midler,2012,20,M,Hordaland,130,7.262,17902,647753.562,46238.734
ADHD-midler,2012,20,M,Møre og Romsdal,106,12.033,8809,565922.938,36976.289
ADHD-midler,2012,20,M,Nordland,143,16.820,8502,713977.812,52402.840
ADHD-midler,2012,20,M,Nord-Trøndelag,56,12.153,4608,294385.031,23689.674
ADHD-midler,2012,20,M,Oppland,91,14.558,6251,481538.375,39923.227
ADHD-midler,2012,20,M,Oslo,118,5.728,20600,776703.375,47849.824
ADHD-midler,2012,20,M,Rogaland,194,12.149,15969,1003686.625,74382.414
ADHD-midler,2012,20,M,Sogn og Fjordane,28,7.390,3789,168183.688,11563.844
ADHD-midler,2012,20,M,Sør-Trøndelag,128,10.745,11913,684291.938,53568.859
ADHD-midler,2012,20,M,Telemark,71,12.139,5849,440329.250,33172.262
ADHD-midler,2012,20,M,Troms,42,7.078,5934,240103.297,18141.904
ADHD-midler,2012,20,M,Vest-Agder,92,14.317,6426,423401.594,33894.676
ADHD-midler,2012,20,M,Vestfold,124,16.046,7728,631397.875,52411.141
ADHD-midler,2012,20,M,Østfold,105,11.763,8926,583099.125,40505.359
ADHD-midler,2012,25,F,Akershus,92,6.532,14084,414102.656,39529.336
ADHD-midler,2012,25,F,Aust-Agder,47,15.083,3116,231540.594,23524.893
ADHD-midler,2012,25,F,Buskerud,43,5.733,7501,291864.688,21114.619
ADHD-midler,2012,25,F,Finnmark,21,9.528,2204,165100.281,11895.666
ADHD-midler,2012,25,F,Hedmark,44,9.240,4762,180238.719,18300.668
ADHD-midler,2012,25,F,Hordaland,97,5.777,16792,519224.719,42169.047
ADHD-midler,2012,25,F,Møre og Romsdal,51,7.109,7174,227071.172,15923.166
ADHD-midler,2012,25,F,Nordland,64,10.114,6328,444258.688,34787.293
ADHD-midler,2012,25,F,Nord-Trøndelag,22,6.347,3466,128024.188,11505.416
ADHD-midler,2012,25,F,Oppland,43,9.299,4624,270583.594,23894.496
ADHD-midler,2012,25,F,Oslo,106,3.263,32483,428991.375,38792.438
ADHD-midler,2012,25,F,Rogaland,107,6.941,15415,729260.062,46861.664
ADHD-midler,2012,25,F,Sogn og Fjordane,28,9.954,2813,176922.875,14778.333
ADHD-midler,2012,25,F,Sør-Trøndelag,65,6.205,10476,302121.688,26558.570
ADHD-midler,2012,25,F,Telemark,40,8.766,4563,182432.531,16576.812
ADHD-midler,2012,25,F,Troms,26,5.310,4896,118608.766,9863.326
ADHD-midler,2012,25,F,Vest-Agder,53,10.088,5254,332679.656,31922.186
ADHD-midler,2012,25,F,Vestfold,95,14.638,6490,463987.469,39780.090
ADHD-midler,2012,25,F,Østfold,76,10.093,7530,492781.344,41099.754
ADHD-midler,2012,25,M,Akershus,112,7.767,14420,567398.875,49342.543
ADHD-midler,2012,25,M,Aust-Agder,47,14.417,3260,261135.453,24419.834
ADHD-midler,2012,25,M,Buskerud,61,7.654,7970,403517.031,26026.369
ADHD-midler,2012,25,M,Finnmark,26,10.708,2428,142807.016,14002.333
ADHD-midler,2012,25,M,Hedmark,55,10.671,5154,353424.250,26027.562
ADHD-midler,2012,25,M,Hordaland,99,5.559,17810,463504.469,37179.062
ADHD-midler,2012,25,M,Møre og Romsdal,56,6.944,8064,403138.344,29134.434
ADHD-midler,2012,25,M,Nordland,79,11.403,6928,493410.281,32996.375
ADHD-midler,2012,25,M,Nord-Trøndelag,37,10.269,3603,175706.609,14445.388
ADHD-midler,2012,25,M,Oppland,50,9.883,5059,366707.531,28445.990
ADHD-midler,2012,25,M,Oslo,100,3.290,30394,573143.688,46494.262
ADHD-midler,2012,25,M,Rogaland,93,5.780,16090,512264.094,41671.438
ADHD-midler,2012,25,M,Sogn og Fjordane,18,5.939,3031,149510.766,8669.833
ADHD-midler,2012,25,M,Sør-Trøndelag,82,7.016,11688,368278,37185.152
ADHD-midler,2012,25,M,Telemark,49,10.158,4824,260612.250,19170.199
ADHD-midler,2012,25,M,Troms,21,4.086,5140,116664.711,9375.432
ADHD-midler,2012,25,M,Vest-Agder,70,12.298,5692,493182.094,38998.992
ADHD-midler,2012,25,M,Vestfold,108,16.314,6620,556991.500,52588.715
ADHD-midler,2012,25,M,Østfold,71,9.157,7754,424797.875,34564.312
ADHD-midler,2012,30,F,Akershus,79,4.814,16412,405090.219,37122.383
ADHD-midler,2012,30,F,Aust-Agder,31,9.603,3228,196933.688,18796.402
ADHD-midler,2012,30,F,Buskerud,39,4.821,8090,267198.312,21276.492
ADHD-midler,2012,30,F,Finnmark,10,5.208,1920,56683.199,3381.967
ADHD-midler,2012,30,F,Hedmark,43,9.176,4686,254862.469,25232.307
ADHD-midler,2012,30,F,Hordaland,67,4.080,16422,420183.031,33061.598
ADHD-midler,2012,30,F,Møre og Romsdal,44,6.221,7073,234551.141,19315.154
ADHD-midler,2012,30,F,Nordland,80,13.078,6117,466741.031,39231.445
ADHD-midler,2012,30,F,Nord-Trøndelag,14,4.154,3370,67696.828,7151.083
ADHD-midler,2012,30,F,Oppland,37,8.057,4592,261194.078,17403.688
ADHD-midler,2012,30,F,Oslo,108,3.374,32008,455594.656,39971.176
ADHD-midler,2012,30,F,Rogaland,70,4.451,15726,346361.094,33230.707
ADHD-midler,2012,30,F,Sogn og Fjordane,14,5.022,2788,62912.090,4631
ADHD-midler,2012,30,F,Sør-Trøndelag,47,4.817,9758,223266.969,17095.867
ADHD-midler,2012,30,F,Telemark,45,10.163,4428,266575.031,24021.426
ADHD-midler,2012,30,F,Troms,17,3.643,4666,120128.688,7728.250
ADHD-midler,2012,30,F,Vest-Agder,53,9.591,5526,297421.656,29228.336
ADHD-midler,2012,30,F,Vestfold,71,10.690,6642,400857.594,30328.525
ADHD-midler,2012,30,F,Østfold,77,9.762,7888,381140.750,39328.199
ADHD-midler,2012,30,M,Akershus,90,5.603,16064,921226.375,45364.840
ADHD-midler,2012,30,M,Aust-Agder,38,11.289,3366,276876.156,26244.668
ADHD-midler,2012,30,M,Buskerud,47,5.667,8293,413093.719,29210.629
ADHD-midler,2012,30,M,Finnmark,22,10.218,2153,175400.516,17365.600
ADHD-midler,2012,30,M,Hedmark,46,9.524,4830,269380.750,26332
ADHD-midler,2012,30,M,Hordaland,91,5.017,18140,551014.562,47912.004
ADHD-midler,2012,30,M,Møre og Romsdal,27,3.426,7881,126439.250,11771.382
ADHD-midler,2012,30,M,Nordland,75,11.384,6588,659386.188,41192.918
ADHD-midler,2012,30,M,Nord-Trøndelag,37,10.145,3647,273011.094,24574.883
ADHD-midler,2012,30,M,Oppland,51,10.364,4921,284747.875,29634.082
ADHD-midler,2012,30,M,Oslo,117,3.546,32998,684198.375,51795.832
ADHD-midler,2012,30,M,Rogaland,92,5.370,17133,618938.375,50579.016
ADHD-midler,2012,30,M,Sogn og Fjordane,18,6.106,2948,178059.984,10667.333
ADHD-midler,2012,30,M,Sør-Trøndelag,75,7.019,10685,472525.625,37949.031
ADHD-midler,2012,30,M,Telemark,32,6.972,4590,200778.656,19558.914
ADHD-midler,2012,30,M,Troms,17,3.441,4940,133667.188,11278
ADHD-midler,2012,30,M,Vest-Agder,55,9.570,5747,383623.188,30743.666
ADHD-midler,2012,30,M,Vestfold,80,11.621,6884,484793.469,46581.371
ADHD-midler,2012,30,M,Østfold,67,8.268,8104,423341.906,32429.490
ADHD-midler,2012,35,F,Akershus,99,4.901,20202,641537.062,52519.621
ADHD-midler,2012,35,F,Aust-Agder,39,10.609,3676,239744.938,20705.113
ADHD-midler,2012,35,F,Buskerud,51,5.596,9113,449960.938,33346.164
ADHD-midler,2012,35,F,Finnmark,12,5.384,2229,87487.641,8790.667
ADHD-midler,2012,35,F,Hedmark,58,10.105,5740,339783.812,31636.150
ADHD-midler,2012,35,F,Hordaland,76,4.632,16408,453391.844,38620.137
ADHD-midler,2012,35,F,Møre og Romsdal,38,5.090,7466,203185.281,18430.137
ADHD-midler,2012,35,F,Nordland,69,10.123,6816,327717.688,29270.564
ADHD-midler,2012,35,F,Nord-Trøndelag,17,4.439,3830,153069.094,10345.583
ADHD-midler,2012,35,F,Oppland,38,6.776,5608,231055.891,22702.848
ADHD-midler,2012,35,F,Oslo,71,2.817,25204,369070.781,35381.008
ADHD-midler,2012,35,F,Rogaland,91,6.009,15145,514475.594,51273.668
ADHD-midler,2012,35,F,Sogn og Fjordane,7,2.436,2873,62285.500,5307.667
ADHD-midler,2012,35,F,Sør-Trøndelag,45,4.623,9734,242435.156,21156
ADHD-midler,2012,35,F,Telemark,42,8.046,5220,226679.562,22349.252
ADHD-midler,2012,35,F,Troms,12,2.365,5074,60004.191,6075.333
ADHD-midler,2012,35,F,Vest-Agder,45,7.917,5684,277842.344,27202.783
ADHD-midler,2012,35,F,Vestfold,87,11.265,7723,569064.312,43796.375
ADHD-midler,2012,35,F,Østfold,74,8.197,9028,570227.938,49414.832
ADHD-midler,2012,35,M,Akershus,87,4.341,20042,467534.062,46890.473
ADHD-midler,2012,35,M,Aust-Agder,40,10.267,3896,231008.359,22826.402
ADHD-midler,2012,35,M,Buskerud,55,5.826,9440,510977.312,40988.953
ADHD-midler,2012,35,M,Finnmark,21,8.846,2374,227672.047,15400.166
ADHD-midler,2012,35,M,Hedmark,54,9.444,5718,522208,43582.445
ADHD-midler,2012,35,M,Hordaland,81,4.555,17784,790678.062,46448.906
ADHD-midler,2012,35,M,Møre og Romsdal,45,5.422,8300,176402.859,17973.662
ADHD-midler,2012,35,M,Nordland,74,10.992,6732,565240.875,50635.305
ADHD-midler,2012,35,M,Nord-Trøndelag,18,4.734,3802,190405.953,16801.826
ADHD-midler,2012,35,M,Oppland,45,7.920,5682,314362.156,27570.111
ADHD-midler,2012,35,M,Oslo,90,3.154,28532,728012.750,45392.449
ADHD-midler,2012,35,M,Rogaland,76,4.490,16928,459464.750,37715.668
ADHD-midler,2012,35,M,Sogn og Fjordane,7,2.192,3194,59345.023,4451
ADHD-midler,2012,35,M,Sør-Trøndelag,49,4.590,10675,311528.875,26196.887
ADHD-midler,2012,35,M,Telemark,30,5.627,5331,220234.547,21200.891
ADHD-midler,2012,35,M,Troms,17,3.215,5288,70040.320,5303
ADHD-midler,2012,35,M,Vest-Agder,58,9.942,5834,435778.750,39480.145
ADHD-midler,2012,35,M,Vestfold,78,10.289,7581,456806.875,41939.852
ADHD-midler,2012,35,M,Østfold,81,8.643,9372,523697.438,48027.203
ADHD-midler,2012,40,F,Akershus,93,3.987,23328,506007.312,41903.285
ADHD-midler,2012,40,F,Aust-Agder,36,9.116,3949,277578.281,18313.084
ADHD-midler,2012,40,F,Buskerud,37,3.666,10092,321481.188,22353.250
ADHD-midler,2012,40,F,Finnmark,14,4.989,2806,116079.797,9127.333
ADHD-midler,2012,40,F,Hedmark,43,6.269,6859,299153.562,30184.666
