drug,year,age,gender,geography,antall unike pasienter,prevalens pr 1000,befolkning,aup,ddd
ADHD-midler,2008,0,F,Finnmark,0,0,0,0,0
ADHD-midler,2008,0,F,Hedmark,0,0,0,0,0
ADHD-midler,2008,0,F,Hordaland,,,13382,,
ADHD-midler,2008,0,F,Møre og Romsdal,0,0,0,0,0
ADHD-midler,2008,0,F,Nordland,0,0,0,0,0
ADHD-midler,2008,0,F,Nord-Trøndelag,0,0,0,0,0
ADHD-midler,2008,0,F,Oppland,0,0,0,0,0
ADHD-midler,2008,0,F,Oslo,0,0,0,0,0
ADHD-midler,2008,0,F,Rogaland,,,12908,,
ADHD-midler,2008,0,F,Sogn og Fjordane,0,0,0,0,0
ADHD-midler,2008,0,F,Sør-Trøndelag,,,7875,,
ADHD-midler,2008,0,F,Telemark,0,0,0,0,0
ADHD-midler,2008,0,F,Troms,0,0,0,0,0
ADHD-midler,2008,0,F,Vest-Agder,0,0,0,0,0
ADHD-midler,2008,0,F,Vestfold,0,0,0,0,0
ADHD-midler,2008,0,F,Østfold,0,0,0,0,0
ADHD-midler,2008,0,M,Akershus,,,15896,,
ADHD-midler,2008,0,M,Aust-Agder,,,2915,,
ADHD-midler,2008,0,M,Buskerud,0,0,0,0,0
ADHD-midler,2008,0,M,Finnmark,0,0,0,0,0
ADHD-midler,2008,0,M,Hedmark,,,4434,,
ADHD-midler,2008,0,M,Hordaland,,,13907,,
ADHD-midler,2008,0,M,Møre og Romsdal,0,0,0,0,0
ADHD-midler,2008,0,M,Nordland,,,6012,,
ADHD-midler,2008,0,M,Nord-Trøndelag,0,0,0,0,0
ADHD-midler,2008,0,M,Oppland,0,0,0,0,0
ADHD-midler,2008,0,M,Oslo,,,18722,,
ADHD-midler,2008,0,M,Rogaland,0,0,0,0,0
ADHD-midler,2008,0,M,Sogn og Fjordane,0,0,0,0,0
ADHD-midler,2008,0,M,Sør-Trøndelag,0,0,0,0,0
ADHD-midler,2008,0,M,Telemark,0,0,0,0,0
ADHD-midler,2008,0,M,Troms,0,0,0,0,0
ADHD-midler,2008,0,M,Vest-Agder,0,0,0,0,0
ADHD-midler,2008,0,M,Vestfold,,,6048,,
ADHD-midler,2008,0,M,Østfold,0,0,0,0,0
ADHD-midler,2008,5,F,Akershus,44,2.461,17878,197410.875,10912.800
ADHD-midler,2008,5,F,Aust-Agder,25,7.764,3220,115230.320,6106.379
ADHD-midler,2008,5,F,Buskerud,23,3.048,7546,156065.453,7109.108
ADHD-midler,2008,5,F,Finnmark,,,2330,,
ADHD-midler,2008,5,F,Hedmark,29,5.489,5283,160395.719,9803.333
ADHD-midler,2008,5,F,Hordaland,44,2.953,14901,224538.094,10437.758
ADHD-midler,2008,5,F,Møre og Romsdal,29,3.718,7800,136389.406,8019.667
ADHD-midler,2008,5,F,Nordland,44,6.375,6902,261783.594,15746.083
ADHD-midler,2008,5,F,Nord-Trøndelag,11,2.657,4140,85662.898,5355.333
ADHD-midler,2008,5,F,Oppland,16,3.002,5330,52969.219,4453.575
ADHD-midler,2008,5,F,Oslo,29,1.952,14856,105399.859,5437.250
ADHD-midler,2008,5,F,Rogaland,54,3.803,14201,271908.188,13424.491
ADHD-midler,2008,5,F,Sogn og Fjordane,5,1.474,3392,18003.600,931.017
ADHD-midler,2008,5,F,Sør-Trøndelag,29,3.422,8475,106308.500,6208.500
ADHD-midler,2008,5,F,Telemark,23,4.793,4799,205083.203,7393.479
ADHD-midler,2008,5,F,Troms,23,5.013,4588,130557.703,6152.600
ADHD-midler,2008,5,F,Vest-Agder,10,1.841,5432,37368.031,3053.667
ADHD-midler,2008,5,F,Vestfold,26,3.870,6718,174553.484,8725.917
ADHD-midler,2008,5,F,Østfold,33,4.162,7929,228170.109,13167.721
ADHD-midler,2008,5,M,Akershus,186,9.960,18674,1215918.125,59878.105
ADHD-midler,2008,5,M,Aust-Agder,58,16.595,3495,316983.594,17236.992
ADHD-midler,2008,5,M,Buskerud,95,11.957,7945,590350.938,31954.758
ADHD-midler,2008,5,M,Finnmark,26,10.883,2389,173609,10089.017
ADHD-midler,2008,5,M,Hedmark,88,15.896,5536,529435.312,35478.906
ADHD-midler,2008,5,M,Hordaland,115,7.543,15245,730580.750,31911.453
ADHD-midler,2008,5,M,Møre og Romsdal,99,12.168,8136,570331,30479.938
ADHD-midler,2008,5,M,Nordland,142,19.557,7261,840855.312,46919.520
ADHD-midler,2008,5,M,Nord-Trøndelag,50,11.558,4326,398760.719,20372.486
ADHD-midler,2008,5,M,Oppland,51,9.307,5480,362689.594,21996.184
ADHD-midler,2008,5,M,Oslo,125,8.041,15546,758035.125,33876.273
ADHD-midler,2008,5,M,Rogaland,196,13.396,14631,1318631,58125.820
ADHD-midler,2008,5,M,Sogn og Fjordane,31,8.688,3568,210872.203,11108.592
ADHD-midler,2008,5,M,Sør-Trøndelag,77,8.559,8996,466590.812,25326.436
ADHD-midler,2008,5,M,Telemark,62,12.420,4992,459754.906,19676.838
ADHD-midler,2008,5,M,Troms,62,12.789,4848,363447.750,17688.324
ADHD-midler,2008,5,M,Vest-Agder,38,6.882,5522,167320.531,11683.071
ADHD-midler,2008,5,M,Vestfold,90,12.741,7064,640923.312,30449.438
ADHD-midler,2008,5,M,Østfold,123,14.459,8507,774917.500,48196.836
ADHD-midler,2008,10,F,Akershus,177,9.721,18208,1243594.875,70442.375
ADHD-midler,2008,10,F,Aust-Agder,58,16.129,3596,392719.031,17515.041
ADHD-midler,2008,10,F,Buskerud,83,10.418,7967,645120.875,32265.695
ADHD-midler,2008,10,F,Finnmark,32,13.093,2444,280245.812,11622.421
ADHD-midler,2008,10,F,Hedmark,86,15.009,5730,683928.438,38665.648
ADHD-midler,2008,10,F,Hordaland,110,7.128,15432,732808.438,37592.133
ADHD-midler,2008,10,F,Møre og Romsdal,87,10.683,8144,507703.781,25076.930
ADHD-midler,2008,10,F,Nordland,156,19.432,8028,1123027.125,56918.438
ADHD-midler,2008,10,F,Nord-Trøndelag,43,9.539,4508,334283.594,17404.633
ADHD-midler,2008,10,F,Oppland,55,9.704,5668,375248.250,22230.500
ADHD-midler,2008,10,F,Oslo,101,7.692,13131,704957.188,38239.203
ADHD-midler,2008,10,F,Rogaland,192,13.054,14708,1386519.625,72227.828
ADHD-midler,2008,10,F,Sogn og Fjordane,42,11.272,3726,237349.562,12232.858
ADHD-midler,2008,10,F,Sør-Trøndelag,69,7.612,9065,414736.594,22070.021
ADHD-midler,2008,10,F,Telemark,55,10.346,5316,400915.750,21017.104
ADHD-midler,2008,10,F,Troms,49,9.730,5036,248334.922,13674.250
ADHD-midler,2008,10,F,Vest-Agder,39,6.571,5935,235991.078,14927.427
ADHD-midler,2008,10,F,Vestfold,93,12.520,7428,773224.625,37468.547
ADHD-midler,2008,10,F,Østfold,130,15.224,8539,901908.562,54107.195
ADHD-midler,2008,10,M,Akershus,562,29.430,19096,4135315.250,222486.688
ADHD-midler,2008,10,M,Aust-Agder,187,49.761,3758,1181327.750,58610.633
ADHD-midler,2008,10,M,Buskerud,332,39.496,8406,2963985,148501.328
ADHD-midler,2008,10,M,Finnmark,79,29.722,2658,647690.500,28445.871
ADHD-midler,2008,10,M,Hedmark,305,49.425,6171,2657535.250,156158.031
ADHD-midler,2008,10,M,Hordaland,417,25.741,16200,3485567.750,160442
ADHD-midler,2008,10,M,Møre og Romsdal,329,37.807,8702,2431270.500,118706.211
ADHD-midler,2008,10,M,Nordland,409,48.959,8354,3047548.250,168920.188
ADHD-midler,2008,10,M,Nord-Trøndelag,178,37.411,4758,1273925.250,72924.281
ADHD-midler,2008,10,M,Oppland,215,35.673,6027,1690566.500,103247.945
ADHD-midler,2008,10,M,Oslo,367,25.951,14142,2833670.500,134553.875
ADHD-midler,2008,10,M,Rogaland,629,40.717,15448,4670972,250264.469
ADHD-midler,2008,10,M,Sogn og Fjordane,130,32.861,3956,1049083.375,52325.645
ADHD-midler,2008,10,M,Sør-Trøndelag,281,29.707,9459,1905420.125,97967.008
ADHD-midler,2008,10,M,Telemark,231,41.622,5550,1905251,103608.742
ADHD-midler,2008,10,M,Troms,173,31.138,5556,1202709.750,66950.156
ADHD-midler,2008,10,M,Vest-Agder,179,29.441,6080,1185463.750,68421.438
ADHD-midler,2008,10,M,Vestfold,279,35.272,7910,2568179.500,117065.141
ADHD-midler,2008,10,M,Østfold,355,39.674,8948,2602121.750,155037.703
ADHD-midler,2008,15,F,Akershus,210,11.715,17925,1292550.250,75030.531
ADHD-midler,2008,15,F,Aust-Agder,89,24.145,3686,444241.844,25300.221
ADHD-midler,2008,15,F,Buskerud,136,16.786,8102,1020055.812,54299.516
ADHD-midler,2008,15,F,Finnmark,44,17.572,2504,264256.500,12266.100
ADHD-midler,2008,15,F,Hedmark,105,17.068,6152,733174.688,41889.605
ADHD-midler,2008,15,F,Hordaland,123,7.941,15490,822205.438,44214.043
ADHD-midler,2008,15,F,Møre og Romsdal,110,12.856,8556,674523.750,35675.223
ADHD-midler,2008,15,F,Nordland,177,21.999,8046,1043096.875,58027.812
ADHD-midler,2008,15,F,Nord-Trøndelag,33,7.234,4562,242502.203,15234.333
ADHD-midler,2008,15,F,Oppland,47,7.928,5928,296669.594,18440.041
ADHD-midler,2008,15,F,Oslo,157,11.520,13628,1080996.375,58452.660
ADHD-midler,2008,15,F,Rogaland,186,12.918,14399,1238525.125,68651.219
ADHD-midler,2008,15,F,Sogn og Fjordane,29,7.572,3830,163803.500,8833.417
ADHD-midler,2008,15,F,Sør-Trøndelag,105,11.448,9172,624440.438,33020.059
ADHD-midler,2008,15,F,Telemark,93,16.872,5512,692451.750,38490.629
ADHD-midler,2008,15,F,Troms,76,14.740,5156,395054.594,22799.959
ADHD-midler,2008,15,F,Vest-Agder,46,7.805,5894,238707.656,15332.264
ADHD-midler,2008,15,F,Vestfold,130,17.049,7625,804496.125,45340.691
ADHD-midler,2008,15,F,Østfold,160,18.705,8554,863396.438,57118.762
ADHD-midler,2008,15,M,Akershus,447,23.484,19034,3489837,188388.219
ADHD-midler,2008,15,M,Aust-Agder,148,38.422,3852,981421.688,52111.504
ADHD-midler,2008,15,M,Buskerud,310,37.117,8352,2882356.250,150818.844
ADHD-midler,2008,15,M,Finnmark,73,27.402,2664,570226.688,30154.283
ADHD-midler,2008,15,M,Hedmark,199,30.545,6515,1613924.250,97629.914
ADHD-midler,2008,15,M,Hordaland,286,17.416,16422,2575465.500,132664.453
ADHD-midler,2008,15,M,Møre og Romsdal,247,27.709,8914,1814111.625,83775.156
ADHD-midler,2008,15,M,Nordland,328,37.417,8766,2414268.750,132624.859
ADHD-midler,2008,15,M,Nord-Trøndelag,99,20.287,4880,770439.562,48642.770
ADHD-midler,2008,15,M,Oppland,127,20.385,6230,1008341.750,62289.465
ADHD-midler,2008,15,M,Oslo,247,17.935,13772,1941482.375,105014.336
ADHD-midler,2008,15,M,Rogaland,441,28.514,15466,3676801,196993.734
ADHD-midler,2008,15,M,Sogn og Fjordane,78,18.992,4107,659705.438,31788.949
ADHD-midler,2008,15,M,Sør-Trøndelag,250,26.129,9568,1953088.625,100340.211
ADHD-midler,2008,15,M,Telemark,186,31.882,5834,1674026.500,96367.297
ADHD-midler,2008,15,M,Troms,117,21.024,5565,807355.688,49076.230
ADHD-midler,2008,15,M,Vest-Agder,170,27.183,6254,1248646.750,71000.555
ADHD-midler,2008,15,M,Vestfold,245,30.514,8029,1984032.375,101301.117
ADHD-midler,2008,15,M,Østfold,267,29.104,9174,2028432.250,126332.984
ADHD-midler,2008,20,F,Akershus,76,5.624,13513,534122.188,27490.971
ADHD-midler,2008,20,F,Aust-Agder,33,10.239,3223,219860.922,12682.434
ADHD-midler,2008,20,F,Buskerud,53,7.463,7102,428511.188,25822.742
ADHD-midler,2008,20,F,Finnmark,14,6.494,2156,78948.703,4522.333
ADHD-midler,2008,20,F,Hedmark,28,5.441,5146,230997.953,16424.133
ADHD-midler,2008,20,F,Hordaland,64,4.274,14976,405195.781,24783.309
ADHD-midler,2008,20,F,Møre og Romsdal,55,7.437,7395,242983.375,15304.333
ADHD-midler,2008,20,F,Nordland,59,8.643,6826,386844.688,19305.996
ADHD-midler,2008,20,F,Nord-Trøndelag,32,8.230,3888,106902.102,11118.666
ADHD-midler,2008,20,F,Oppland,24,4.851,4947,145549.500,10527.333
ADHD-midler,2008,20,F,Oslo,72,3.830,18798,423527.250,29951.258
ADHD-midler,2008,20,F,Rogaland,66,4.903,13460,353948.219,23384.820
ADHD-midler,2008,20,F,Sogn og Fjordane,20,6.262,3194,103428,6624.438
ADHD-midler,2008,20,F,Sør-Trøndelag,48,5.108,9397,206818.094,15373.333
ADHD-midler,2008,20,F,Telemark,35,7.125,4912,177926.281,13766.399
ADHD-midler,2008,20,F,Troms,11,2.338,4704,35308.738,2754
ADHD-midler,2008,20,F,Vest-Agder,58,11.039,5254,338235,20712.812
ADHD-midler,2008,20,F,Vestfold,72,10.834,6646,530431,34992.059
ADHD-midler,2008,20,F,Østfold,57,7.793,7314,325346.781,24983.729
ADHD-midler,2008,20,M,Akershus,125,8.421,14844,822714.562,48038.586
ADHD-midler,2008,20,M,Aust-Agder,60,17.580,3413,347993.188,25055.756
ADHD-midler,2008,20,M,Buskerud,99,13.418,7378,821044.875,47760.594
ADHD-midler,2008,20,M,Finnmark,24,10.512,2283,132362.594,8414.167
ADHD-midler,2008,20,M,Hedmark,51,9.351,5454,333936.656,23651.354
ADHD-midler,2008,20,M,Hordaland,71,4.580,15502,450338.531,32487.354
ADHD-midler,2008,20,M,Møre og Romsdal,72,8.848,8137,399800.531,24889.404
ADHD-midler,2008,20,M,Nordland,63,8.396,7504,438658.312,21379.090
ADHD-midler,2008,20,M,Nord-Trøndelag,41,10,4100,307712.688,22058.834
ADHD-midler,2008,20,M,Oppland,43,7.985,5385,314667.344,22406.666
ADHD-midler,2008,20,M,Oslo,64,3.719,17211,399328.906,22967.176
ADHD-midler,2008,20,M,Rogaland,85,6.017,14126,529938.250,31093.633
ADHD-midler,2008,20,M,Sogn og Fjordane,29,8.286,3500,226979.781,11253.300
ADHD-midler,2008,20,M,Sør-Trøndelag,82,8.409,9752,408236.531,29961.588
ADHD-midler,2008,20,M,Telemark,55,10.549,5214,402107.312,24410.184
ADHD-midler,2008,20,M,Troms,27,5.365,5033,172142.891,10450
ADHD-midler,2008,20,M,Vest-Agder,75,13.190,5686,398127.469,27328.486
ADHD-midler,2008,20,M,Vestfold,107,15.643,6840,593869.625,43777.258
ADHD-midler,2008,20,M,Østfold,79,10.327,7650,490886.844,35567.750
ADHD-midler,2008,25,F,Akershus,44,3.400,12942,218147.094,16243.833
ADHD-midler,2008,25,F,Aust-Agder,23,8.048,2858,157664.469,12189.250
ADHD-midler,2008,25,F,Buskerud,31,4.544,6822,217707.422,13300.496
ADHD-midler,2008,25,F,Finnmark,10,5.139,1946,59793.801,3166.333
ADHD-midler,2008,25,F,Hedmark,20,4.562,4384,68727.297,5408.667
ADHD-midler,2008,25,F,Hordaland,32,2.096,15266,157069.312,12201.413
ADHD-midler,2008,25,F,Møre og Romsdal,36,5.537,6502,209103,16619.500
ADHD-midler,2008,25,F,Nordland,36,6.083,5918,186567.797,12466.212
ADHD-midler,2008,25,F,Nord-Trøndelag,17,5.336,3186,134489.906,9368.333
ADHD-midler,2008,25,F,Oppland,20,4.554,4392,143494.500,9217.333
ADHD-midler,2008,25,F,Oslo,72,2.420,29757,462471.594,32350.822
ADHD-midler,2008,25,F,Rogaland,44,3.163,13910,273584.625,18102.373
ADHD-midler,2008,25,F,Sogn og Fjordane,19,7.127,2666,116722.203,5425
ADHD-midler,2008,25,F,Sør-Trøndelag,31,3.269,9484,92437.016,8561.738
ADHD-midler,2008,25,F,Telemark,21,4.935,4255,130388.797,10462.666
ADHD-midler,2008,25,F,Troms,13,2.882,4510,55743.699,4800.500
ADHD-midler,2008,25,F,Vest-Agder,33,6.460,5108,130102.141,11023.033
ADHD-midler,2008,25,F,Vestfold,42,7.189,5842,272668.719,19558.133
ADHD-midler,2008,25,F,Østfold,40,5.714,7000,176541.484,16044.508
ADHD-midler,2008,25,M,Akershus,65,5.130,12671,390270.812,27297.699
ADHD-midler,2008,25,M,Aust-Agder,35,11.397,3071,237331,18618.021
ADHD-midler,2008,25,M,Buskerud,59,8.275,7130,524131.719,30309.504
ADHD-midler,2008,25,M,Finnmark,13,6.289,2067,56118.922,2781.833
ADHD-midler,2008,25,M,Hedmark,31,6.585,4708,288348.188,18213.090
ADHD-midler,2008,25,M,Hordaland,76,4.634,16401,432093.375,32986.562
ADHD-midler,2008,25,M,Møre og Romsdal,42,5.822,7214,248068.734,15249.690
ADHD-midler,2008,25,M,Nordland,63,9.983,6311,588758,31543.932
ADHD-midler,2008,25,M,Nord-Trøndelag,35,10.423,3358,214376.156,19012.479
ADHD-midler,2008,25,M,Oppland,25,5.239,4772,159994.906,11783.333
ADHD-midler,2008,25,M,Oslo,76,2.808,27069,395057.562,30598.035
ADHD-midler,2008,25,M,Rogaland,58,3.923,14786,324269.250,22626.273
ADHD-midler,2008,25,M,Sogn og Fjordane,19,6.805,2792,141094.609,7726.938
ADHD-midler,2008,25,M,Sør-Trøndelag,38,3.659,10384,176894.984,16275.071
ADHD-midler,2008,25,M,Telemark,31,6.915,4483,227451.500,13030.800
ADHD-midler,2008,25,M,Troms,10,2.079,4809,68158.703,5286.667
ADHD-midler,2008,25,M,Vest-Agder,56,10.241,5468,390448,26131.125
ADHD-midler,2008,25,M,Vestfold,57,8.952,6367,472614.656,29320.168
ADHD-midler,2008,25,M,Østfold,40,5.617,7121,218020.047,18750.402
ADHD-midler,2008,30,F,Akershus,61,3.757,16238,433293.375,30417.449
ADHD-midler,2008,30,F,Aust-Agder,25,7.723,3237,179090.781,14560.427
ADHD-midler,2008,30,F,Buskerud,33,4.176,7902,309256.500,24337.150
ADHD-midler,2008,30,F,Finnmark,10,4.931,2028,42201.398,3966.667
ADHD-midler,2008,30,F,Hedmark,34,6.856,4959,199705.797,14413.096
ADHD-midler,2008,30,F,Hordaland,44,2.851,15433,279145.219,19440.033
ADHD-midler,2008,30,F,Møre og Romsdal,22,3.289,6689,114128.211,10641.041
ADHD-midler,2008,30,F,Nordland,30,4.858,6176,181436.016,13703.166
ADHD-midler,2008,30,F,Nord-Trøndelag,15,4.486,3344,141126.266,9515.337
ADHD-midler,2008,30,F,Oppland,18,3.681,4890,131827.594,9262.667
ADHD-midler,2008,30,F,Oslo,68,2.318,29338,419983.688,27867.750
ADHD-midler,2008,30,F,Rogaland,46,3.275,14046,220482.016,18098.320
ADHD-midler,2008,30,F,Sogn og Fjordane,8,2.974,2690,81006.562,4230.667
ADHD-midler,2008,30,F,Sør-Trøndelag,38,4.067,9344,166280.859,13093.670
ADHD-midler,2008,30,F,Telemark,21,4.484,4683,139871.719,10667.733
ADHD-midler,2008,30,F,Troms,7,1.476,4742,41112.801,3620
ADHD-midler,2008,30,F,Vest-Agder,31,5.898,5256,208134,16496
ADHD-midler,2008,30,F,Vestfold,46,6.838,6727,452927.125,35011.309
ADHD-midler,2008,30,F,Østfold,33,4.111,8028,216452.062,17979.213
ADHD-midler,2008,30,M,Akershus,52,3.398,15304,366558.812,30522.062
ADHD-midler,2008,30,M,Aust-Agder,34,10.095,3368,284424.719,19194.617
ADHD-midler,2008,30,M,Buskerud,43,5.401,7962,417294.438,25417.598
ADHD-midler,2008,30,M,Finnmark,18,8.079,2228,101238.625,6799.268
ADHD-midler,2008,30,M,Hedmark,31,6.162,5031,357453.594,27461.732
ADHD-midler,2008,30,M,Hordaland,62,3.787,16370,493785.344,34648.648
ADHD-midler,2008,30,M,Møre og Romsdal,37,5.300,6981,181828,15030.693
ADHD-midler,2008,30,M,Nordland,39,6.172,6319,352691.125,21414.574
ADHD-midler,2008,30,M,Nord-Trøndelag,29,8.567,3385,613266.812,38659.934
ADHD-midler,2008,30,M,Oppland,28,5.589,5010,177840.891,16837.021
ADHD-midler,2008,30,M,Oslo,68,2.209,30780,368887.094,24806.398
ADHD-midler,2008,30,M,Rogaland,60,3.917,15317,470115.531,34336.121
ADHD-midler,2008,30,M,Sogn og Fjordane,15,5.285,2838,80958.148,6155.307
ADHD-midler,2008,30,M,Sør-Trøndelag,37,3.619,10224,230565.406,17612.322
ADHD-midler,2008,30,M,Telemark,35,7.322,4780,234046.500,16288
ADHD-midler,2008,30,M,Troms,13,2.637,4929,47186.398,2712.083
ADHD-midler,2008,30,M,Vest-Agder,43,8.089,5316,274787.688,22176.666
ADHD-midler,2008,30,M,Vestfold,48,7.351,6530,293438.375,25590.354
ADHD-midler,2008,30,M,Østfold,47,5.782,8129,195323.594,17283.289
ADHD-midler,2008,35,F,Akershus,60,2.819,21282,378183.250,32829.168
ADHD-midler,2008,35,F,Aust-Agder,28,7.531,3718,288193.469,19262.002
ADHD-midler,2008,35,F,Buskerud,36,3.805,9462,345817.688,20058.305
ADHD-midler,2008,35,F,Finnmark,9,3.261,2760,92315.297,5565.333
ADHD-midler,2008,35,F,Hedmark,23,3.548,6482,195867.219,17179.832
ADHD-midler,2008,35,F,Hordaland,47,2.813,16706,378682.844,26405.666
ADHD-midler,2008,35,F,Møre og Romsdal,31,3.761,8242,109123.500,10736.500
ADHD-midler,2008,35,F,Nordland,35,4.430,7900,252468.016,18849.416
ADHD-midler,2008,35,F,Nord-Trøndelag,16,3.737,4282,240737.234,13350.684
ADHD-midler,2008,35,F,Oppland,15,2.348,6388,135983.359,9271.333
ADHD-midler,2008,35,F,Oslo,61,2.532,24087,373334.156,28265.592
ADHD-midler,2008,35,F,Rogaland,53,3.465,15295,376074.250,27814.666
ADHD-midler,2008,35,F,Sogn og Fjordane,12,3.510,3419,78860,6475.500
ADHD-midler,2008,35,F,Sør-Trøndelag,33,3.188,10352,215180.062,17277.666
ADHD-midler,2008,35,F,Telemark,27,4.637,5823,180024.891,15779.333
ADHD-midler,2008,35,F,Troms,5,0.872,5734,48133.102,3430.667
ADHD-midler,2008,35,F,Vest-Agder,34,5.736,5927,243056.203,19858
ADHD-midler,2008,35,F,Vestfold,47,5.741,8187,345791.906,30347.408
ADHD-midler,2008,35,F,Østfold,39,3.986,9784,231009.594,20782.127
ADHD-midler,2008,35,M,Akershus,75,3.590,20890,554472.312,41346.699
ADHD-midler,2008,35,M,Aust-Agder,28,7.280,3846,217202.578,20056.730
ADHD-midler,2008,35,M,Buskerud,39,3.974,9814,406245.688,20632.916
ADHD-midler,2008,35,M,Finnmark,20,6.859,2916,173924.609,12276.763
ADHD-midler,2008,35,M,Hedmark,42,6.440,6522,527357.625,43066.840
ADHD-midler,2008,35,M,Hordaland,60,3.353,17892,359956.375,27724.354
ADHD-midler,2008,35,M,Møre og Romsdal,44,5.030,8748,388706.469,27147.059
ADHD-midler,2008,35,M,Nordland,42,5.338,7868,326151.375,27055.066
ADHD-midler,2008,35,M,Nord-Trøndelag,24,5.357,4480,234956.375,16006.166
ADHD-midler,2008,35,M,Oppland,24,3.705,6478,128934.672,13038.866
ADHD-midler,2008,35,M,Oslo,60,2.228,26933,436434.938,28006.262
ADHD-midler,2008,35,M,Rogaland,47,2.838,16560,359852.969,22994.543
ADHD-midler,2008,35,M,Sogn og Fjordane,12,3.440,3488,108419.234,6372
ADHD-midler,2008,35,M,Sør-Trøndelag,41,3.727,11000,319919.625,24564.336
ADHD-midler,2008,35,M,Telemark,38,6.291,6040,315607.844,19793.908
ADHD-midler,2008,35,M,Troms,14,2.322,6029,66098.219,5648.750
ADHD-midler,2008,35,M,Vest-Agder,44,7.103,6195,260090.797,19758.016
ADHD-midler,2008,35,M,Vestfold,34,4.127,8238,279320.312,17800.900
ADHD-midler,2008,35,M,Østfold,43,4.340,9908,384366,32883.598
ADHD-midler,2008,40,F,Akershus,67,3.010,22260,472625.969,36484.582
ADHD-midler,2008,40,F,Aust-Agder,26,6.875,3782,192050.828,12932.220
ADHD-midler,2008,40,F,Buskerud,28,2.956,9471,349800.281,15550.139
ADHD-midler,2008,40,F,Finnmark,9,3.348,2688,105653.383,6672.333
ADHD-midler,2008,40,F,Hedmark,23,3.428,6709,165238.500,12651.333
ADHD-midler,2008,40,F,Hordaland,37,2.273,16278,217693.031,17095.441
