drug,year,age,gender,geography,antall unike pasienter,prevalens pr 1000,befolkning,aup,ddd
ADHD-midler,2007,5,F,Aust-Agder,17,5.218,3258,63561.461,3704.971
ADHD-midler,2007,5,F,Buskerud,24,3.206,7486,156709.594,7047.292
ADHD-midler,2007,5,F,Finnmark,6,2.496,2404,10486.400,671.333
ADHD-midler,2007,5,F,Hedmark,25,4.721,5296,90693.398,6070.075
ADHD-midler,2007,5,F,Hordaland,26,1.736,14974,156645.125,7296.783
ADHD-midler,2007,5,F,Møre og Romsdal,22,2.817,7810,109424.359,5573.667
ADHD-midler,2007,5,F,Nordland,30,4.254,7052,199590.438,10537.537
ADHD-midler,2007,5,F,Nord-Trøndelag,10,2.417,4137,51403.898,3098.667
ADHD-midler,2007,5,F,Oppland,13,2.404,5408,73239.602,5260.667
ADHD-midler,2007,5,F,Oslo,28,1.935,14468,189449.891,7341.883
ADHD-midler,2007,5,F,Rogaland,55,3.884,14160,323306.094,14901.483
ADHD-midler,2007,5,F,Sogn og Fjordane,,,3384,,
ADHD-midler,2007,5,F,Sør-Trøndelag,28,3.243,8634,116701.398,5189.775
ADHD-midler,2007,5,F,Telemark,21,4.326,4854,158061.703,6033.446
ADHD-midler,2007,5,F,Troms,15,3.201,4686,69696,3552.596
ADHD-midler,2007,5,F,Vest-Agder,12,2.205,5441,33849.199,2632
ADHD-midler,2007,5,F,Vestfold,32,4.716,6786,195865.469,9600.108
ADHD-midler,2007,5,F,Østfold,29,3.659,7926,174042.938,10672.158
ADHD-midler,2007,5,M,Akershus,161,8.744,18413,931180.438,45939.230
ADHD-midler,2007,5,M,Aust-Agder,60,16.997,3530,277374.562,13917.733
ADHD-midler,2007,5,M,Buskerud,105,13.298,7896,688471.875,33370.105
ADHD-midler,2007,5,M,Finnmark,26,10.552,2464,155567.703,8247.275
ADHD-midler,2007,5,M,Hedmark,101,18.162,5561,577630.375,36564.562
ADHD-midler,2007,5,M,Hordaland,100,6.531,15312,668989.812,28985.801
ADHD-midler,2007,5,M,Møre og Romsdal,101,12.426,8128,584540.500,27873.342
ADHD-midler,2007,5,M,Nordland,109,14.738,7396,681876.500,36339.527
ADHD-midler,2007,5,M,Nord-Trøndelag,51,11.623,4388,386898,18822.033
ADHD-midler,2007,5,M,Oppland,58,10.417,5568,375682.656,23028.301
ADHD-midler,2007,5,M,Oslo,136,8.977,15150,912857.188,35400.738
ADHD-midler,2007,5,M,Rogaland,211,14.358,14696,1422182.875,59191.547
ADHD-midler,2007,5,M,Sogn og Fjordane,39,10.776,3619,276525.094,13287.342
ADHD-midler,2007,5,M,Sør-Trøndelag,75,8.234,9109,358377.188,21934.637
ADHD-midler,2007,5,M,Telemark,78,15.694,4970,584219.500,26216.010
ADHD-midler,2007,5,M,Troms,66,12.977,5086,340506.406,19548.721
ADHD-midler,2007,5,M,Vest-Agder,47,8.387,5604,248235.203,14630.899
ADHD-midler,2007,5,M,Vestfold,92,13.173,6984,614295.250,30804.146
ADHD-midler,2007,5,M,Østfold,101,11.922,8472,592622.188,40350.012
ADHD-midler,2007,10,F,Akershus,165,9.143,18047,1092522.500,61809.395
ADHD-midler,2007,10,F,Aust-Agder,66,18.395,3588,357543.500,19113.584
ADHD-midler,2007,10,F,Buskerud,89,11.135,7993,663837.438,30831.537
ADHD-midler,2007,10,F,Finnmark,32,12.749,2510,260472.703,10822.096
ADHD-midler,2007,10,F,Hedmark,73,12.479,5850,609771.375,28810.451
ADHD-midler,2007,10,F,Hordaland,85,5.516,15410,532043,28475.625
ADHD-midler,2007,10,F,Møre og Romsdal,95,11.557,8220,617256.188,26684.680
ADHD-midler,2007,10,F,Nordland,133,16.450,8085,910159.625,46045.242
ADHD-midler,2007,10,F,Nord-Trøndelag,46,10.101,4554,378568.594,18246.816
ADHD-midler,2007,10,F,Oppland,39,6.807,5729,266181,14719.934
ADHD-midler,2007,10,F,Oslo,97,7.471,12984,601661.125,33337.809
ADHD-midler,2007,10,F,Rogaland,170,11.633,14614,1270553.500,68362.430
ADHD-midler,2007,10,F,Sogn og Fjordane,41,10.968,3738,269879,13847.938
ADHD-midler,2007,10,F,Sør-Trøndelag,58,6.416,9040,361693.219,19491.275
ADHD-midler,2007,10,F,Telemark,63,11.734,5369,437640.719,24037.219
ADHD-midler,2007,10,F,Troms,41,8.065,5084,287282.500,12401.325
ADHD-midler,2007,10,F,Vest-Agder,29,4.935,5876,171151.984,10960
ADHD-midler,2007,10,F,Vestfold,78,10.512,7420,662615.625,29952.162
ADHD-midler,2007,10,F,Østfold,117,13.807,8474,810671.250,47221.570
ADHD-midler,2007,10,M,Akershus,557,29.239,19050,4345514.500,229280.344
ADHD-midler,2007,10,M,Aust-Agder,182,48.379,3762,1026800.500,53320.883
ADHD-midler,2007,10,M,Buskerud,377,45.675,8254,3312610.250,157525.156
ADHD-midler,2007,10,M,Finnmark,94,34.457,2728,849295.375,38055.480
ADHD-midler,2007,10,M,Hedmark,269,43.415,6196,2716486.250,156899.484
ADHD-midler,2007,10,M,Hordaland,376,23.005,16344,2947644,136938
ADHD-midler,2007,10,M,Møre og Romsdal,318,36.393,8738,2508163.750,111392.062
ADHD-midler,2007,10,M,Nordland,385,45.465,8468,2821464.250,150271.281
ADHD-midler,2007,10,M,Nord-Trøndelag,160,33.487,4778,1238630.125,69762.664
ADHD-midler,2007,10,M,Oppland,171,28.500,6000,1371565.500,85322.547
ADHD-midler,2007,10,M,Oslo,360,25.903,13898,2521752.500,125573.117
ADHD-midler,2007,10,M,Rogaland,546,35.517,15373,4549461.500,226865.719
ADHD-midler,2007,10,M,Sogn og Fjordane,129,32.162,4011,1076718.500,50651.965
ADHD-midler,2007,10,M,Sør-Trøndelag,253,26.807,9438,2003939.375,94719.164
ADHD-midler,2007,10,M,Telemark,219,39.588,5532,1846358.375,98716.453
ADHD-midler,2007,10,M,Troms,140,25.478,5495,1029832.312,56320.594
ADHD-midler,2007,10,M,Vest-Agder,170,27.732,6130,1166388.750,65431.250
ADHD-midler,2007,10,M,Vestfold,262,33.102,7915,2239289,100783.930
ADHD-midler,2007,10,M,Østfold,329,36.354,9050,2557907,160993.406
ADHD-midler,2007,15,F,Akershus,184,10.488,17544,1358280.375,68688.719
ADHD-midler,2007,15,F,Aust-Agder,74,20.493,3611,432756.750,21831.096
ADHD-midler,2007,15,F,Buskerud,126,15.774,7988,975710.812,50921.340
ADHD-midler,2007,15,F,Finnmark,33,13.382,2466,249145.891,11269.450
ADHD-midler,2007,15,F,Hedmark,85,14.015,6065,608873.188,35852.289
ADHD-midler,2007,15,F,Hordaland,93,6.056,15356,618178.500,31535.271
ADHD-midler,2007,15,F,Møre og Romsdal,87,10.267,8474,500442,26648.096
ADHD-midler,2007,15,F,Nordland,141,17.407,8100,776253.562,42125.418
ADHD-midler,2007,15,F,Nord-Trøndelag,32,7.064,4530,239547.453,15423.260
ADHD-midler,2007,15,F,Oppland,35,6.065,5771,228717.203,14112.554
ADHD-midler,2007,15,F,Oslo,158,11.791,13400,1114714,58976.801
ADHD-midler,2007,15,F,Rogaland,146,10.272,14214,991394.625,52710.629
ADHD-midler,2007,15,F,Sogn og Fjordane,29,7.564,3834,222033.500,12092.333
ADHD-midler,2007,15,F,Sør-Trøndelag,85,9.313,9127,509990.625,28661.420
ADHD-midler,2007,15,F,Telemark,91,16.491,5518,609714.750,35863.156
ADHD-midler,2007,15,F,Troms,61,12.017,5076,319447.812,18456.787
ADHD-midler,2007,15,F,Vest-Agder,42,7.155,5870,265923.906,14929.258
ADHD-midler,2007,15,F,Vestfold,119,15.676,7591,831646.812,42123.238
ADHD-midler,2007,15,F,Østfold,144,17.098,8422,759090.812,48914.879
ADHD-midler,2007,15,M,Akershus,402,21.623,18591,3123654.750,161770.234
ADHD-midler,2007,15,M,Aust-Agder,153,40.530,3775,1043749.688,52450.137
ADHD-midler,2007,15,M,Buskerud,297,35.629,8336,2705296.250,139367.188
ADHD-midler,2007,15,M,Finnmark,70,26.944,2598,495214.562,24113.742
ADHD-midler,2007,15,M,Hedmark,175,27.237,6425,1446729.250,86743.680
ADHD-midler,2007,15,M,Hordaland,223,13.764,16202,1793986.500,86147.227
ADHD-midler,2007,15,M,Møre og Romsdal,212,23.885,8876,1573232.875,69969.500
ADHD-midler,2007,15,M,Nordland,273,31.221,8744,2201937,117819.852
ADHD-midler,2007,15,M,Nord-Trøndelag,87,17.879,4866,644946.375,37953.250
ADHD-midler,2007,15,M,Oppland,125,19.949,6266,948283.188,57445.617
ADHD-midler,2007,15,M,Oslo,234,17.238,13575,1738817.125,95306.359
ADHD-midler,2007,15,M,Rogaland,404,26.397,15305,3344170.500,178941.625
ADHD-midler,2007,15,M,Sogn og Fjordane,76,18.659,4073,592950.500,31218.492
ADHD-midler,2007,15,M,Sør-Trøndelag,212,22.297,9508,1733205.750,88544.227
ADHD-midler,2007,15,M,Telemark,176,29.851,5896,1495136.625,79514.523
ADHD-midler,2007,15,M,Troms,99,17.886,5535,653780,40612.438
ADHD-midler,2007,15,M,Vest-Agder,174,28.196,6171,1253748.250,70637.078
ADHD-midler,2007,15,M,Vestfold,229,28.697,7980,1839308.625,89381.250
ADHD-midler,2007,15,M,Østfold,252,28.163,8948,2047399.625,125134.516
ADHD-midler,2007,20,F,Akershus,53,4.105,12910,249278.047,16075.554
ADHD-midler,2007,20,F,Aust-Agder,25,7.769,3218,130981.461,8678.583
ADHD-midler,2007,20,F,Buskerud,47,6.845,6866,395636.281,20106.449
ADHD-midler,2007,20,F,Finnmark,10,4.699,2128,53613.500,2869.333
ADHD-midler,2007,20,F,Hedmark,29,5.772,5024,173150.797,12897.583
ADHD-midler,2007,20,F,Hordaland,45,3.127,14392,196891.875,12656.208
ADHD-midler,2007,20,F,Møre og Romsdal,37,5.078,7286,167704.375,10128.934
ADHD-midler,2007,20,F,Nordland,41,6.137,6681,226525.500,14148.750
ADHD-midler,2007,20,F,Nord-Trøndelag,29,7.584,3824,108640.719,11194
ADHD-midler,2007,20,F,Oppland,11,2.273,4839,132912.141,7563.138
ADHD-midler,2007,20,F,Oslo,55,3.087,17816,316118.625,20401
ADHD-midler,2007,20,F,Rogaland,53,4.036,13132,272655.812,19549.750
ADHD-midler,2007,20,F,Sogn og Fjordane,17,5.393,3152,145106.875,6634.250
ADHD-midler,2007,20,F,Sør-Trøndelag,33,3.723,8865,197888.109,12434.990
ADHD-midler,2007,20,F,Telemark,37,7.754,4772,242221.078,13726.039
ADHD-midler,2007,20,F,Troms,13,2.843,4572,30639.199,2828.667
ADHD-midler,2007,20,F,Vest-Agder,45,8.911,5050,256870.797,13599.983
ADHD-midler,2007,20,F,Vestfold,50,7.869,6354,305197.906,22522.652
ADHD-midler,2007,20,F,Østfold,45,6.297,7146,237528.453,18129.344
ADHD-midler,2007,20,M,Akershus,110,7.790,14120,659001.812,42397.352
ADHD-midler,2007,20,M,Aust-Agder,55,16.272,3380,291482.875,20535.566
ADHD-midler,2007,20,M,Buskerud,83,11.509,7212,694306.688,36491.758
ADHD-midler,2007,20,M,Finnmark,24,10.743,2234,136482.406,8440.333
ADHD-midler,2007,20,M,Hedmark,45,8.335,5399,348867.188,22438.250
ADHD-midler,2007,20,M,Hordaland,62,4.147,14952,267483.094,20667.133
ADHD-midler,2007,20,M,Møre og Romsdal,62,7.721,8030,312737.031,20327.834
ADHD-midler,2007,20,M,Nordland,45,6.175,7288,301133.906,16876.055
ADHD-midler,2007,20,M,Nord-Trøndelag,45,11.346,3966,290225,19675.334
ADHD-midler,2007,20,M,Oppland,32,6.078,5265,188809.844,14435.259
ADHD-midler,2007,20,M,Oslo,66,4.051,16294,311211.188,21591.666
ADHD-midler,2007,20,M,Rogaland,59,4.333,13616,349321.906,22068.250
ADHD-midler,2007,20,M,Sogn og Fjordane,33,9.551,3455,211026.703,11439.083
ADHD-midler,2007,20,M,Sør-Trøndelag,69,7.458,9252,304579.125,24221.006
ADHD-midler,2007,20,M,Telemark,66,13.074,5048,451193.906,26601.691
ADHD-midler,2007,20,M,Troms,29,5.878,4934,160502.438,10495.833
ADHD-midler,2007,20,M,Vest-Agder,63,11.405,5524,367550.781,26164.285
ADHD-midler,2007,20,M,Vestfold,87,13.134,6624,593709.562,38983.508
ADHD-midler,2007,20,M,Østfold,62,8.415,7368,352992.875,26851.533
ADHD-midler,2007,25,F,Akershus,45,3.515,12804,226691.203,16842.074
ADHD-midler,2007,25,F,Aust-Agder,23,8.168,2816,162612.500,12324.833
ADHD-midler,2007,25,F,Buskerud,23,3.391,6782,147396.266,6005.421
ADHD-midler,2007,25,F,Finnmark,11,5.774,1905,66021.961,3517.333
ADHD-midler,2007,25,F,Hedmark,14,3.207,4366,71637.078,3146.923
ADHD-midler,2007,25,F,Hordaland,22,1.470,14966,118579.602,8135.500
ADHD-midler,2007,25,F,Møre og Romsdal,34,5.276,6444,148635.891,14336
ADHD-midler,2007,25,F,Nordland,29,4.928,5885,142000.500,8104.208
ADHD-midler,2007,25,F,Nord-Trøndelag,15,4.768,3146,95373.797,5686.667
ADHD-midler,2007,25,F,Oppland,11,2.507,4388,43117.500,2900
ADHD-midler,2007,25,F,Oslo,62,2.150,28841,333498.531,24709.332
ADHD-midler,2007,25,F,Rogaland,31,2.283,13580,200327.391,11170.397
ADHD-midler,2007,25,F,Sogn og Fjordane,12,4.438,2704,61817.879,3014.333
ADHD-midler,2007,25,F,Sør-Trøndelag,30,3.230,9287,92214.180,8167.665
ADHD-midler,2007,25,F,Telemark,12,2.827,4245,36536,3520
ADHD-midler,2007,25,F,Troms,9,2.016,4464,34205,3081.500
ADHD-midler,2007,25,F,Vest-Agder,22,4.312,5102,141591.594,8935.767
ADHD-midler,2007,25,F,Vestfold,28,4.801,5832,221771.312,16898.072
ADHD-midler,2007,25,F,Østfold,32,4.587,6976,93933.719,10348
ADHD-midler,2007,25,M,Akershus,61,4.872,12520,435947.188,24297.824
ADHD-midler,2007,25,M,Aust-Agder,37,12.199,3033,247395.953,17157.449
ADHD-midler,2007,25,M,Buskerud,51,7.360,6929,504871.281,23036.883
ADHD-midler,2007,25,M,Finnmark,15,7.191,2086,109647.602,5510.771
ADHD-midler,2007,25,M,Hedmark,26,5.601,4642,209149.812,13351.103
ADHD-midler,2007,25,M,Hordaland,67,4.223,15867,314071.594,22368.117
ADHD-midler,2007,25,M,Møre og Romsdal,29,4.144,6998,144473.766,9402.300
ADHD-midler,2007,25,M,Nordland,57,8.924,6387,414217.094,25932.936
ADHD-midler,2007,25,M,Nord-Trøndelag,33,9.717,3396,207678.484,16673.832
ADHD-midler,2007,25,M,Oppland,22,4.659,4722,143911.094,10920
ADHD-midler,2007,25,M,Oslo,60,2.328,25775,334030.312,25259.541
ADHD-midler,2007,25,M,Rogaland,58,4.073,14239,370693.906,25112.721
ADHD-midler,2007,25,M,Sogn og Fjordane,22,7.763,2834,119783.398,8531.600
ADHD-midler,2007,25,M,Sør-Trøndelag,43,4.308,9981,187010.844,16672.014
ADHD-midler,2007,25,M,Telemark,32,7.055,4536,183135.859,13417.074
ADHD-midler,2007,25,M,Troms,15,3.111,4822,70388.703,6435.833
ADHD-midler,2007,25,M,Vest-Agder,54,10.069,5363,410690.312,29012.621
ADHD-midler,2007,25,M,Vestfold,47,7.604,6181,387975.500,25300.654
ADHD-midler,2007,25,M,Østfold,34,4.761,7141,131959.078,12268.688
ADHD-midler,2007,30,F,Akershus,48,2.922,16428,260227.156,22336
ADHD-midler,2007,30,F,Aust-Agder,17,5.234,3248,105138.984,9680.217
ADHD-midler,2007,30,F,Buskerud,27,3.367,8020,220162.594,12831.791
ADHD-midler,2007,30,F,Finnmark,,,2259,,
ADHD-midler,2007,30,F,Hedmark,23,4.450,5168,82148.297,7185.825
ADHD-midler,2007,30,F,Hordaland,28,1.799,15561,208363.062,15632.333
ADHD-midler,2007,30,F,Møre og Romsdal,23,3.421,6724,110825.320,11133
ADHD-midler,2007,30,F,Nordland,24,3.728,6438,180835.219,11971.854
ADHD-midler,2007,30,F,Nord-Trøndelag,14,4.072,3438,121416.195,7849.333
ADHD-midler,2007,30,F,Oppland,16,3.120,5128,93933.812,8300
ADHD-midler,2007,30,F,Oslo,62,2.157,28750,233254.672,21929.070
ADHD-midler,2007,30,F,Rogaland,29,2.085,13908,144294.594,11687.666
ADHD-midler,2007,30,F,Sogn og Fjordane,9,3.323,2708,76371.117,6560.667
ADHD-midler,2007,30,F,Sør-Trøndelag,33,3.489,9458,184595.219,13601.304
ADHD-midler,2007,30,F,Telemark,14,2.909,4812,98719.312,7551.730
ADHD-midler,2007,30,F,Troms,7,1.389,5040,25090.100,3153.333
ADHD-midler,2007,30,F,Vest-Agder,28,5.352,5232,210292,14814.750
ADHD-midler,2007,30,F,Vestfold,41,6.031,6798,351143.125,25282.141
ADHD-midler,2007,30,F,Østfold,32,3.939,8124,175000.969,14775.549
ADHD-midler,2007,30,M,Akershus,64,4.134,15481,438958.500,29473.049
ADHD-midler,2007,30,M,Aust-Agder,34,9.977,3408,217882.234,15395.345
ADHD-midler,2007,30,M,Buskerud,35,4.316,8110,326836.469,20642.885
ADHD-midler,2007,30,M,Finnmark,16,6.911,2315,68705.453,6786.542
ADHD-midler,2007,30,M,Hedmark,27,5.174,5218,271865.219,21225.221
ADHD-midler,2007,30,M,Hordaland,46,2.810,16373,349324.562,26277.535
ADHD-midler,2007,30,M,Møre og Romsdal,38,5.316,7148,181711.125,17223.332
ADHD-midler,2007,30,M,Nordland,28,4.390,6378,162686.844,10907.450
ADHD-midler,2007,30,M,Nord-Trøndelag,24,7.053,3403,239119.109,17442.666
ADHD-midler,2007,30,M,Oppland,27,5.261,5132,143051.297,13117.750
ADHD-midler,2007,30,M,Oslo,51,1.697,30049,236617.766,17673.650
ADHD-midler,2007,30,M,Rogaland,58,3.860,15026,376029.844,27820.006
ADHD-midler,2007,30,M,Sogn og Fjordane,6,2.072,2896,32340.439,3038
ADHD-midler,2007,30,M,Sør-Trøndelag,38,3.719,10218,225618.016,20503.832
ADHD-midler,2007,30,M,Telemark,29,5.888,4925,168663.016,11825.312
ADHD-midler,2007,30,M,Troms,11,2.140,5139,54821.898,3262.067
ADHD-midler,2007,30,M,Vest-Agder,38,7.151,5314,231750.516,18668.441
ADHD-midler,2007,30,M,Vestfold,32,4.868,6574,281054,19865.336
ADHD-midler,2007,30,M,Østfold,40,4.876,8204,218376.688,19193.332
ADHD-midler,2007,35,F,Akershus,49,2.284,21456,268187.344,21095.400
ADHD-midler,2007,35,F,Aust-Agder,26,7.054,3686,213624.625,13308.794
ADHD-midler,2007,35,F,Buskerud,21,2.204,9526,223109.703,12293
ADHD-midler,2007,35,F,Finnmark,12,4.277,2806,59189.301,4092.833
ADHD-midler,2007,35,F,Hedmark,15,2.310,6494,105373.703,6216.750
ADHD-midler,2007,35,F,Hordaland,29,1.734,16728,198882.969,14521.354
ADHD-midler,2007,35,F,Møre og Romsdal,30,3.552,8446,127093.492,13510.666
ADHD-midler,2007,35,F,Nordland,22,2.742,8024,93070.016,7280
ADHD-midler,2007,35,F,Nord-Trøndelag,17,3.875,4387,130531.195,10647.166
ADHD-midler,2007,35,F,Oppland,15,2.319,6467,138007.547,7476
ADHD-midler,2007,35,F,Oslo,56,2.372,23610,321680.156,24821.020
ADHD-midler,2007,35,F,Rogaland,43,2.808,15312,300280.156,22624.959
ADHD-midler,2007,35,F,Sogn og Fjordane,12,3.442,3486,83425.398,6287
ADHD-midler,2007,35,F,Sør-Trøndelag,29,2.752,10537,169059.906,11500.503
ADHD-midler,2007,35,F,Telemark,21,3.540,5933,138126.438,9914.667
ADHD-midler,2007,35,F,Troms,6,1.037,5787,37205.199,3900
ADHD-midler,2007,35,F,Vest-Agder,27,4.587,5886,185661.688,17011.332
ADHD-midler,2007,35,F,Vestfold,40,4.836,8272,331173.250,24740.490
ADHD-midler,2007,35,F,Østfold,31,3.108,9974,178918.406,16795.816
ADHD-midler,2007,35,M,Akershus,53,2.538,20886,360788.312,28043
ADHD-midler,2007,35,M,Aust-Agder,27,7.115,3795,189207.250,15226.395
ADHD-midler,2007,35,M,Buskerud,29,2.992,9692,293122.594,14996.004
ADHD-midler,2007,35,M,Finnmark,24,7.963,3014,202132.172,13014.333
ADHD-midler,2007,35,M,Hedmark,40,5.997,6670,360426.250,27855.666
ADHD-midler,2007,35,M,Hordaland,41,2.327,17623,308298.938,20071.098
ADHD-midler,2007,35,M,Møre og Romsdal,28,3.196,8760,260535.031,18031.598
ADHD-midler,2007,35,M,Nordland,32,3.831,8353,240170.344,19375.242
ADHD-midler,2007,35,M,Nord-Trøndelag,18,3.969,4535,152380.203,12198.166
ADHD-midler,2007,35,M,Oppland,17,2.573,6608,98999.797,9975.333
ADHD-midler,2007,35,M,Oslo,57,2.174,26224,375382,24700.566
ADHD-midler,2007,35,M,Rogaland,42,2.604,16130,280123.594,18480.246
ADHD-midler,2007,35,M,Sogn og Fjordane,11,3.071,3582,105802.398,6745.667
ADHD-midler,2007,35,M,Sør-Trøndelag,33,2.998,11006,270184.156,17572.416
ADHD-midler,2007,35,M,Telemark,36,5.968,6032,300808.812,17477.666
ADHD-midler,2007,35,M,Troms,18,2.966,6068,343246.656,52817.664
ADHD-midler,2007,35,M,Vest-Agder,49,7.986,6136,341553.125,22087.854
ADHD-midler,2007,35,M,Vestfold,30,3.617,8294,252412.531,16283.409
ADHD-midler,2007,35,M,Østfold,50,4.982,10036,278535.062,26322.133
ADHD-midler,2007,40,F,Akershus,44,2.016,21827,452204.312,29064.479
ADHD-midler,2007,40,F,Aust-Agder,13,3.472,3744,107738.562,7548.753
ADHD-midler,2007,40,F,Buskerud,21,2.297,9142,222624.609,10948.222
ADHD-midler,2007,40,F,Finnmark,7,2.674,2618,47545.660,2927.271
ADHD-midler,2007,40,F,Hedmark,19,2.855,6656,115257,9518.333
ADHD-midler,2007,40,F,Hordaland,27,1.698,15898,186569.906,13685.717
ADHD-midler,2007,40,F,Møre og Romsdal,12,1.519,7901,53431.121,3820.854
ADHD-midler,2007,40,F,Nordland,12,1.417,8467,56525,4607.667
