drug,year,age,gender,geography,antall unike pasienter,prevalens pr 1000,befolkning,aup,ddd
ADHD-midler,2009,0,F,Hedmark,0,0,0,0,0
ADHD-midler,2009,0,F,Hordaland,0,0,0,0,0
ADHD-midler,2009,0,F,Møre og Romsdal,0,0,0,0,0
ADHD-midler,2009,0,F,Nordland,0,0,0,0,0
ADHD-midler,2009,0,F,Nord-Trøndelag,0,0,0,0,0
ADHD-midler,2009,0,F,Oppland,,,4135,,
ADHD-midler,2009,0,F,Oslo,0,0,0,0,0
ADHD-midler,2009,0,F,Rogaland,,,13300,,
ADHD-midler,2009,0,F,Sogn og Fjordane,0,0,0,0,0
ADHD-midler,2009,0,F,Sør-Trøndelag,,,8012,,
ADHD-midler,2009,0,F,Telemark,0,0,0,0,0
ADHD-midler,2009,0,F,Troms,,,4179,,
ADHD-midler,2009,0,F,Vest-Agder,0,0,0,0,0
ADHD-midler,2009,0,F,Vestfold,,,5664,,
ADHD-midler,2009,0,F,Østfold,0,0,0,0,0
ADHD-midler,2009,0,M,Akershus,,,16077,,
ADHD-midler,2009,0,M,Aust-Agder,0,0,0,0,0
ADHD-midler,2009,0,M,Buskerud,0,0,0,0,0
ADHD-midler,2009,0,M,Finnmark,0,0,0,0,0
ADHD-midler,2009,0,M,Hedmark,0,0,0,0,0
ADHD-midler,2009,0,M,Hordaland,,,14214,,
ADHD-midler,2009,0,M,Møre og Romsdal,0,0,0,0,0
ADHD-midler,2009,0,M,Nordland,,,6003,,
ADHD-midler,2009,0,M,Nord-Trøndelag,,,3544,,
ADHD-midler,2009,0,M,Oppland,0,0,0,0,0
ADHD-midler,2009,0,M,Oslo,0,0,0,0,0
ADHD-midler,2009,0,M,Rogaland,,,13826,,
ADHD-midler,2009,0,M,Sogn og Fjordane,0,0,0,0,0
ADHD-midler,2009,0,M,Sør-Trøndelag,0,0,0,0,0
ADHD-midler,2009,0,M,Telemark,0,0,0,0,0
ADHD-midler,2009,0,M,Troms,,,4466,,
ADHD-midler,2009,0,M,Vest-Agder,0,0,0,0,0
ADHD-midler,2009,0,M,Vestfold,0,0,0,0,0
ADHD-midler,2009,0,M,Østfold,0,0,0,0,0
ADHD-midler,2009,5,F,Akershus,55,3.035,18120,187614.406,10510.717
ADHD-midler,2009,5,F,Aust-Agder,17,5.265,3229,97235.938,4818.133
ADHD-midler,2009,5,F,Buskerud,31,4.079,7599,153851.484,7546.967
ADHD-midler,2009,5,F,Finnmark,7,3.122,2242,19781.900,903.896
ADHD-midler,2009,5,F,Hedmark,22,4.222,5211,104916.266,6353.163
ADHD-midler,2009,5,F,Hordaland,47,3.144,14950,261440.562,12070.573
ADHD-midler,2009,5,F,Møre og Romsdal,22,2.850,7720,71023,4268.083
ADHD-midler,2009,5,F,Nordland,39,5.821,6700,215045.062,11732.346
ADHD-midler,2009,5,F,Nord-Trøndelag,7,1.719,4072,63394.520,3746.667
ADHD-midler,2009,5,F,Oppland,17,3.234,5257,69729.500,5544.667
ADHD-midler,2009,5,F,Oslo,34,2.205,15419,141775.906,7724.900
ADHD-midler,2009,5,F,Rogaland,65,4.594,14148,341189.375,17153.033
ADHD-midler,2009,5,F,Sogn og Fjordane,6,1.770,3390,33499.699,1446.642
ADHD-midler,2009,5,F,Sør-Trøndelag,23,2.724,8444,119580.828,6458.983
ADHD-midler,2009,5,F,Telemark,22,4.627,4755,149263.203,6837.513
ADHD-midler,2009,5,F,Troms,20,4.397,4549,133776.094,6576.483
ADHD-midler,2009,5,F,Vest-Agder,11,2.060,5340,56219.965,4212.836
ADHD-midler,2009,5,F,Vestfold,28,4.263,6568,129737.977,7637.467
ADHD-midler,2009,5,F,Østfold,42,5.325,7888,232102.047,14677.662
ADHD-midler,2009,5,M,Akershus,184,9.803,18770,1019225.938,55942.141
ADHD-midler,2009,5,M,Aust-Agder,63,18.557,3395,251257.500,14521.812
ADHD-midler,2009,5,M,Buskerud,88,10.925,8055,507802.281,26767.225
ADHD-midler,2009,5,M,Finnmark,30,13.055,2298,166278.453,8754.833
ADHD-midler,2009,5,M,Hedmark,79,14.560,5426,479049.656,30530.066
ADHD-midler,2009,5,M,Hordaland,145,9.428,15379,804119.812,39777.176
ADHD-midler,2009,5,M,Møre og Romsdal,88,10.812,8139,384493.125,22422.732
ADHD-midler,2009,5,M,Nordland,142,20.028,7090,915318.688,53157.242
ADHD-midler,2009,5,M,Nord-Trøndelag,42,9.962,4216,311370.469,17469.637
ADHD-midler,2009,5,M,Oppland,51,9.672,5273,314767.344,19954.908
ADHD-midler,2009,5,M,Oslo,130,8.167,15918,629456,33957.930
ADHD-midler,2009,5,M,Rogaland,219,15.030,14571,1244170.125,63048.406
ADHD-midler,2009,5,M,Sogn og Fjordane,38,10.863,3498,205661.406,11951.250
ADHD-midler,2009,5,M,Sør-Trøndelag,78,8.608,9061,359428.594,22670.330
ADHD-midler,2009,5,M,Telemark,61,12.439,4904,420613.938,20546.338
ADHD-midler,2009,5,M,Troms,66,14.043,4700,360127.750,19811.541
ADHD-midler,2009,5,M,Vest-Agder,37,6.710,5514,181185.453,12824.460
ADHD-midler,2009,5,M,Vestfold,96,13.400,7164,601321.562,28864.559
ADHD-midler,2009,5,M,Østfold,116,13.673,8484,637490.688,45178.578
ADHD-midler,2009,10,F,Akershus,187,10.182,18365,1240925.250,69446.719
ADHD-midler,2009,10,F,Aust-Agder,66,18.137,3639,360733.344,18428.875
ADHD-midler,2009,10,F,Buskerud,86,10.819,7949,630646.188,33940.379
ADHD-midler,2009,10,F,Finnmark,27,11.075,2438,236157.500,9420.050
ADHD-midler,2009,10,F,Hedmark,112,19.567,5724,744578.438,46639.562
ADHD-midler,2009,10,F,Hordaland,143,9.273,15421,909017.875,48846.723
ADHD-midler,2009,10,F,Møre og Romsdal,100,12.176,8213,579863.500,29953.834
ADHD-midler,2009,10,F,Nordland,186,23.452,7931,1186162.250,66351.227
ADHD-midler,2009,10,F,Nord-Trøndelag,45,10.103,4454,366467.406,21326.412
ADHD-midler,2009,10,F,Oppland,67,11.796,5680,420460.312,26966.488
ADHD-midler,2009,10,F,Oslo,108,8.058,13402,769450.250,41025.867
ADHD-midler,2009,10,F,Rogaland,194,13.138,14766,1230863.125,70036.148
ADHD-midler,2009,10,F,Sogn og Fjordane,36,9.931,3625,206859.797,11333
ADHD-midler,2009,10,F,Sør-Trøndelag,82,9.136,8975,407661.750,25445.688
ADHD-midler,2009,10,F,Telemark,66,12.517,5273,382976.781,21770.551
ADHD-midler,2009,10,F,Troms,58,11.651,4978,250101.516,14663.267
ADHD-midler,2009,10,F,Vest-Agder,38,6.412,5926,212872.406,14699.417
ADHD-midler,2009,10,F,Vestfold,105,14.085,7455,714788.375,39519.520
ADHD-midler,2009,10,F,Østfold,149,17.154,8686,942511.125,59179.230
ADHD-midler,2009,10,M,Akershus,590,30.537,19321,4121962.500,229500.922
ADHD-midler,2009,10,M,Aust-Agder,194,50.574,3836,1227187.750,61784.832
ADHD-midler,2009,10,M,Buskerud,339,40.276,8417,2398010,130634.008
ADHD-midler,2009,10,M,Finnmark,74,27.998,2643,513569.688,27349.367
ADHD-midler,2009,10,M,Hedmark,344,54.996,6255,2697921.750,170846.812
ADHD-midler,2009,10,M,Hordaland,452,28.153,16055,3400659.500,167788.844
ADHD-midler,2009,10,M,Møre og Romsdal,324,37.186,8713,2204193,110013.953
ADHD-midler,2009,10,M,Nordland,447,53.986,8280,3181942.750,186864.234
ADHD-midler,2009,10,M,Nord-Trøndelag,182,38.067,4781,1229971.250,70276.820
ADHD-midler,2009,10,M,Oppland,229,37.901,6042,1652182.500,108553.477
ADHD-midler,2009,10,M,Oslo,372,25.842,14395,2423328.500,129199.461
ADHD-midler,2009,10,M,Rogaland,667,42.924,15539,4576883,258101.062
ADHD-midler,2009,10,M,Sogn og Fjordane,124,31.860,3892,885274.125,49891.758
ADHD-midler,2009,10,M,Sør-Trøndelag,320,34.195,9358,2096379.125,110493.039
ADHD-midler,2009,10,M,Telemark,228,41.751,5461,1666799.500,94325.617
ADHD-midler,2009,10,M,Troms,186,34.128,5450,1250830.250,69961.953
ADHD-midler,2009,10,M,Vest-Agder,180,29.615,6078,1155250.750,69431.555
ADHD-midler,2009,10,M,Vestfold,299,38.041,7860,2447242.750,119361.078
ADHD-midler,2009,10,M,Østfold,420,46.532,9026,2823724.750,175821.625
ADHD-midler,2009,15,F,Akershus,211,11.666,18086,1377145.375,81959.109
ADHD-midler,2009,15,F,Aust-Agder,85,22.788,3730,391718.125,22277.074
ADHD-midler,2009,15,F,Buskerud,137,16.728,8190,934488.250,51367.992
ADHD-midler,2009,15,F,Finnmark,49,19.624,2497,279801.688,14371.633
ADHD-midler,2009,15,F,Hedmark,115,18.672,6159,805419.812,47929.992
ADHD-midler,2009,15,F,Hordaland,153,9.758,15679,945720.562,51383.953
ADHD-midler,2009,15,F,Møre og Romsdal,100,11.774,8493,536519.938,29090.709
ADHD-midler,2009,15,F,Nordland,221,27.399,8066,1342383.875,74296.297
ADHD-midler,2009,15,F,Nord-Trøndelag,43,9.224,4662,311018.438,18932.400
ADHD-midler,2009,15,F,Oppland,63,10.628,5928,355185.281,23610.051
ADHD-midler,2009,15,F,Oslo,139,10.251,13560,896004.188,49821.625
ADHD-midler,2009,15,F,Rogaland,215,14.762,14564,1369554.375,80802.508
ADHD-midler,2009,15,F,Sogn og Fjordane,35,9.021,3880,217704.078,11894.763
ADHD-midler,2009,15,F,Sør-Trøndelag,130,14.077,9235,790985.250,43872.508
ADHD-midler,2009,15,F,Telemark,110,19.870,5536,685517.812,36287.410
ADHD-midler,2009,15,F,Troms,70,13.379,5232,398780.188,22191.592
ADHD-midler,2009,15,F,Vest-Agder,39,6.500,6000,232514.641,15971.344
ADHD-midler,2009,15,F,Vestfold,139,18.137,7664,880727.500,45889.879
ADHD-midler,2009,15,F,Østfold,174,20.261,8588,803860.750,53291.035
ADHD-midler,2009,15,M,Akershus,454,23.465,19348,3270675.750,184890.375
ADHD-midler,2009,15,M,Aust-Agder,148,38.552,3839,982094.812,49860.387
ADHD-midler,2009,15,M,Buskerud,299,35.714,8372,2693647,144537.594
ADHD-midler,2009,15,M,Finnmark,87,32.756,2656,590555,30518.600
ADHD-midler,2009,15,M,Hedmark,239,37.031,6454,1778724.875,105767.016
ADHD-midler,2009,15,M,Hordaland,307,18.568,16534,2292729,118795.375
ADHD-midler,2009,15,M,Møre og Romsdal,261,29.300,8908,1635182.125,85121.930
ADHD-midler,2009,15,M,Nordland,334,37.834,8828,2563134,139393.141
ADHD-midler,2009,15,M,Nord-Trøndelag,121,24.912,4857,792881.688,52238.074
ADHD-midler,2009,15,M,Oppland,157,24.964,6289,1155772.500,75855.352
ADHD-midler,2009,15,M,Oslo,253,18.077,13996,1756338.125,96394.969
ADHD-midler,2009,15,M,Rogaland,462,29.372,15729,3731622.500,208967.266
ADHD-midler,2009,15,M,Sogn og Fjordane,77,18.626,4134,579970.750,31555.521
ADHD-midler,2009,15,M,Sør-Trøndelag,258,26.730,9652,2037441.125,110892.047
ADHD-midler,2009,15,M,Telemark,198,33.817,5855,1587449,93079.211
ADHD-midler,2009,15,M,Troms,111,19.311,5748,718188.125,43316.215
ADHD-midler,2009,15,M,Vest-Agder,155,24.533,6318,997156.375,61684.668
ADHD-midler,2009,15,M,Vestfold,261,32.171,8113,1948126.125,107832.664
ADHD-midler,2009,15,M,Østfold,302,32.642,9252,2024968.500,126386.289
ADHD-midler,2009,20,F,Akershus,113,7.899,14306,686712.375,43724.305
ADHD-midler,2009,20,F,Aust-Agder,53,16.419,3228,305295.125,19409.143
ADHD-midler,2009,20,F,Buskerud,67,9.113,7352,449593.281,30511.627
ADHD-midler,2009,20,F,Finnmark,20,9.074,2204,104161.102,6282.492
ADHD-midler,2009,20,F,Hedmark,52,9.875,5266,246017.859,19849.305
ADHD-midler,2009,20,F,Hordaland,77,4.957,15534,384031.656,26212.477
ADHD-midler,2009,20,F,Møre og Romsdal,56,7.374,7594,234850.219,15873.625
ADHD-midler,2009,20,F,Nordland,75,10.679,7023,525373.750,23549.504
ADHD-midler,2009,20,F,Nord-Trøndelag,26,6.546,3972,141219.297,11946.333
ADHD-midler,2009,20,F,Oppland,29,5.596,5182,162050.703,13012.667
ADHD-midler,2009,20,F,Oslo,93,4.677,19886,545884.375,41121.438
ADHD-midler,2009,20,F,Rogaland,80,5.768,13869,413170.125,28183.203
ADHD-midler,2009,20,F,Sogn og Fjordane,13,3.980,3266,110481.148,6046.083
ADHD-midler,2009,20,F,Sør-Trøndelag,62,6.292,9854,324039.500,18304.902
ADHD-midler,2009,20,F,Telemark,50,9.874,5064,317959.812,23044.176
ADHD-midler,2009,20,F,Troms,21,4.362,4814,87986.203,6124.667
ADHD-midler,2009,20,F,Vest-Agder,50,9.131,5476,290968.719,21196.420
ADHD-midler,2009,20,F,Vestfold,105,15.246,6887,587192,43288.137
ADHD-midler,2009,20,F,Østfold,84,11.167,7522,416002.344,29429.486
ADHD-midler,2009,20,M,Akershus,144,9.276,15524,903701.562,53362.215
ADHD-midler,2009,20,M,Aust-Agder,59,17.032,3464,368838.438,23514.316
ADHD-midler,2009,20,M,Buskerud,110,14.271,7708,883895.938,54942.914
ADHD-midler,2009,20,M,Finnmark,20,8.247,2425,101456.797,7249.867
ADHD-midler,2009,20,M,Hedmark,61,10.775,5661,445356.031,32623.303
ADHD-midler,2009,20,M,Hordaland,80,4.930,16228,526506.812,34411.621
ADHD-midler,2009,20,M,Møre og Romsdal,91,10.969,8296,565725.812,34304.312
ADHD-midler,2009,20,M,Nordland,77,9.990,7708,523287.344,28614.467
ADHD-midler,2009,20,M,Nord-Trøndelag,53,12.471,4250,350840.812,25337.334
ADHD-midler,2009,20,M,Oppland,56,10.119,5534,361222.906,25972.666
ADHD-midler,2009,20,M,Oslo,82,4.601,17824,557845.312,30908.475
ADHD-midler,2009,20,M,Rogaland,102,7.023,14524,671760.688,42544.168
ADHD-midler,2009,20,M,Sogn og Fjordane,26,7.259,3582,251670.828,11781.450
ADHD-midler,2009,20,M,Sør-Trøndelag,79,7.697,10264,470604.812,34589.461
ADHD-midler,2009,20,M,Telemark,72,13.390,5377,426313.938,31415.984
ADHD-midler,2009,20,M,Troms,30,5.841,5136,173649.094,11020.397
ADHD-midler,2009,20,M,Vest-Agder,83,14.140,5870,388934.625,26696.449
ADHD-midler,2009,20,M,Vestfold,107,15.024,7122,625387.938,43939.949
ADHD-midler,2009,20,M,Østfold,75,9.356,8016,486841.031,35664.617
ADHD-midler,2009,25,F,Akershus,64,4.883,13106,369290.969,27454.979
ADHD-midler,2009,25,F,Aust-Agder,20,6.847,2921,90409.297,6943.333
ADHD-midler,2009,25,F,Buskerud,36,5.217,6900,259482.016,15947.767
ADHD-midler,2009,25,F,Finnmark,11,5.547,1983,51424.980,2934.833
ADHD-midler,2009,25,F,Hedmark,27,6.148,4392,128044.500,10457.074
ADHD-midler,2009,25,F,Hordaland,53,3.379,15686,288151.094,20345
ADHD-midler,2009,25,F,Møre og Romsdal,52,7.798,6668,265945.469,19565.854
ADHD-midler,2009,25,F,Nordland,48,8.070,5948,288652.625,20612.908
ADHD-midler,2009,25,F,Nord-Trøndelag,21,6.579,3192,119830.109,9852.667
ADHD-midler,2009,25,F,Oppland,33,7.480,4412,223948.547,16148.083
ADHD-midler,2009,25,F,Oslo,83,2.735,30346,473130.406,35891.621
ADHD-midler,2009,25,F,Rogaland,63,4.451,14155,378408.312,27479.809
ADHD-midler,2009,25,F,Sogn og Fjordane,20,7.479,2674,117992.641,7134.667
ADHD-midler,2009,25,F,Sør-Trøndelag,25,2.587,9665,90569.680,9506.677
ADHD-midler,2009,25,F,Telemark,30,7.027,4269,158765.203,11682.166
ADHD-midler,2009,25,F,Troms,16,3.525,4539,69750.203,5112.233
ADHD-midler,2009,25,F,Vest-Agder,41,8.087,5070,205640.656,19773.084
ADHD-midler,2009,25,F,Vestfold,45,7.474,6021,296013.781,18570.434
ADHD-midler,2009,25,F,Østfold,48,6.682,7184,264088.500,22851.732
ADHD-midler,2009,25,M,Akershus,67,5.206,12871,356845.750,27568.609
ADHD-midler,2009,25,M,Aust-Agder,42,13.270,3165,267521.656,20554.826
ADHD-midler,2009,25,M,Buskerud,62,8.602,7208,607189.312,33273.008
ADHD-midler,2009,25,M,Finnmark,16,7.726,2071,54377.781,4152.133
ADHD-midler,2009,25,M,Hedmark,43,9.079,4736,205235.953,15509.333
ADHD-midler,2009,25,M,Hordaland,83,4.946,16780,432412.625,34953.875
ADHD-midler,2009,25,M,Møre og Romsdal,49,6.705,7308,261137.781,18489.832
ADHD-midler,2009,25,M,Nordland,69,10.768,6408,520735.750,31455.203
ADHD-midler,2009,25,M,Nord-Trøndelag,36,10.613,3392,220079.500,16697.584
ADHD-midler,2009,25,M,Oppland,35,7.233,4839,240173.172,14345.184
ADHD-midler,2009,25,M,Oslo,91,3.268,27849,494879.438,38988.336
ADHD-midler,2009,25,M,Rogaland,64,4.260,15025,368924.312,27172.957
ADHD-midler,2009,25,M,Sogn og Fjordane,23,7.997,2876,180889.453,10400.133
ADHD-midler,2009,25,M,Sør-Trøndelag,49,4.614,10620,243849.938,19267.908
ADHD-midler,2009,25,M,Telemark,40,8.776,4558,269020.625,17873.520
ADHD-midler,2009,25,M,Troms,13,2.657,4892,64228.699,5090.208
ADHD-midler,2009,25,M,Vest-Agder,64,11.465,5582,387938.281,29766.832
ADHD-midler,2009,25,M,Vestfold,78,12.237,6374,528658.500,34355.484
ADHD-midler,2009,25,M,Østfold,50,7.006,7137,235035.781,18894.660
ADHD-midler,2009,30,F,Akershus,76,4.756,15979,427713.156,33685.250
ADHD-midler,2009,30,F,Aust-Agder,27,8.438,3200,235774.656,16677.020
ADHD-midler,2009,30,F,Buskerud,44,5.642,7798,417910.281,32013.115
ADHD-midler,2009,30,F,Finnmark,9,4.615,1950,42521,2988
ADHD-midler,2009,30,F,Hedmark,43,8.811,4880,205114.594,16827.584
ADHD-midler,2009,30,F,Hordaland,53,3.412,15532,292102.094,22904.684
ADHD-midler,2009,30,F,Møre og Romsdal,24,3.617,6636,100021.156,9530
ADHD-midler,2009,30,F,Nordland,42,6.993,6006,255919.406,16563.584
ADHD-midler,2009,30,F,Nord-Trøndelag,17,5.155,3298,134301.703,10286.087
ADHD-midler,2009,30,F,Oppland,17,3.632,4681,107235.297,7839.333
ADHD-midler,2009,30,F,Oslo,76,2.536,29970,453533.469,30969.221
ADHD-midler,2009,30,F,Rogaland,57,3.969,14362,325939.156,25273.732
ADHD-midler,2009,30,F,Sogn og Fjordane,8,3.019,2650,41345.949,2543.833
ADHD-midler,2009,30,F,Sør-Trøndelag,41,4.423,9270,207809.500,17248.857
ADHD-midler,2009,30,F,Telemark,32,7.047,4541,260706.578,18142.119
ADHD-midler,2009,30,F,Troms,11,2.393,4597,55799.602,4764
ADHD-midler,2009,30,F,Vest-Agder,29,5.490,5282,176422.094,14786.666
ADHD-midler,2009,30,F,Vestfold,57,8.642,6596,388857.875,30028.219
ADHD-midler,2009,30,F,Østfold,47,6.055,7762,303770.438,23547.932
ADHD-midler,2009,30,M,Akershus,62,4.092,15152,481255.688,36492.582
ADHD-midler,2009,30,M,Aust-Agder,31,9.343,3318,260574.484,19841.959
ADHD-midler,2009,30,M,Buskerud,49,6.210,7891,446432.781,30570.492
ADHD-midler,2009,30,M,Finnmark,20,9.200,2174,155251.094,8847.440
ADHD-midler,2009,30,M,Hedmark,33,6.699,4926,311731.125,21767.584
ADHD-midler,2009,30,M,Hordaland,73,4.429,16481,561389.625,38143.508
ADHD-midler,2009,30,M,Møre og Romsdal,32,4.491,7126,206246.344,18708.041
ADHD-midler,2009,30,M,Nordland,61,9.824,6209,554888.062,33407.098
ADHD-midler,2009,30,M,Nord-Trøndelag,22,6.647,3310,676633.688,44819.520
ADHD-midler,2009,30,M,Oppland,28,5.759,4862,166979.094,18451.332
ADHD-midler,2009,30,M,Oslo,86,2.756,31204,548087.375,35579.285
ADHD-midler,2009,30,M,Rogaland,63,4.009,15714,458205.750,34573
ADHD-midler,2009,30,M,Sogn og Fjordane,18,6.498,2770,98443.523,8680.113
ADHD-midler,2009,30,M,Sør-Trøndelag,45,4.382,10269,255165.422,21221.996
ADHD-midler,2009,30,M,Telemark,36,7.784,4625,244536.078,16987.133
ADHD-midler,2009,30,M,Troms,10,2.118,4722,77707.898,4396.250
ADHD-midler,2009,30,M,Vest-Agder,44,8.227,5348,287097.531,23088.334
ADHD-midler,2009,30,M,Vestfold,51,7.814,6527,319377.594,28099.590
ADHD-midler,2009,30,M,Østfold,49,6.164,7950,223617.609,20046.082
ADHD-midler,2009,35,F,Akershus,70,3.305,21180,414471.656,34110.266
ADHD-midler,2009,35,F,Aust-Agder,32,8.663,3694,294950.812,18221.533
ADHD-midler,2009,35,F,Buskerud,40,4.234,9448,376897.094,25907.582
ADHD-midler,2009,35,F,Finnmark,10,3.758,2661,54235.398,3719.333
ADHD-midler,2009,35,F,Hedmark,34,5.370,6332,241396.562,16774.074
ADHD-midler,2009,35,F,Hordaland,47,2.830,16606,328197.312,26264.039
ADHD-midler,2009,35,F,Møre og Romsdal,34,4.242,8015,176509.234,15439.166
ADHD-midler,2009,35,F,Nordland,49,6.385,7674,322120.062,26234.082
ADHD-midler,2009,35,F,Nord-Trøndelag,12,2.868,4184,131277.203,7680
ADHD-midler,2009,35,F,Oppland,29,4.674,6204,199700.516,15677.691
ADHD-midler,2009,35,F,Oslo,66,2.669,24731,471639.438,31376.398
ADHD-midler,2009,35,F,Rogaland,58,3.811,15218,429018.406,30954.916
ADHD-midler,2009,35,F,Sogn og Fjordane,16,4.778,3349,103997.430,8566.667
ADHD-midler,2009,35,F,Sør-Trøndelag,37,3.596,10290,254978.312,18128.666
ADHD-midler,2009,35,F,Telemark,32,5.574,5741,222124.703,19319.475
ADHD-midler,2009,35,F,Troms,9,1.595,5641,76660.117,5604.667
ADHD-midler,2009,35,F,Vest-Agder,49,8.260,5932,315950.031,25783.492
ADHD-midler,2009,35,F,Vestfold,57,7.046,8090,389063.031,33817.898
ADHD-midler,2009,35,F,Østfold,41,4.219,9719,277895.250,24897.670
ADHD-midler,2009,35,M,Akershus,73,3.536,20646,582885.375,45285.582
ADHD-midler,2009,35,M,Aust-Agder,30,7.708,3892,249809.469,18637.357
ADHD-midler,2009,35,M,Buskerud,40,4.079,9806,376919.625,20677.027
ADHD-midler,2009,35,M,Finnmark,23,8.333,2760,126524.844,11405.090
ADHD-midler,2009,35,M,Hedmark,43,6.840,6287,477735.594,41601.016
ADHD-midler,2009,35,M,Hordaland,64,3.559,17982,461939.812,27182.781
ADHD-midler,2009,35,M,Møre og Romsdal,49,5.613,8730,390670.625,28408.332
ADHD-midler,2009,35,M,Nordland,50,6.651,7518,403015.250,31075.332
ADHD-midler,2009,35,M,Nord-Trøndelag,24,5.467,4390,210820.875,16824.920
ADHD-midler,2009,35,M,Oppland,23,3.632,6332,143575.188,12897.382
ADHD-midler,2009,35,M,Oslo,77,2.781,27691,574509.812,35479.930
ADHD-midler,2009,35,M,Rogaland,61,3.667,16636,440968.531,31094.971
ADHD-midler,2009,35,M,Sogn og Fjordane,14,4.046,3460,68287.094,5352.530
ADHD-midler,2009,35,M,Sør-Trøndelag,41,3.749,10936,304312.656,26232.750
ADHD-midler,2009,35,M,Telemark,38,6.409,5929,331772.875,23673.502
ADHD-midler,2009,35,M,Troms,13,2.179,5966,61770.102,5644.667
ADHD-midler,2009,35,M,Vest-Agder,42,6.854,6128,351711.969,25908.131
ADHD-midler,2009,35,M,Vestfold,46,5.706,8061,314959.719,22846.184
ADHD-midler,2009,35,M,Østfold,60,6.094,9846,411742.594,32524.936
ADHD-midler,2009,40,F,Akershus,75,3.320,22592,588699.875,42805.051
ADHD-midler,2009,40,F,Aust-Agder,30,7.804,3844,301264.594,20772.033
ADHD-midler,2009,40,F,Buskerud,23,2.377,9675,158627.375,11282.946
ADHD-midler,2009,40,F,Finnmark,16,5.952,2688,94596.641,6798.667
ADHD-midler,2009,40,F,Hedmark,34,5.042,6743,227937.688,19861.332
ADHD-midler,2009,40,F,Hordaland,52,3.103,16758,407490.312,31551.066
