drug,year,age,gender,geography,antall unike pasienter,prevalens pr 1000,befolkning,aup,ddd
ADHD-midler,2016,0,M,Oppland,0,0,0,0,0
ADHD-midler,2016,0,M,Oslo,0,0,0,0,0
ADHD-midler,2016,0,M,Rogaland,0,0,0,0,0
ADHD-midler,2016,0,M,Sogn og Fjordane,0,0,0,0,0
ADHD-midler,2016,0,M,Sør-Trøndelag,0,0,0,0,0
ADHD-midler,2016,0,M,Telemark,0,0,0,0,0
ADHD-midler,2016,0,M,Troms,0,0,0,0,0
ADHD-midler,2016,0,M,Vest-Agder,0,0,0,0,0
ADHD-midler,2016,0,M,Vestfold,0,0,0,0,0
ADHD-midler,2016,0,M,Østfold,0,0,0,0,0
ADHD-midler,2016,5,F,Akershus,41,2.034,20159,154059.406,7945.450
ADHD-midler,2016,5,F,Aust-Agder,10,2.711,3688,48173.398,1983.858
ADHD-midler,2016,5,F,Buskerud,32,3.902,8200,203242.906,6977.729
ADHD-midler,2016,5,F,Finnmark,6,2.854,2102,17350.801,1388
ADHD-midler,2016,5,F,Hedmark,46,9.178,5012,149299.375,10215.667
ADHD-midler,2016,5,F,Hordaland,57,3.575,15946,322484,14492.958
ADHD-midler,2016,5,F,Møre og Romsdal,55,6.940,7925,239967.078,13880.792
ADHD-midler,2016,5,F,Nordland,35,5.226,6697,139361.297,8707
ADHD-midler,2016,5,F,Nord-Trøndelag,13,3.172,4098,65277.863,2887.170
ADHD-midler,2016,5,F,Oppland,21,4.280,4906,91790.398,5797.050
ADHD-midler,2016,5,F,Oslo,34,1.830,18578,149972.797,6460.867
ADHD-midler,2016,5,F,Rogaland,107,6.657,16073,556620.438,30088.828
ADHD-midler,2016,5,F,Sogn og Fjordane,7,2.132,3284,45212.801,2083.750
ADHD-midler,2016,5,F,Sør-Trøndelag,36,3.915,9196,192241.203,8107.592
ADHD-midler,2016,5,F,Telemark,18,3.850,4675,88882.297,4964.087
ADHD-midler,2016,5,F,Troms,12,2.543,4718,50795.641,2599.300
ADHD-midler,2016,5,F,Vest-Agder,12,2.006,5981,69371.203,4026.900
ADHD-midler,2016,5,F,Vestfold,23,3.285,7002,100308.898,5135.758
ADHD-midler,2016,5,F,Østfold,43,5.129,8384,216882.297,10836.934
ADHD-midler,2016,5,M,Akershus,172,8.210,20949,823775.125,45308.918
ADHD-midler,2016,5,M,Aust-Agder,28,7.353,3808,139676.906,6580.308
ADHD-midler,2016,5,M,Buskerud,82,9.308,8810,444722.688,21922.551
ADHD-midler,2016,5,M,Finnmark,25,11.436,2186,89389.328,4627.753
ADHD-midler,2016,5,M,Hedmark,95,17.248,5508,514401.406,32042.541
ADHD-midler,2016,5,M,Hordaland,222,13.232,16778,1382450,64559.145
ADHD-midler,2016,5,M,Møre og Romsdal,158,19.101,8272,851747.625,42660.902
ADHD-midler,2016,5,M,Nordland,107,14.903,7180,496440.750,28469.045
ADHD-midler,2016,5,M,Nord-Trøndelag,64,14.967,4276,358455.875,16956.271
ADHD-midler,2016,5,M,Oppland,45,8.532,5274,162819.344,9876.691
ADHD-midler,2016,5,M,Oslo,120,6.186,19399,459199.500,26689.166
ADHD-midler,2016,5,M,Rogaland,296,17.626,16793,1759106.375,95478.180
ADHD-midler,2016,5,M,Sogn og Fjordane,42,11.864,3540,258792,14063.958
ADHD-midler,2016,5,M,Sør-Trøndelag,129,13.182,9786,730380.500,39202.727
ADHD-midler,2016,5,M,Telemark,38,7.513,5058,210863.812,12057.287
ADHD-midler,2016,5,M,Troms,59,11.977,4926,340678.094,16016.021
ADHD-midler,2016,5,M,Vest-Agder,30,4.828,6214,177531.703,7540.933
ADHD-midler,2016,5,M,Vestfold,110,14.353,7664,632194.625,28332.229
ADHD-midler,2016,5,M,Østfold,128,14.431,8870,636334.125,40532.734
ADHD-midler,2016,10,F,Akershus,207,10.541,19637,1214707.625,69051.656
ADHD-midler,2016,10,F,Aust-Agder,54,15.276,3535,323703.875,14688.184
ADHD-midler,2016,10,F,Buskerud,135,16.484,8190,741308.688,45907.816
ADHD-midler,2016,10,F,Finnmark,37,16.833,2198,179348,11668.684
ADHD-midler,2016,10,F,Hedmark,125,23.295,5366,705887.875,41567.441
ADHD-midler,2016,10,F,Hordaland,250,16.372,15270,1689913.250,81181.266
ADHD-midler,2016,10,F,Møre og Romsdal,130,16.238,8006,724603.875,40743.727
ADHD-midler,2016,10,F,Nordland,123,18.271,6732,728640.188,43971.762
ADHD-midler,2016,10,F,Nord-Trøndelag,69,16.659,4142,399519.312,21336.975
ADHD-midler,2016,10,F,Oppland,75,14.229,5271,459177.656,25185.029
ADHD-midler,2016,10,F,Oslo,113,7.124,15862,516741,32524.383
ADHD-midler,2016,10,F,Rogaland,325,21.891,14846,1933334,119426.266
ADHD-midler,2016,10,F,Sogn og Fjordane,37,10.700,3458,231437.703,14839.467
ADHD-midler,2016,10,F,Sør-Trøndelag,208,23.930,8692,1101604,66760.414
ADHD-midler,2016,10,F,Telemark,58,11.863,4889,324767.156,22457.842
ADHD-midler,2016,10,F,Troms,47,10.316,4556,220351.109,15678
ADHD-midler,2016,10,F,Vest-Agder,35,6.151,5690,202627.438,11576.044
ADHD-midler,2016,10,F,Vestfold,112,15.986,7006,657341.250,35894.707
ADHD-midler,2016,10,F,Østfold,151,17.925,8424,942660.875,53830.543
ADHD-midler,2016,10,M,Akershus,545,26.465,20593,3004156.250,189700.609
ADHD-midler,2016,10,M,Aust-Agder,96,26.652,3602,440381.562,24893.625
ADHD-midler,2016,10,M,Buskerud,347,40.227,8626,2187271.500,126346.648
ADHD-midler,2016,10,M,Finnmark,93,41.892,2220,556838,31592.393
ADHD-midler,2016,10,M,Hedmark,324,58.378,5550,2088902.375,123633.086
ADHD-midler,2016,10,M,Hordaland,718,45.317,15844,4706237,250313.844
ADHD-midler,2016,10,M,Møre og Romsdal,419,50.567,8286,2279434.500,142074.250
ADHD-midler,2016,10,M,Nordland,386,53.956,7154,2223832.250,138546.859
ADHD-midler,2016,10,M,Nord-Trøndelag,184,42.445,4335,1015613.062,62816.891
ADHD-midler,2016,10,M,Oppland,167,30.486,5478,966885.688,65736.922
ADHD-midler,2016,10,M,Oslo,318,19.591,16232,1849391.625,96748.773
ADHD-midler,2016,10,M,Rogaland,759,49.621,15296,4755060.500,294268.812
ADHD-midler,2016,10,M,Sogn og Fjordane,117,32.527,3597,656918.312,43614.820
ADHD-midler,2016,10,M,Sør-Trøndelag,530,57.709,9184,3270813.250,191435.797
ADHD-midler,2016,10,M,Telemark,194,38.264,5070,1348202.250,74608.094
ADHD-midler,2016,10,M,Troms,176,36.140,4870,1104359.500,61428.105
ADHD-midler,2016,10,M,Vest-Agder,115,19.780,5814,584794.375,41842.414
ADHD-midler,2016,10,M,Vestfold,352,45.965,7658,1957465.875,119446.492
ADHD-midler,2016,10,M,Østfold,419,46.237,9062,2695188.500,164500.781
ADHD-midler,2016,15,F,Akershus,239,12.559,19030,1134658.125,75426.289
ADHD-midler,2016,15,F,Aust-Agder,56,15.376,3642,253214.766,14285.921
ADHD-midler,2016,15,F,Buskerud,178,21.503,8278,848089.375,61997.543
ADHD-midler,2016,15,F,Finnmark,35,14.499,2414,121178.617,9879.233
ADHD-midler,2016,15,F,Hedmark,147,25.232,5826,788049.938,53119.875
ADHD-midler,2016,15,F,Hordaland,280,17.617,15894,1578501.125,90878.141
ADHD-midler,2016,15,F,Møre og Romsdal,140,16.596,8436,652010,42268.945
ADHD-midler,2016,15,F,Nordland,198,26.114,7582,997579.500,64432.957
ADHD-midler,2016,15,F,Nord-Trøndelag,89,19.902,4472,466474.500,30175.682
ADHD-midler,2016,15,F,Oppland,78,13.565,5750,379632.594,26632.982
ADHD-midler,2016,15,F,Oslo,112,7.644,14652,439736.906,31199.279
ADHD-midler,2016,15,F,Rogaland,277,18.392,15061,1518218.625,98717.906
ADHD-midler,2016,15,F,Sogn og Fjordane,31,8.521,3638,122293.602,7492.188
ADHD-midler,2016,15,F,Sør-Trøndelag,229,25.121,9116,1175021.375,76946.922
ADHD-midler,2016,15,F,Telemark,81,15.183,5335,432053,28535.393
ADHD-midler,2016,15,F,Troms,61,12.457,4897,296675.875,18354.383
ADHD-midler,2016,15,F,Vest-Agder,51,8.517,5988,244873.703,16411.480
ADHD-midler,2016,15,F,Vestfold,143,18.688,7652,737355,46747.453
ADHD-midler,2016,15,F,Østfold,202,22.694,8901,1069069.500,71174.484
ADHD-midler,2016,15,M,Akershus,433,21.492,20147,2196027.750,150037.500
ADHD-midler,2016,15,M,Aust-Agder,101,24.743,4082,852304.875,31755.098
ADHD-midler,2016,15,M,Buskerud,270,30.351,8896,1582940.625,109029.039
ADHD-midler,2016,15,M,Finnmark,78,29.018,2688,449254.719,29998.434
ADHD-midler,2016,15,M,Hedmark,236,37.694,6261,1533950.250,97811.578
ADHD-midler,2016,15,M,Hordaland,482,29.618,16274,3098222.750,168057.344
ADHD-midler,2016,15,M,Møre og Romsdal,295,32.792,8996,1488229.250,100877.094
ADHD-midler,2016,15,M,Nordland,323,39.642,8148,1707408.500,115285.961
ADHD-midler,2016,15,M,Nord-Trøndelag,157,32.238,4870,800453.938,55230.168
ADHD-midler,2016,15,M,Oppland,172,28.013,6140,828472.938,58346.324
ADHD-midler,2016,15,M,Oslo,230,15.234,15098,1190845.500,75941.555
ADHD-midler,2016,15,M,Rogaland,584,36.312,16083,3493413.500,219174.922
ADHD-midler,2016,15,M,Sogn og Fjordane,84,21.127,3976,471284.375,31963.922
ADHD-midler,2016,15,M,Sør-Trøndelag,406,41.641,9750,2325985.250,155417.438
ADHD-midler,2016,15,M,Telemark,176,31.621,5566,1170261,67610.523
ADHD-midler,2016,15,M,Troms,164,29.932,5479,804380.688,55839.215
ADHD-midler,2016,15,M,Vest-Agder,116,18.170,6384,651149.312,41652.062
ADHD-midler,2016,15,M,Vestfold,291,36.136,8053,1567309.125,96683.281
ADHD-midler,2016,15,M,Østfold,348,36.137,9630,2703581,141194.344
ADHD-midler,2016,20,F,Akershus,188,11.390,16506,1049415.375,69485.523
ADHD-midler,2016,20,F,Aust-Agder,73,20.905,3492,362949.094,23240.277
ADHD-midler,2016,20,F,Buskerud,121,15.676,7719,685352,48087.176
ADHD-midler,2016,20,F,Finnmark,38,15.619,2433,287504.875,15142.505
ADHD-midler,2016,20,F,Hedmark,74,12.825,5770,411938.375,28411.055
ADHD-midler,2016,20,F,Hordaland,190,10.738,17694,850053.875,61238.926
ADHD-midler,2016,20,F,Møre og Romsdal,99,12.372,8002,481347.750,30404.309
ADHD-midler,2016,20,F,Nordland,153,20.039,7635,745666,51686.809
ADHD-midler,2016,20,F,Nord-Trøndelag,64,14.486,4418,359506.250,27672.605
ADHD-midler,2016,20,F,Oppland,83,14.672,5657,540104,35231.324
ADHD-midler,2016,20,F,Oslo,165,7.168,23018,827929.750,56631.883
ADHD-midler,2016,20,F,Rogaland,194,12.966,14962,988701.812,65873.094
ADHD-midler,2016,20,F,Sogn og Fjordane,34,9.703,3504,178728.500,9400.134
ADHD-midler,2016,20,F,Sør-Trøndelag,202,17.492,11548,1063198.375,71484.891
ADHD-midler,2016,20,F,Telemark,76,14.743,5155,372188.719,25495.117
ADHD-midler,2016,20,F,Troms,31,5.552,5584,105395.617,7564
ADHD-midler,2016,20,F,Vest-Agder,70,11.193,6254,294475.594,20898.594
ADHD-midler,2016,20,F,Vestfold,138,19.475,7086,743812.500,48894.234
ADHD-midler,2016,20,F,Østfold,135,16.110,8380,765975.625,53684.188
ADHD-midler,2016,20,M,Akershus,238,13.149,18100,1551838.500,98854.266
ADHD-midler,2016,20,M,Aust-Agder,85,21.767,3905,376781.312,24608.469
ADHD-midler,2016,20,M,Buskerud,157,18.664,8412,843305.062,61097.816
ADHD-midler,2016,20,M,Finnmark,40,13.514,2960,271191.312,16807.875
ADHD-midler,2016,20,M,Hedmark,115,18.150,6336,590200.312,42668.738
ADHD-midler,2016,20,M,Hordaland,247,13.269,18615,1523609.625,93273.656
ADHD-midler,2016,20,M,Møre og Romsdal,151,16.962,8902,746129.625,50239.836
ADHD-midler,2016,20,M,Nordland,176,20.463,8601,1015575.125,74281.469
ADHD-midler,2016,20,M,Nord-Trøndelag,77,16.255,4737,484703.594,31402.252
ADHD-midler,2016,20,M,Oppland,115,18.056,6369,705700.438,52801.703
ADHD-midler,2016,20,M,Oslo,156,7.560,20636,930750.750,56306.867
ADHD-midler,2016,20,M,Rogaland,255,15.750,16190,1329689.125,91593.953
ADHD-midler,2016,20,M,Sogn og Fjordane,36,9.151,3934,207427.328,13713.083
ADHD-midler,2016,20,M,Sør-Trøndelag,195,15.604,12497,951041.625,69527.953
ADHD-midler,2016,20,M,Telemark,75,12.842,5840,408506.875,26936.162
ADHD-midler,2016,20,M,Troms,58,9.310,6230,323984.156,22997.357
ADHD-midler,2016,20,M,Vest-Agder,93,13.841,6719,565202.688,31954.277
ADHD-midler,2016,20,M,Vestfold,160,19.881,8048,922728.062,66968.281
ADHD-midler,2016,20,M,Østfold,148,15.914,9300,746074.188,50816.297
ADHD-midler,2016,25,F,Akershus,169,10.203,16564,983130.125,64610.477
ADHD-midler,2016,25,F,Aust-Agder,94,27.582,3408,495211.531,39270.355
ADHD-midler,2016,25,F,Buskerud,111,13.458,8248,864849.812,61241.238
ADHD-midler,2016,25,F,Finnmark,56,22.169,2526,394994.438,27855.342
ADHD-midler,2016,25,F,Hedmark,78,14.759,5285,452389.562,31134.852
ADHD-midler,2016,25,F,Hordaland,174,9.174,18966,952730.750,64936.023
ADHD-midler,2016,25,F,Møre og Romsdal,107,13.743,7786,636479.625,46218.137
ADHD-midler,2016,25,F,Nordland,154,21.218,7258,952918.875,63828.133
ADHD-midler,2016,25,F,Nord-Trøndelag,67,17.421,3846,533157.812,33673.125
ADHD-midler,2016,25,F,Oppland,64,12.382,5169,738786.750,28798.068
ADHD-midler,2016,25,F,Oslo,230,6.198,37111,1147492.875,84737.633
ADHD-midler,2016,25,F,Rogaland,180,10.953,16434,944227.312,70826.820
ADHD-midler,2016,25,F,Sogn og Fjordane,20,6.579,3040,92516.898,6151.333
ADHD-midler,2016,25,F,Sør-Trøndelag,171,14.238,12010,1092630.625,74867.570
ADHD-midler,2016,25,F,Telemark,70,13.900,5036,388935.156,28297.479
ADHD-midler,2016,25,F,Troms,54,9.532,5665,301324.500,23778.666
ADHD-midler,2016,25,F,Vest-Agder,76,12.593,6035,396833.062,35031.633
ADHD-midler,2016,25,F,Vestfold,177,25.563,6924,1359273.750,91106.570
ADHD-midler,2016,25,F,Østfold,160,19.484,8212,1075601.375,73135.133
ADHD-midler,2016,25,M,Akershus,200,11.827,16911,1431625.750,89212.391
ADHD-midler,2016,25,M,Aust-Agder,96,26.846,3576,584754.375,37594.609
ADHD-midler,2016,25,M,Buskerud,121,13.841,8742,766994.125,50740.305
ADHD-midler,2016,25,M,Finnmark,47,16.980,2768,400621.875,22609.240
ADHD-midler,2016,25,M,Hedmark,99,17.217,5750,797143.625,52505.430
ADHD-midler,2016,25,M,Hordaland,160,7.991,20023,974342.375,62209.105
ADHD-midler,2016,25,M,Møre og Romsdal,113,12.956,8722,767087.875,46770.539
ADHD-midler,2016,25,M,Nordland,140,17.871,7834,859574.875,63295.457
ADHD-midler,2016,25,M,Nord-Trøndelag,48,11.382,4217,339617.719,23441.723
ADHD-midler,2016,25,M,Oppland,95,16.464,5770,758882.312,47684.191
ADHD-midler,2016,25,M,Oslo,177,5.282,33508,1166824.125,71346.781
ADHD-midler,2016,25,M,Rogaland,192,11.203,17138,1105035.500,79729.297
ADHD-midler,2016,25,M,Sogn og Fjordane,30,8.955,3350,206484.125,16002.412
ADHD-midler,2016,25,M,Sør-Trøndelag,171,12.698,13467,1184832.875,82088.047
ADHD-midler,2016,25,M,Telemark,57,10.501,5428,452300,33419.984
ADHD-midler,2016,25,M,Troms,47,7.514,6255,234760.734,19328.266
ADHD-midler,2016,25,M,Vest-Agder,106,16.858,6288,769515.562,57229.680
ADHD-midler,2016,25,M,Vestfold,125,17.303,7224,677880.250,52231.344
ADHD-midler,2016,25,M,Østfold,140,16.075,8709,1029584.125,67264.422
ADHD-midler,2016,30,F,Akershus,114,6.397,17822,1124186.875,61043.629
ADHD-midler,2016,30,F,Aust-Agder,57,17.071,3339,305895.750,25894.922
ADHD-midler,2016,30,F,Buskerud,81,9.527,8502,589395.875,39153.863
ADHD-midler,2016,30,F,Finnmark,31,14.078,2202,320241.750,18668.637
ADHD-midler,2016,30,F,Hedmark,63,12.633,4987,390241.312,25761.514
ADHD-midler,2016,30,F,Hordaland,149,8.516,17496,1063464.250,70182.117
ADHD-midler,2016,30,F,Møre og Romsdal,81,10.525,7696,555925.875,39736.770
ADHD-midler,2016,30,F,Nordland,99,15.358,6446,791374.062,59521.465
ADHD-midler,2016,30,F,Nord-Trøndelag,33,8.992,3670,315840.656,21998.963
ADHD-midler,2016,30,F,Oppland,51,10.814,4716,597954.500,36934.164
ADHD-midler,2016,30,F,Oslo,144,4.245,33924,913792.625,58316.426
ADHD-midler,2016,30,F,Rogaland,139,8.273,16802,1302274,68302.984
ADHD-midler,2016,30,F,Sogn og Fjordane,26,8.886,2926,185474.219,9796.616
ADHD-midler,2016,30,F,Sør-Trøndelag,124,11.761,10543,837235.750,53935.359
ADHD-midler,2016,30,F,Telemark,48,10.462,4588,323483.281,24280.057
ADHD-midler,2016,30,F,Troms,28,5.499,5092,163763.562,9920.023
ADHD-midler,2016,30,F,Vest-Agder,59,10.556,5589,419748.031,32157.467
ADHD-midler,2016,30,F,Vestfold,125,17.663,7077,1006348.688,70045.836
ADHD-midler,2016,30,F,Østfold,110,13.316,8261,1061604.125,67581.016
ADHD-midler,2016,30,M,Akershus,145,8.200,17684,1308945.375,80341.367
ADHD-midler,2016,30,M,Aust-Agder,58,16.477,3520,451071.688,38522.969
ADHD-midler,2016,30,M,Buskerud,87,9.786,8890,513400.438,35242.258
ADHD-midler,2016,30,M,Finnmark,44,17.901,2458,436724.281,28080.105
ADHD-midler,2016,30,M,Hedmark,68,12.796,5314,874431.500,40572.359
ADHD-midler,2016,30,M,Hordaland,139,7.220,19252,1177575.250,70164.281
ADHD-midler,2016,30,M,Møre og Romsdal,93,10.680,8708,636723.125,45005.230
ADHD-midler,2016,30,M,Nordland,114,15.873,7182,1048302,72768.641
ADHD-midler,2016,30,M,Nord-Trøndelag,48,12.824,3743,382497.531,25608.625
ADHD-midler,2016,30,M,Oppland,62,12.102,5123,532951.812,34112.484
ADHD-midler,2016,30,M,Oslo,197,5.530,35625,1651930.375,88132.133
ADHD-midler,2016,30,M,Rogaland,142,7.989,17774,1126945.500,72031.492
ADHD-midler,2016,30,M,Sogn og Fjordane,23,7.330,3138,165045.531,12306.342
ADHD-midler,2016,30,M,Sør-Trøndelag,104,8.919,11660,834210.375,56561.609
ADHD-midler,2016,30,M,Telemark,35,7.227,4843,284819.562,22246.309
ADHD-midler,2016,30,M,Troms,28,5.093,5498,207256.484,14504.506
ADHD-midler,2016,30,M,Vest-Agder,91,15.154,6005,942179.312,65984.578
ADHD-midler,2016,30,M,Vestfold,134,18.422,7274,1255770.750,78460.609
ADHD-midler,2016,30,M,Østfold,101,12.105,8344,1095060.750,57141.848
ADHD-midler,2016,35,F,Akershus,115,5.681,20243,1102926.250,55091.863
ADHD-midler,2016,35,F,Aust-Agder,51,14.431,3534,387007.219,31964.260
ADHD-midler,2016,35,F,Buskerud,80,8.941,8948,604396.938,37846.883
ADHD-midler,2016,35,F,Finnmark,26,13.845,1878,230740.156,15056.083
ADHD-midler,2016,35,F,Hedmark,59,11.454,5151,443359.656,34921.445
ADHD-midler,2016,35,F,Hordaland,107,6.433,16632,967823,50070.586
ADHD-midler,2016,35,F,Møre og Romsdal,55,7.199,7640,461303.938,31707.443
ADHD-midler,2016,35,F,Nordland,94,14.574,6450,917143,55202.586
ADHD-midler,2016,35,F,Nord-Trøndelag,26,7.190,3616,215147.156,15321.979
ADHD-midler,2016,35,F,Oppland,48,9.430,5090,368374.156,28463.760
ADHD-midler,2016,35,F,Oslo,132,4.849,27220,1594403,63633.941
ADHD-midler,2016,35,F,Rogaland,132,8.204,16090,1064579.750,75756.812
ADHD-midler,2016,35,F,Sogn og Fjordane,19,6.469,2937,189335.094,13372.333
ADHD-midler,2016,35,F,Sør-Trøndelag,79,8.158,9684,698729.062,39154.027
ADHD-midler,2016,35,F,Telemark,49,10.316,4750,374284.656,25761.611
ADHD-midler,2016,35,F,Troms,18,3.767,4778,109225.398,8620
ADHD-midler,2016,35,F,Vest-Agder,62,10.783,5750,451448.812,34812.367
ADHD-midler,2016,35,F,Vestfold,100,13.466,7426,952080,52011.605
ADHD-midler,2016,35,F,Østfold,98,11.135,8801,1257533.750,57412.562
ADHD-midler,2016,35,M,Akershus,129,6.428,20070,1509086.125,71430.102
ADHD-midler,2016,35,M,Aust-Agder,39,10.833,3600,279973.156,25389.896
ADHD-midler,2016,35,M,Buskerud,78,8.376,9312,804264.812,51721.199
ADHD-midler,2016,35,M,Finnmark,29,12.877,2252,411419.312,24953.844
ADHD-midler,2016,35,M,Hedmark,71,13.288,5343,785473.250,45707.961
ADHD-midler,2016,35,M,Hordaland,135,7.314,18458,1438856.125,80730.992
ADHD-midler,2016,35,M,Møre og Romsdal,54,6.452,8370,423352.375,27328.459
ADHD-midler,2016,35,M,Nordland,103,14.814,6953,1222691.500,79953.141
ADHD-midler,2016,35,M,Nord-Trøndelag,36,9.245,3894,358374.469,25262.836
ADHD-midler,2016,35,M,Oppland,70,13.359,5240,706862,48324.914
ADHD-midler,2016,35,M,Oslo,170,5.628,30206,2164945.500,95553.711
ADHD-midler,2016,35,M,Rogaland,121,6.785,17834,1092209,74946.766
ADHD-midler,2016,35,M,Sogn og Fjordane,22,6.986,3149,267371.688,16473
ADHD-midler,2016,35,M,Sør-Trøndelag,90,8.443,10660,683914.812,46076.816
ADHD-midler,2016,35,M,Telemark,43,8.786,4894,271111.531,24268.049
ADHD-midler,2016,35,M,Troms,21,4.066,5165,161528.297,11758.974
ADHD-midler,2016,35,M,Vest-Agder,80,13.403,5969,842861,51691.992
ADHD-midler,2016,35,M,Vestfold,103,13.553,7600,997267.125,64802.625
ADHD-midler,2016,35,M,Østfold,114,12.705,8973,1278063.250,66003.680
ADHD-midler,2016,40,F,Akershus,143,6.291,22732,1380800,76220.562
ADHD-midler,2016,40,F,Aust-Agder,47,11.827,3974,372394.656,27580.641
ADHD-midler,2016,40,F,Buskerud,88,8.961,9820,869612.750,50907.598
ADHD-midler,2016,40,F,Finnmark,18,7.276,2474,179032.609,11440.160
ADHD-midler,2016,40,F,Hedmark,65,10.337,6288,576955.312,37606
