Valuedrug,Valuetime,Valueage,Valuegender,Valuegeography,SumAntall_unike_pasienter,SumPrevalens_pr_1000,SumBefolkning,SumSum_AUP,SumSum_DDD
Astma- og KOLS-midler,2004,85 - 89,Mann,Aust-Agder,49,95.330739299610895,514,220279.703125,23438.666015625
Astma- og KOLS-midler,2004,85 - 89,Mann,Buskerud,128,103.309120258272801,1239,669338.625,66373.671875
Astma- og KOLS-midler,2004,85 - 89,Mann,Finnmark,29,122.881355932203390,236,121154.3984375,15204.1669921875
Astma- og KOLS-midler,2004,85 - 89,Mann,Hedmark,149,127.677806341045416,1167,615429.8125,74006.9140625
Astma- og KOLS-midler,2004,85 - 89,Mann,Hordaland,247,113.511029411764706,2176,1056260.25,122695.1640625
Astma- og KOLS-midler,2004,85 - 89,Mann,Møre og Romsdal,166,116.409537166900421,1426,828106.25,91349.9453125
Astma- og KOLS-midler,2004,85 - 89,Mann,Nordland,134,111.111111111111111,1206,505601.34375,67450.3359375
Astma- og KOLS-midler,2004,85 - 89,Mann,Nord-Trøndelag,85,117.241379310344828,725,309999.6875,36689.5
Astma- og KOLS-midler,2004,85 - 89,Mann,Oppland,130,117.647058823529412,1105,511179.6875,63610.66796875
Astma- og KOLS-midler,2004,85 - 89,Mann,Oslo,237,107.727272727272727,2200,861559.3125,99018.265625
Astma- og KOLS-midler,2004,85 - 89,Mann,Rogaland,160,96.501809408926417,1658,637456.3125,68804.6640625
Astma- og KOLS-midler,2004,85 - 89,Mann,Sogn og Fjordane,78,113.702623906705539,686,340063.6875,36887.33203125
Astma- og KOLS-midler,2004,85 - 89,Mann,Sør-Trøndelag,119,95.582329317269076,1245,543881.75,60651.75
Astma- og KOLS-midler,2004,85 - 89,Mann,Telemark,98,102.941176470588235,952,382782.1875,39899.234375
Astma- og KOLS-midler,2004,85 - 89,Mann,Troms,67,117.132867132867133,572,295242,33182.66796875
Astma- og KOLS-midler,2004,85 - 89,Mann,Vest-Agder,88,117.177097203728362,751,367157.40625,47227.66796875
Astma- og KOLS-midler,2004,85 - 89,Mann,Vestfold,132,121.771217712177122,1084,592844.1875,65393.4140625
Astma- og KOLS-midler,2004,85 - 89,Mann,Østfold,104,88.586030664395230,1174,443335.4375,44710
Astma- og KOLS-midler,2004,90+,Kvinne,Akershus,75,45.072115384615385,1664,250921.9375,30822.708984375
Astma- og KOLS-midler,2004,90+,Kvinne,Aust-Agder,21,32.710280373831776,642,92754.296875,11588.1669921875
Astma- og KOLS-midler,2004,90+,Kvinne,Buskerud,57,42.222222222222222,1350,196944.5,21017.5
Astma- og KOLS-midler,2004,90+,Kvinne,Finnmark,16,55.555555555555556,288,21230.5,3620.83325195313
Astma- og KOLS-midler,2004,90+,Kvinne,Hedmark,53,49.119555143651529,1079,153064.671875,18939.416015625
Astma- og KOLS-midler,2004,90+,Kvinne,Hordaland,142,53.463855421686747,2656,365056.8125,40237.5
Astma- og KOLS-midler,2004,90+,Kvinne,Møre og Romsdal,72,46.936114732724902,1534,206997.09375,24231.166015625
Astma- og KOLS-midler,2004,90+,Kvinne,Nordland,82,57.023643949930459,1438,287233.3125,32185.5
Astma- og KOLS-midler,2004,90+,Kvinne,Nord-Trøndelag,32,43.835616438356164,730,85631,8115
Astma- og KOLS-midler,2004,90+,Kvinne,Oppland,55,50.000000000000000,1100,133579.203125,15212.5
Astma- og KOLS-midler,2004,90+,Kvinne,Oslo,165,47.277936962750716,3490,484773.46875,60302
Astma- og KOLS-midler,2004,90+,Kvinne,Rogaland,68,36.796536796536797,1848,194532.03125,23313.666015625
Astma- og KOLS-midler,2004,90+,Kvinne,Sogn og Fjordane,36,46.511627906976744,774,107796.421875,14337.4580078125
Astma- og KOLS-midler,2004,90+,Kvinne,Sør-Trøndelag,53,37.562012756909993,1411,132414.5,17638.5
Astma- og KOLS-midler,2004,90+,Kvinne,Telemark,59,57.956777996070727,1018,180341.671875,19907.52734375
Astma- og KOLS-midler,2004,90+,Kvinne,Troms,26,37.681159420289855,690,89990.703125,9667
Astma- og KOLS-midler,2004,90+,Kvinne,Vest-Agder,31,38.750000000000000,800,79963.1015625,8176.41650390625
Astma- og KOLS-midler,2004,90+,Kvinne,Vestfold,61,48.031496062992126,1270,171903.578125,23314.138671875
Astma- og KOLS-midler,2004,90+,Kvinne,Østfold,50,36.153289949385394,1383,150947.234375,15543.63671875
Astma- og KOLS-midler,2004,90+,Mann,Akershus,45,80.071174377224199,562,162431.859375,17594.302734375
Astma- og KOLS-midler,2004,90+,Mann,Aust-Agder,19,83.333333333333333,228,72421.3984375,7997.83349609375
Astma- og KOLS-midler,2004,90+,Mann,Buskerud,34,72.961373390557940,466,122422.7265625,14961.8330078125
Astma- og KOLS-midler,2004,90+,Mann,Finnmark,,,80,,
Astma- og KOLS-midler,2004,90+,Mann,Hedmark,54,116.883116883116883,462,170488.296875,21667.5
Astma- og KOLS-midler,2004,90+,Mann,Hordaland,63,73.943661971830986,852,219268.09375,24159.1328125
Astma- og KOLS-midler,2004,90+,Mann,Møre og Romsdal,45,80.935251798561151,556,155345.40625,18933.5
Astma- og KOLS-midler,2004,90+,Mann,Nordland,41,78.393881453154876,523,152744.5,18223.083984375
Astma- og KOLS-midler,2004,90+,Mann,Nord-Trøndelag,23,82.733812949640288,278,110258.796875,14365.8330078125
Astma- og KOLS-midler,2004,90+,Mann,Oppland,37,79.741379310344828,464,139956.5,17128.333984375
Astma- og KOLS-midler,2004,90+,Mann,Oslo,57,63.192904656319290,902,146801.15625,20204.333984375
Astma- og KOLS-midler,2004,90+,Mann,Rogaland,50,84.033613445378151,595,172158.59375,19132.333984375
Astma- og KOLS-midler,2004,90+,Mann,Sogn og Fjordane,15,45.317220543806647,331,62032,7694
Astma- og KOLS-midler,2004,90+,Mann,Sør-Trøndelag,31,67.982456140350877,456,83704.1015625,9070
Astma- og KOLS-midler,2004,90+,Mann,Telemark,31,82.010582010582011,378,119146.1015625,12460.4169921875
Astma- og KOLS-midler,2004,90+,Mann,Troms,18,82.949308755760369,217,60505,9859.8330078125
Astma- og KOLS-midler,2004,90+,Mann,Vest-Agder,16,56.338028169014085,284,70124.1015625,10008.8330078125
Astma- og KOLS-midler,2004,90+,Mann,Vestfold,38,94.059405940594059,404,125684.1015625,14517.125
Astma- og KOLS-midler,2004,90+,Mann,Østfold,30,72.115384615384615,416,93454.5,13516.8330078125
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,Alle aldre,Kvinne,Akershus,32593,131.119907954975178,248574,71300696,17158796
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,Alle aldre,Kvinne,Aust-Agder,7548,145.053424552233069,52036,15951505,4189645.75
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,Alle aldre,Kvinne,Buskerud,19697,160.038024976234390,123077,43169208,10846330
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,Alle aldre,Kvinne,Finnmark,5467,152.008897539274294,35965,11509217,3237446
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,Alle aldre,Kvinne,Hedmark,18552,194.675593145639422,95297,42327196,10484459
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,Alle aldre,Kvinne,Hordaland,31540,140.444935254617673,224572,69322632,17418580
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,Alle aldre,Kvinne,Møre og Romsdal,19077,156.279184074711231,122070,39786864,10769897
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,Alle aldre,Kvinne,Nordland,20285,171.256585168175064,118448,42994404,11829095
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,Alle aldre,Kvinne,Nord-Trøndelag,10532,164.054954983021278,64198,22209392,6113785.5
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,Alle aldre,Kvinne,Oppland,16347,176.642209567444323,92543,34674156,9396220
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,Alle aldre,Kvinne,Oslo,34039,126.301455255170571,269506,72015488,17937198
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,Alle aldre,Kvinne,Rogaland,24998,127.830391294565240,195556,54424468,14046714
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,Alle aldre,Kvinne,Sogn og Fjordane,8499,160.294977461760435,53021,17346284,4762093.5
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,Alle aldre,Kvinne,Sør-Trøndelag,18530,135.677361723314833,136574,37758620,9700268
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,Alle aldre,Kvinne,Telemark,14318,169.797447938902329,84324,31173852,8203231.5
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,Alle aldre,Kvinne,Troms,11021,145.414962396094472,75790,22830224,6133400
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,Alle aldre,Kvinne,Vest-Agder,11460,141.596856698050263,80934,24154868,6307229.5
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,Alle aldre,Kvinne,Vestfold,17482,155.902759198815703,112134,36703460,9616503
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,Alle aldre,Kvinne,Østfold,23719,181.321285508974712,130812,53169340,13468033
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,Alle aldre,Mann,Akershus,30697,126.415622709265070,242826,77786224,18991846
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,Alle aldre,Mann,Aust-Agder,6816,132.493585257756007,51444,17017512,4381908.5
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,Alle aldre,Mann,Buskerud,17216,143.623455605702892,119869,42196808,10669130
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,Alle aldre,Mann,Finnmark,4865,130.878080275476165,37172,10554588,2917226
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,Alle aldre,Mann,Hedmark,16665,179.035688962420232,93082,42326556,10290549
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,Alle aldre,Mann,Hordaland,27925,125.727123741603184,222108,70808208,18030292
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,Alle aldre,Mann,Møre og Romsdal,16422,133.987141411833817,122564,40515732,10425920
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,Alle aldre,Mann,Nordland,17411,146.883647162043599,118536,40852364,10900461
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,Alle aldre,Mann,Nord-Trøndelag,9163,143.118205672872673,64024,21602270,5863962
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,Alle aldre,Mann,Oppland,14219,156.462510178481041,90878,33107296,9029711
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,Alle aldre,Mann,Oslo,27993,109.196657746709628,256354,69851912,17291548
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,Alle aldre,Mann,Rogaland,22490,115.077212767481605,195434,56512000,14504447
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,Alle aldre,Mann,Sogn og Fjordane,7338,135.577562633951667,54124,16561672,4228673
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,Alle aldre,Mann,Sør-Trøndelag,16000,118.660911612453463,134838,36496176,9486245
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,Alle aldre,Mann,Telemark,12185,148.808069952615896,81884,29737992,7682751.5
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,Alle aldre,Mann,Troms,9708,126.258291065158018,76890,21936310,5821056.5
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,Alle aldre,Mann,Vest-Agder,10003,125.440477534078226,79743,24627472,6642648
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,Alle aldre,Mann,Vestfold,14799,137.027777777777778,108000,36157992,9589001
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,Alle aldre,Mann,Østfold,20484,161.553385806899380,126794,52570428,13212999
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,0 - 4,Kvinne,Akershus,5,0.342559605371335,14596,2758.05004882813,1030.83337402344
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,0 - 4,Kvinne,Aust-Agder,,,2632,,
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,0 - 4,Kvinne,Buskerud,,,6345,,
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,0 - 4,Kvinne,Finnmark,,,2097,,
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,0 - 4,Kvinne,Hedmark,6,1.351351351351351,4440,1082.09997558594,255
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,0 - 4,Kvinne,Hordaland,7,0.531914893617021,13160,1910.09997558594,350.033325195313
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,0 - 4,Kvinne,Møre og Romsdal,7,1.057721365971593,6618,193355.90625,339
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,0 - 4,Kvinne,Nordland,,,5938,,
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,0 - 4,Kvinne,Nord-Trøndelag,,,3508,,
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,0 - 4,Kvinne,Oppland,5,1.113585746102450,4490,1736.90002441406,197.5
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,0 - 4,Kvinne,Oslo,11,0.696467012789667,15794,2847.19995117188,535.625
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,0 - 4,Kvinne,Rogaland,7,0.572925192339172,12218,2848.19995117188,285
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,0 - 4,Kvinne,Sogn og Fjordane,,,3012,,
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,0 - 4,Kvinne,Sør-Trøndelag,,,7440,,
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,0 - 4,Kvinne,Telemark,,,4079,,
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,0 - 4,Kvinne,Troms,,,4141,,
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,0 - 4,Kvinne,Vest-Agder,,,4512,,
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,0 - 4,Kvinne,Vestfold,,,5426,,
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,0 - 4,Kvinne,Østfold,6,0.909642207398423,6596,3118.80004882813,300.566650390625
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,0 - 4,Mann,Akershus,9,0.591327201051248,15220,3994.10009765625,690.533325195313
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,0 - 4,Mann,Aust-Agder,0,0,0,0,0
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,0 - 4,Mann,Buskerud,,,6708,,
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,0 - 4,Mann,Finnmark,,,2184,,
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,0 - 4,Mann,Hedmark,,,4586,,
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,0 - 4,Mann,Hordaland,9,0.660017600469346,13636,8274.900390625,1428.26672363281
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,0 - 4,Mann,Møre og Romsdal,11,1.573676680972818,6990,5312.39990234375,787.099975585938
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,0 - 4,Mann,Nordland,5,0.798339453935814,6263,1179,300
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,0 - 4,Mann,Nord-Trøndelag,,,3587,,
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,0 - 4,Mann,Oppland,,,4597,,
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,0 - 4,Mann,Oslo,18,1.098968190976250,16379,5136.2001953125,985.266662597656
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,0 - 4,Mann,Rogaland,6,0.476379515680826,12595,1933.69995117188,316.666656494141
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,0 - 4,Mann,Sogn og Fjordane,,,3120,,
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,0 - 4,Mann,Sør-Trøndelag,,,8008,,
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,0 - 4,Mann,Telemark,,,4232,,
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,0 - 4,Mann,Troms,,,4328,,
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,0 - 4,Mann,Vest-Agder,,,4691,,
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,0 - 4,Mann,Vestfold,,,5885,,
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,0 - 4,Mann,Østfold,6,0.853121000995308,7033,3737.5,455.966674804688
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,5 - 9,Kvinne,Akershus,8,0.457247370827618,17496,5103.5,1207.23327636719
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,5 - 9,Kvinne,Aust-Agder,,,3421,,
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,5 - 9,Kvinne,Buskerud,,,7618,,
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,5 - 9,Kvinne,Finnmark,,,2514,,
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,5 - 9,Kvinne,Hedmark,,,5496,,
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,5 - 9,Kvinne,Hordaland,9,0.592105263157895,15200,7370.7001953125,2538.2333984375
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,5 - 9,Kvinne,Møre og Romsdal,6,0.745156482861401,8052,15153.400390625,3227
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,5 - 9,Kvinne,Nordland,,,7830,,
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,5 - 9,Kvinne,Nord-Trøndelag,,,4296,,
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,5 - 9,Kvinne,Oppland,6,1.085383502170767,5528,4149.60009765625,854.966674804688
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,5 - 9,Kvinne,Oslo,10,0.725900116144019,13776,11680.4697265625,1972.25
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,5 - 9,Kvinne,Rogaland,5,0.346020761245675,14450,4496.7001953125,1207.5
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,5 - 9,Kvinne,Sogn og Fjordane,,,3620,,
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,5 - 9,Kvinne,Sør-Trøndelag,7,0.790156902584942,8859,322099.6875,2087
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,5 - 9,Kvinne,Telemark,,,5119,,
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,5 - 9,Kvinne,Troms,,,5014,,
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,5 - 9,Kvinne,Vest-Agder,,,5705,,
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,5 - 9,Kvinne,Vestfold,5,0.709823963657013,7044,1505.80004882813,330.933349609375
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,5 - 9,Kvinne,Østfold,,,8133,,
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,5 - 9,Mann,Akershus,10,0.540365286933967,18506,3880.19995117188,991.283325195313
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,5 - 9,Mann,Aust-Agder,,,3651,,
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,5 - 9,Mann,Buskerud,5,0.621426795923440,8046,4852,1560.63330078125
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,5 - 9,Mann,Finnmark,,,2694,,
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,5 - 9,Mann,Hedmark,,,6012,,
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,5 - 9,Mann,Hordaland,14,0.885851683118198,15804,5581,958.625
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,5 - 9,Mann,Møre og Romsdal,,,8494,,
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,5 - 9,Mann,Nordland,,,8202,,
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,5 - 9,Mann,Nord-Trøndelag,0,0,0,0,0
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,5 - 9,Mann,Oppland,,,5858,,
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,5 - 9,Mann,Oslo,12,0.816993464052288,14688,11125.1396484375,3297.58325195313
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,5 - 9,Mann,Rogaland,7,0.462779320375512,15126,11821.2001953125,1778.75
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,5 - 9,Mann,Sogn og Fjordane,,,3892,,
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,5 - 9,Mann,Sør-Trøndelag,,,9222,,
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,5 - 9,Mann,Telemark,,,5252,,
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,5 - 9,Mann,Troms,,,5441,,
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,5 - 9,Mann,Vest-Agder,6,1.022146507666099,5870,29466.30078125,776.13330078125
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,5 - 9,Mann,Vestfold,,,7470,,
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,5 - 9,Mann,Østfold,5,0.590737240075614,8464,2669.5,771.75
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,10 - 14,Kvinne,Akershus,8,0.452284034373587,17688,852197.625,1588
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,10 - 14,Kvinne,Aust-Agder,6,1.658833287254631,3617,3981.10009765625,607.125
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,10 - 14,Kvinne,Buskerud,11,1.383299798792757,7952,4896.39990234375,1168.125
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,10 - 14,Kvinne,Finnmark,,,2582,,
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,10 - 14,Kvinne,Hedmark,6,1.000000000000000,6000,4022.10009765625,1009
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,10 - 14,Kvinne,Hordaland,32,2.076034773582458,15414,25410,4901.18310546875
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,10 - 14,Kvinne,Møre og Romsdal,6,0.716845878136201,8370,9778.2998046875,1513.20837402344
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,10 - 14,Kvinne,Nordland,9,1.119402985074627,8040,7281.7998046875,774
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,10 - 14,Kvinne,Nord-Trøndelag,,,4561,,
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,10 - 14,Kvinne,Oppland,7,1.195559350982067,5855,3191.5,717.633361816406
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,10 - 14,Kvinne,Oslo,11,0.856231026698840,12847,10436.2998046875,1897.61669921875
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,10 - 14,Kvinne,Rogaland,15,1.046901172529313,14328,335763.09375,1854.5
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,10 - 14,Kvinne,Sogn og Fjordane,6,1.577287066246057,3804,4014,730
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,10 - 14,Kvinne,Sør-Trøndelag,7,0.766871165644172,9128,4771,961.75
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,10 - 14,Kvinne,Telemark,,,5396,,
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,10 - 14,Kvinne,Troms,7,1.357641582622188,5156,5753.7001953125,1140.93334960938
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,10 - 14,Kvinne,Vest-Agder,,,5785,,
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,10 - 14,Kvinne,Vestfold,9,1.222826086956522,7360,14430.400390625,2693.5
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,10 - 14,Kvinne,Østfold,10,1.216249087813184,8222,7871.39990234375,1475.66662597656
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,10 - 14,Mann,Akershus,18,0.961025093432995,18730,22645.19921875,5722.5
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,10 - 14,Mann,Aust-Agder,,,3745,,
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,10 - 14,Mann,Buskerud,9,1.113310242454231,8084,8203.599609375,2906.16674804688
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,10 - 14,Mann,Finnmark,6,2.205882352941176,2720,2958,696.666687011719
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,10 - 14,Mann,Hedmark,10,1.596933886937081,6262,8457.099609375,2213.66674804688
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,10 - 14,Mann,Hordaland,21,1.289371891692761,16287,14664.0498046875,3269.85009765625
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,10 - 14,Mann,Møre og Romsdal,21,2.384737678855326,8806,15143.150390625,4839.66650390625
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,10 - 14,Mann,Nordland,10,1.144164759725400,8740,4902.2998046875,1309.16662597656
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,10 - 14,Mann,Nord-Trøndelag,6,1.258389261744966,4768,493849.5,475.083343505859
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,10 - 14,Mann,Oppland,6,0.973393900064893,6164,7500.5,1944
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,10 - 14,Mann,Oslo,11,0.814814814814815,13500,15847.25,3279.7666015625
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,10 - 14,Mann,Rogaland,8,0.520697734964853,15364,3030.60009765625,479.691680908203
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,10 - 14,Mann,Sogn og Fjordane,6,1.474926253687316,4068,1812,763.291687011719
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,10 - 14,Mann,Sør-Trøndelag,13,1.375370292001693,9452,5491.39990234375,1058.29162597656
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,10 - 14,Mann,Telemark,7,1.227424162721375,5703,610308.1875,1064.25
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,10 - 14,Mann,Troms,12,2.133712660028450,5624,7793.2998046875,706.041687011719
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,10 - 14,Mann,Vest-Agder,5,0.819672131147541,6100,5405.10009765625,1039
Blodtrykksmidler (brukes også ved andre hjerte/kar sykdommer),2004,10 - 14,Mann,Vestfold,,,7750,,
