Valuedrug,Valuetime,Valueage,Valuegender,Valuegeography,SumAntall_unike_pasienter,SumPrevalens_pr_1000,SumBefolkning,SumSum_AUP,SumSum_DDD
Diabetesmidler,2006,75 - 79,Kvinne,Vestfold,293,75.340704551298534,3889,959738.125,159029.6875
Diabetesmidler,2006,75 - 79,Kvinne,Østfold,516,103.406813627254509,4990,1454746.875,280791.9375
Diabetesmidler,2006,75 - 79,Mann,Akershus,596,97.513089005235602,6112,1593739.25,317645.15625
Diabetesmidler,2006,75 - 79,Mann,Aust-Agder,116,87.481146304675716,1326,361388.96875,64693.75
Diabetesmidler,2006,75 - 79,Mann,Buskerud,386,114.915153319440310,3359,1133072.25,217235.78125
Diabetesmidler,2006,75 - 79,Mann,Finnmark,112,114.285714285714286,980,328049.78125,61675.5
Diabetesmidler,2006,75 - 79,Mann,Hedmark,386,116.405307599517491,3316,993826.125,201157.609375
Diabetesmidler,2006,75 - 79,Mann,Hordaland,602,105.281566981462050,5718,1522213.75,300413
Diabetesmidler,2006,75 - 79,Mann,Møre og Romsdal,378,101.503759398496241,3724,1155682.25,207382.53125
Diabetesmidler,2006,75 - 79,Mann,Nordland,350,101.156069364161850,3460,1002124.8125,185818.671875
Diabetesmidler,2006,75 - 79,Mann,Nord-Trøndelag,221,112.697603263640999,1961,593260.625,112645.1640625
Diabetesmidler,2006,75 - 79,Mann,Oppland,287,94.345825115055884,3042,828652.75,144121
Diabetesmidler,2006,75 - 79,Mann,Oslo,543,98.871085214857975,5492,1468772,291611.9375
Diabetesmidler,2006,75 - 79,Mann,Rogaland,390,89.572806614607258,4354,995981.875,199315.0625
Diabetesmidler,2006,75 - 79,Mann,Sogn og Fjordane,168,103.960396039603960,1616,396779.1875,84850.578125
Diabetesmidler,2006,75 - 79,Mann,Sør-Trøndelag,358,98.785871964679912,3624,839095.8125,170408.71875
Diabetesmidler,2006,75 - 79,Mann,Telemark,240,99.502487562189055,2412,704646.5625,136647.0625
Diabetesmidler,2006,75 - 79,Mann,Troms,187,96.193415637860082,1944,479337.40625,97817.3359375
Diabetesmidler,2006,75 - 79,Mann,Vest-Agder,217,107.532210109018831,2018,648952.1875,117079.3359375
Diabetesmidler,2006,75 - 79,Mann,Vestfold,307,97.770700636942675,3140,999588.9375,187870.921875
Diabetesmidler,2006,75 - 79,Mann,Østfold,421,113.141628594463854,3721,1212965.875,241701.546875
Diabetesmidler,2006,80 - 84,Kvinne,Akershus,440,68.997961423867022,6377,981812.8125,199200.421875
Diabetesmidler,2006,80 - 84,Kvinne,Aust-Agder,111,70.208728652751423,1581,283170.84375,49726.41796875
Diabetesmidler,2006,80 - 84,Kvinne,Buskerud,337,83.789159622078568,4022,810216.75,161166.15625
Diabetesmidler,2006,80 - 84,Kvinne,Finnmark,94,98.532494758909853,954,199019.140625,41876.16796875
Diabetesmidler,2006,80 - 84,Kvinne,Hedmark,366,94.941634241245136,3855,1007360.625,179060.1875
Diabetesmidler,2006,80 - 84,Kvinne,Hordaland,543,80.839660562751228,6717,1171266.125,241579.5
Diabetesmidler,2006,80 - 84,Kvinne,Møre og Romsdal,353,83.274357159707478,4239,856572.375,163124
Diabetesmidler,2006,80 - 84,Kvinne,Nordland,376,92.747903305377405,4054,904299,170691.109375
Diabetesmidler,2006,80 - 84,Kvinne,Nord-Trøndelag,207,94.391244870041040,2193,502646.78125,92753.5
Diabetesmidler,2006,80 - 84,Kvinne,Oppland,326,90.934449093444909,3585,756687.4375,151393.96875
Diabetesmidler,2006,80 - 84,Kvinne,Oslo,493,60.894268774703557,8096,990169.6875,219157.4375
Diabetesmidler,2006,80 - 84,Kvinne,Rogaland,396,78.245406046235922,5061,804779.0625,176326.4375
Diabetesmidler,2006,80 - 84,Kvinne,Sogn og Fjordane,146,78.791149487317863,1853,339835.59375,67207.96875
Diabetesmidler,2006,80 - 84,Kvinne,Sør-Trøndelag,338,79.943235572374645,4228,668620.0625,147456.296875
Diabetesmidler,2006,80 - 84,Kvinne,Telemark,255,80.670673837393230,3161,577422.25,120967.0390625
Diabetesmidler,2006,80 - 84,Kvinne,Troms,189,86.936522539098436,2174,436579.0625,86086
Diabetesmidler,2006,80 - 84,Kvinne,Vest-Agder,218,88.581877285656237,2461,550668.6875,102020.1796875
Diabetesmidler,2006,80 - 84,Kvinne,Vestfold,276,77.094972067039106,3580,611611,131525.984375
Diabetesmidler,2006,80 - 84,Kvinne,Østfold,418,96.759259259259259,4320,1145958.625,214190.59375
Diabetesmidler,2006,80 - 84,Mann,Akershus,395,89.084348218313036,4434,853834.625,178707.125
Diabetesmidler,2006,80 - 84,Mann,Aust-Agder,90,91.649694501018330,982,181003.953125,37159.66796875
Diabetesmidler,2006,80 - 84,Mann,Buskerud,245,92.697692016647749,2643,532324.875,115466.1328125
Diabetesmidler,2006,80 - 84,Mann,Finnmark,54,92.307692307692308,585,88867.6171875,22215.666015625
Diabetesmidler,2006,80 - 84,Mann,Hedmark,280,110.236220472440945,2540,612405.1875,133423.375
Diabetesmidler,2006,80 - 84,Mann,Hordaland,436,102.323398263318470,4261,1008720.5,207653.546875
Diabetesmidler,2006,80 - 84,Mann,Møre og Romsdal,286,100.953053300388281,2833,664084.9375,126115.1796875
Diabetesmidler,2006,80 - 84,Mann,Nordland,249,98.457888493475682,2529,450362.21875,101422.3359375
Diabetesmidler,2006,80 - 84,Mann,Nord-Trøndelag,159,103.313840155945419,1539,368261.5625,67936.3359375
Diabetesmidler,2006,80 - 84,Mann,Oppland,193,81.194783340344973,2377,459044.25,90395.1640625
Diabetesmidler,2006,80 - 84,Mann,Oslo,392,88.687782805429864,4420,829727.5625,185228.921875
Diabetesmidler,2006,80 - 84,Mann,Rogaland,325,100.308641975308642,3240,679397.75,147472.9375
Diabetesmidler,2006,80 - 84,Mann,Sogn og Fjordane,126,102.439024390243902,1230,288496.5625,58207.66015625
Diabetesmidler,2006,80 - 84,Mann,Sør-Trøndelag,273,101.373932417378388,2693,552833.5,118705.0078125
Diabetesmidler,2006,80 - 84,Mann,Telemark,189,93.889716840536513,2013,405055.75,93923.6953125
Diabetesmidler,2006,80 - 84,Mann,Troms,132,94.285714285714286,1400,272067,58440
Diabetesmidler,2006,80 - 84,Mann,Vest-Agder,146,96.945551128818061,1506,298674.21875,63903.01953125
Diabetesmidler,2006,80 - 84,Mann,Vestfold,217,93.133047210300429,2330,563570.5,113541.640625
Diabetesmidler,2006,80 - 84,Mann,Østfold,314,106.730115567641061,2942,648584.875,143024.359375
Diabetesmidler,2006,85 - 89,Kvinne,Akershus,269,66.567681267013116,4041,500480.125,107760.484375
Diabetesmidler,2006,85 - 89,Kvinne,Aust-Agder,70,61.188811188811189,1144,142348.125,24008.30078125
Diabetesmidler,2006,85 - 89,Kvinne,Buskerud,228,83.029861616897305,2746,416811.6875,94542.65625
Diabetesmidler,2006,85 - 89,Kvinne,Finnmark,54,96.601073345259392,559,99601.34375,19822
Diabetesmidler,2006,85 - 89,Kvinne,Hedmark,206,84.391642769356821,2441,328380.71875,80686.71875
Diabetesmidler,2006,85 - 89,Kvinne,Hordaland,386,76.074103271580607,5074,715269.4375,148726.6875
Diabetesmidler,2006,85 - 89,Kvinne,Møre og Romsdal,222,70.520965692503177,3148,455400.59375,97066.359375
Diabetesmidler,2006,85 - 89,Kvinne,Nordland,222,78.279266572637518,2836,425934.84375,91066.3046875
Diabetesmidler,2006,85 - 89,Kvinne,Nord-Trøndelag,156,106.122448979591837,1470,254764.296875,55346.16796875
Diabetesmidler,2006,85 - 89,Kvinne,Oppland,159,71.750902527075812,2216,264864.5,59339.828125
Diabetesmidler,2006,85 - 89,Kvinne,Oslo,351,57.334204508330611,6122,649497.5625,151142.375
Diabetesmidler,2006,85 - 89,Kvinne,Rogaland,309,81.102362204724409,3810,564487.4375,123291.421875
Diabetesmidler,2006,85 - 89,Kvinne,Sogn og Fjordane,134,95.577746077032810,1402,223997.875,47943.5859375
Diabetesmidler,2006,85 - 89,Kvinne,Sør-Trøndelag,227,79.537491240364401,2854,335250.0625,78748.046875
Diabetesmidler,2006,85 - 89,Kvinne,Telemark,153,71.361940298507463,2144,271446.21875,63437.09765625
Diabetesmidler,2006,85 - 89,Kvinne,Troms,106,72.404371584699454,1464,196683.375,44107.33203125
Diabetesmidler,2006,85 - 89,Kvinne,Vest-Agder,131,73.761261261261261,1776,280763.34375,57345.58203125
Diabetesmidler,2006,85 - 89,Kvinne,Vestfold,180,69.767441860465116,2580,391261.5625,78532.7109375
Diabetesmidler,2006,85 - 89,Kvinne,Østfold,289,98.032564450474898,2948,607034.625,125813.9609375
Diabetesmidler,2006,85 - 89,Mann,Akershus,174,81.843838193791157,2126,300550.15625,64395.13671875
Diabetesmidler,2006,85 - 89,Mann,Aust-Agder,47,79.124579124579125,594,68500.9453125,14034.1669921875
Diabetesmidler,2006,85 - 89,Mann,Buskerud,115,86.989409984871407,1322,228795.921875,49615.015625
Diabetesmidler,2006,85 - 89,Mann,Finnmark,23,95.833333333333333,240,38123.98828125,7087
Diabetesmidler,2006,85 - 89,Mann,Hedmark,110,82.706766917293233,1330,193010.328125,45110.16796875
Diabetesmidler,2006,85 - 89,Mann,Hordaland,234,95.549203756635361,2449,458511.21875,96791.8359375
Diabetesmidler,2006,85 - 89,Mann,Møre og Romsdal,156,97.744360902255639,1596,306465.375,61489.00390625
Diabetesmidler,2006,85 - 89,Mann,Nordland,127,94.917787742899851,1338,291895.28125,50518.671875
Diabetesmidler,2006,85 - 89,Mann,Nord-Trøndelag,81,103.580562659846547,782,103837.5625,27521
Diabetesmidler,2006,85 - 89,Mann,Oppland,90,72.231139646869984,1246,145577.109375,34853.83203125
Diabetesmidler,2006,85 - 89,Mann,Oslo,195,78.947368421052632,2470,363747,80387.9453125
Diabetesmidler,2006,85 - 89,Mann,Rogaland,192,103.783783783783784,1850,382196.75,80309.40625
Diabetesmidler,2006,85 - 89,Mann,Sogn og Fjordane,74,96.354166666666667,768,145886.390625,30801.9921875
Diabetesmidler,2006,85 - 89,Mann,Sør-Trøndelag,124,91.109478324761205,1361,232866.015625,47804.359375
Diabetesmidler,2006,85 - 89,Mann,Telemark,119,107.789855072463768,1104,246509.453125,58027.25390625
Diabetesmidler,2006,85 - 89,Mann,Troms,55,85.403726708074534,644,113096.15625,24725
Diabetesmidler,2006,85 - 89,Mann,Vest-Agder,87,101.280558789289872,859,180387.890625,41966
Diabetesmidler,2006,85 - 89,Mann,Vestfold,112,90.761750405186386,1234,223143.25,51782.7265625
Diabetesmidler,2006,85 - 89,Mann,Østfold,129,98.024316109422492,1316,228776.375,50902.28125
Diabetesmidler,2006,90+,Kvinne,Akershus,76,40.275569687334393,1887,97713.53125,25279.8046875
Diabetesmidler,2006,90+,Kvinne,Aust-Agder,25,38.461538461538462,650,41554.30078125,10256.70703125
Diabetesmidler,2006,90+,Kvinne,Buskerud,63,42.682926829268293,1476,90285.734375,19180.109375
Diabetesmidler,2006,90+,Kvinne,Finnmark,18,58.441558441558442,308,30689.2890625,7872.5
Diabetesmidler,2006,90+,Kvinne,Hedmark,66,55.932203389830508,1180,103098.234375,22396.89453125
Diabetesmidler,2006,90+,Kvinne,Hordaland,143,49.549549549549550,2886,166224.828125,44215.8203125
Diabetesmidler,2006,90+,Kvinne,Møre og Romsdal,80,47.421458209839953,1687,108958.9296875,23886.89453125
Diabetesmidler,2006,90+,Kvinne,Nordland,100,64.599483204134367,1548,170097.078125,34546.5078125
Diabetesmidler,2006,90+,Kvinne,Nord-Trøndelag,59,75.063613231552163,786,65224.6796875,16852.5
Diabetesmidler,2006,90+,Kvinne,Oppland,70,60.553633217993080,1156,80621.84375,20892.333984375
Diabetesmidler,2006,90+,Kvinne,Oslo,108,30.025020850708924,3597,120251.9296875,33319.51171875
Diabetesmidler,2006,90+,Kvinne,Rogaland,101,50.830397584297937,1987,140060.109375,32110.779296875
Diabetesmidler,2006,90+,Kvinne,Sogn og Fjordane,40,47.058823529411765,850,63356.765625,17378.72265625
Diabetesmidler,2006,90+,Kvinne,Sør-Trøndelag,81,53.289473684210526,1520,117313.40625,26152.96484375
Diabetesmidler,2006,90+,Kvinne,Telemark,57,53.571428571428571,1064,69272.6796875,18545.470703125
Diabetesmidler,2006,90+,Kvinne,Troms,37,47.865459249676585,773,37390.921875,11001
Diabetesmidler,2006,90+,Kvinne,Vest-Agder,39,43.575418994413408,895,60774.640625,13359.1669921875
Diabetesmidler,2006,90+,Kvinne,Vestfold,70,50.578034682080925,1384,95242.59375,24569.8828125
Diabetesmidler,2006,90+,Kvinne,Østfold,94,60.880829015544041,1544,166624.5,36256.16015625
Diabetesmidler,2006,90+,Mann,Akershus,31,48.136645962732919,644,46355.15625,12055.75
Diabetesmidler,2006,90+,Mann,Aust-Agder,11,47.826086956521739,230,16977.4609375,4487.5
Diabetesmidler,2006,90+,Mann,Buskerud,39,75.435203094777563,517,54654.265625,13538.3046875
Diabetesmidler,2006,90+,Mann,Finnmark,6,56.603773584905660,106,13409.66015625,2155
Diabetesmidler,2006,90+,Mann,Hedmark,29,55.343511450381679,524,36678.08984375,9235.01953125
Diabetesmidler,2006,90+,Mann,Hordaland,56,61.202185792349727,915,89831.0703125,20406.818359375
Diabetesmidler,2006,90+,Mann,Møre og Romsdal,33,54.635761589403974,604,44432.12109375,7813.33349609375
Diabetesmidler,2006,90+,Mann,Nordland,31,56.363636363636364,550,39803.921875,9797.1669921875
Diabetesmidler,2006,90+,Mann,Nord-Trøndelag,26,90.592334494773519,287,33452.08984375,8522.5
Diabetesmidler,2006,90+,Mann,Oppland,23,45.816733067729084,502,35420.578125,8892.5
Diabetesmidler,2006,90+,Mann,Oslo,36,37.500000000000000,960,40807.96484375,13825.865234375
Diabetesmidler,2006,90+,Mann,Rogaland,57,83.946980854197349,679,94125.140625,22103.63671875
Diabetesmidler,2006,90+,Mann,Sogn og Fjordane,12,37.037037037037037,324,17044.513671875,3957.0048828125
Diabetesmidler,2006,90+,Mann,Sør-Trøndelag,26,52.000000000000000,500,26805.1640625,6209.23486328125
Diabetesmidler,2006,90+,Mann,Telemark,20,51.679586563307494,387,29486.845703125,7155.97998046875
Diabetesmidler,2006,90+,Mann,Troms,14,60.085836909871245,233,22325.279296875,5327.5
Diabetesmidler,2006,90+,Mann,Vest-Agder,26,86.666666666666667,300,36656.62109375,9205
Diabetesmidler,2006,90+,Mann,Vestfold,27,61.363636363636364,440,38210.48046875,9097.5419921875
Diabetesmidler,2006,90+,Mann,Østfold,26,57.777777777777778,450,44856.9921875,9834.271484375
Hormontilskudd ved overgangsalder,2006,Alle aldre,Kvinne,Akershus,17325,67.856289582835590,255319,11995864,3460208
Hormontilskudd ved overgangsalder,2006,Alle aldre,Kvinne,Aust-Agder,3258,62.099725526075023,52464,2142558.25,660436.5625
Hormontilskudd ved overgangsalder,2006,Alle aldre,Kvinne,Buskerud,7990,64.049123032032578,124748,5179375.5,1501059.875
Hormontilskudd ved overgangsalder,2006,Alle aldre,Kvinne,Finnmark,1891,52.847800570119054,35782,1087795.25,348626.875
Hormontilskudd ved overgangsalder,2006,Alle aldre,Kvinne,Hedmark,7792,81.642061587787219,95441,5251623,1509832.125
Hormontilskudd ved overgangsalder,2006,Alle aldre,Kvinne,Hordaland,13860,60.747376817819231,228158,9046319,2694657
Hormontilskudd ved overgangsalder,2006,Alle aldre,Kvinne,Møre og Romsdal,10425,85.263519481794092,122268,6923287,1840219.75
Hormontilskudd ved overgangsalder,2006,Alle aldre,Kvinne,Nordland,8085,68.579717029145319,117892,5334688,1508845.5
Hormontilskudd ved overgangsalder,2006,Alle aldre,Kvinne,Nord-Trøndelag,4113,63.758545319257778,64509,2593681,713616.375
Hormontilskudd ved overgangsalder,2006,Alle aldre,Kvinne,Oppland,6625,71.756601607347876,92326,4387570.5,1254936.5
Hormontilskudd ved overgangsalder,2006,Alle aldre,Kvinne,Oslo,18102,65.197190707725554,277650,12603109,3680741.75
Hormontilskudd ved overgangsalder,2006,Alle aldre,Kvinne,Rogaland,12470,62.316972004837436,200106,8823896,2661056.5
Hormontilskudd ved overgangsalder,2006,Alle aldre,Kvinne,Sogn og Fjordane,2430,46.097810828242972,52714,1409133.375,427482.40625
Hormontilskudd ved overgangsalder,2006,Alle aldre,Kvinne,Sør-Trøndelag,9225,66.327777857666700,139082,6020468.5,1659740.875
Hormontilskudd ved overgangsalder,2006,Alle aldre,Kvinne,Telemark,5030,59.710351377018044,84240,3145894.75,1013943.375
Hormontilskudd ved overgangsalder,2006,Alle aldre,Kvinne,Troms,3104,40.633590784134049,76390,2026424.75,624900.5625
Hormontilskudd ved overgangsalder,2006,Alle aldre,Kvinne,Vest-Agder,6069,73.947265815381616,82072,3855463,1128603
Hormontilskudd ved overgangsalder,2006,Alle aldre,Kvinne,Vestfold,7708,68.023969006204054,113313,5198399,1582820.125
Hormontilskudd ved overgangsalder,2006,Alle aldre,Kvinne,Østfold,8310,62.687648043934159,132562,5689728,1638041.125
Hormontilskudd ved overgangsalder,2006,Alle aldre,Mann,Akershus,14,0.056029135150278,249870,11831.400390625,3941.916015625
Hormontilskudd ved overgangsalder,2006,Alle aldre,Mann,Aust-Agder,,,51952,,
Hormontilskudd ved overgangsalder,2006,Alle aldre,Mann,Buskerud,12,0.098596641141092,121708,38615.5703125,6959
Hormontilskudd ved overgangsalder,2006,Alle aldre,Mann,Finnmark,,,37019,,
Hormontilskudd ved overgangsalder,2006,Alle aldre,Mann,Hedmark,,,93170,,
Hormontilskudd ved overgangsalder,2006,Alle aldre,Mann,Hordaland,19,0.083860773461155,226566,24450.5,6636.0947265625
Hormontilskudd ved overgangsalder,2006,Alle aldre,Mann,Møre og Romsdal,13,0.105730598435187,122954,9682.650390625,2502
Hormontilskudd ved overgangsalder,2006,Alle aldre,Mann,Nordland,7,0.059327061615391,117990,4860.47998046875,1262.97631835938
Hormontilskudd ved overgangsalder,2006,Alle aldre,Mann,Nord-Trøndelag,,,64399,,
Hormontilskudd ved overgangsalder,2006,Alle aldre,Mann,Oppland,0,0,0,0,0
Hormontilskudd ved overgangsalder,2006,Alle aldre,Mann,Oslo,41,0.154200264773138,265888,45679.9609375,13449.1875
Hormontilskudd ved overgangsalder,2006,Alle aldre,Mann,Rogaland,5,0.024874631855449,201008,1449.09997558594,441
Hormontilskudd ved overgangsalder,2006,Alle aldre,Mann,Sogn og Fjordane,,,53722,,
Hormontilskudd ved overgangsalder,2006,Alle aldre,Mann,Sør-Trøndelag,9,0.065195187146407,138047,7233.2998046875,2150.916015625
Hormontilskudd ved overgangsalder,2006,Alle aldre,Mann,Telemark,5,0.061044843542066,81907,2427.19995117188,1191.66088867188
Hormontilskudd ved overgangsalder,2006,Alle aldre,Mann,Troms,0,0,0,0,0
Hormontilskudd ved overgangsalder,2006,Alle aldre,Mann,Vest-Agder,,,80961,,
Hormontilskudd ved overgangsalder,2006,Alle aldre,Mann,Vestfold,11,0.100321027287319,109648,7554.7998046875,3001.97314453125
Hormontilskudd ved overgangsalder,2006,Alle aldre,Mann,Østfold,15,0.116374695486213,128894,7661.7001953125,2586
Hormontilskudd ved overgangsalder,2006,0 - 4,Kvinne,Akershus,10,0.670690811535882,14910,1285.5,825
Hormontilskudd ved overgangsalder,2006,0 - 4,Kvinne,Aust-Agder,0,0,0,0,0
Hormontilskudd ved overgangsalder,2006,0 - 4,Kvinne,Buskerud,,,6435,,
Hormontilskudd ved overgangsalder,2006,0 - 4,Kvinne,Finnmark,,,1970,,
Hormontilskudd ved overgangsalder,2006,0 - 4,Kvinne,Hedmark,,,4234,,
Hormontilskudd ved overgangsalder,2006,0 - 4,Kvinne,Hordaland,,,12970,,
Hormontilskudd ved overgangsalder,2006,0 - 4,Kvinne,Møre og Romsdal,6,0.931966449207829,6438,839.299987792969,525
Hormontilskudd ved overgangsalder,2006,0 - 4,Kvinne,Nordland,5,0.871687587168759,5736,719.799987792969,412.5
Hormontilskudd ved overgangsalder,2006,0 - 4,Kvinne,Nord-Trøndelag,0,0,0,0,0
Hormontilskudd ved overgangsalder,2006,0 - 4,Kvinne,Oppland,5,1.186521120075937,4214,708.5,450
Hormontilskudd ved overgangsalder,2006,0 - 4,Kvinne,Oslo,9,0.529474055771267,16998,1067.40002441406,675
Hormontilskudd ved overgangsalder,2006,0 - 4,Kvinne,Rogaland,,,12370,,
Hormontilskudd ved overgangsalder,2006,0 - 4,Kvinne,Sogn og Fjordane,,,2869,,
Hormontilskudd ved overgangsalder,2006,0 - 4,Kvinne,Sør-Trøndelag,5,0.662076271186441,7552,561.400024414063,375
Hormontilskudd ved overgangsalder,2006,0 - 4,Kvinne,Telemark,,,3932,,
Hormontilskudd ved overgangsalder,2006,0 - 4,Kvinne,Troms,,,4010,,
Hormontilskudd ved overgangsalder,2006,0 - 4,Kvinne,Vest-Agder,0,0,0,0,0
Hormontilskudd ved overgangsalder,2006,0 - 4,Kvinne,Vestfold,,,5382,,
Hormontilskudd ved overgangsalder,2006,0 - 4,Kvinne,Østfold,0,0,0,0,0
Hormontilskudd ved overgangsalder,2006,0 - 4,Mann,Akershus,0,0,0,0,0
Hormontilskudd ved overgangsalder,2006,0 - 4,Mann,Aust-Agder,0,0,0,0,0
Hormontilskudd ved overgangsalder,2006,0 - 4,Mann,Buskerud,0,0,0,0,0
Hormontilskudd ved overgangsalder,2006,0 - 4,Mann,Finnmark,0,0,0,0,0
Hormontilskudd ved overgangsalder,2006,0 - 4,Mann,Hedmark,0,0,0,0,0
Hormontilskudd ved overgangsalder,2006,0 - 4,Mann,Hordaland,0,0,0,0,0
Hormontilskudd ved overgangsalder,2006,0 - 4,Mann,Møre og Romsdal,0,0,0,0,0
Hormontilskudd ved overgangsalder,2006,0 - 4,Mann,Nordland,0,0,0,0,0
Hormontilskudd ved overgangsalder,2006,0 - 4,Mann,Nord-Trøndelag,0,0,0,0,0
Hormontilskudd ved overgangsalder,2006,0 - 4,Mann,Oppland,0,0,0,0,0
Hormontilskudd ved overgangsalder,2006,0 - 4,Mann,Oslo,0,0,0,0,0
Hormontilskudd ved overgangsalder,2006,0 - 4,Mann,Rogaland,0,0,0,0,0
Hormontilskudd ved overgangsalder,2006,0 - 4,Mann,Sogn og Fjordane,0,0,0,0,0
Hormontilskudd ved overgangsalder,2006,0 - 4,Mann,Sør-Trøndelag,0,0,0,0,0
Hormontilskudd ved overgangsalder,2006,0 - 4,Mann,Telemark,0,0,0,0,0
Hormontilskudd ved overgangsalder,2006,0 - 4,Mann,Troms,0,0,0,0,0
Hormontilskudd ved overgangsalder,2006,0 - 4,Mann,Vest-Agder,0,0,0,0,0
Hormontilskudd ved overgangsalder,2006,0 - 4,Mann,Vestfold,0,0,0,0,0
Hormontilskudd ved overgangsalder,2006,0 - 4,Mann,Østfold,0,0,0,0,0
Hormontilskudd ved overgangsalder,2006,5 - 9,Kvinne,Akershus,,,17494,,
Hormontilskudd ved overgangsalder,2006,5 - 9,Kvinne,Aust-Agder,0,0,0,0,0
Hormontilskudd ved overgangsalder,2006,5 - 9,Kvinne,Buskerud,,,7602,,
Hormontilskudd ved overgangsalder,2006,5 - 9,Kvinne,Finnmark,0,0,0,0,0
Hormontilskudd ved overgangsalder,2006,5 - 9,Kvinne,Hedmark,0,0,0,0,0
Hormontilskudd ved overgangsalder,2006,5 - 9,Kvinne,Hordaland,,,15143,,
Hormontilskudd ved overgangsalder,2006,5 - 9,Kvinne,Møre og Romsdal,,,7918,,
Hormontilskudd ved overgangsalder,2006,5 - 9,Kvinne,Nordland,,,7306,,
Hormontilskudd ved overgangsalder,2006,5 - 9,Kvinne,Nord-Trøndelag,0,0,0,0,0
Hormontilskudd ved overgangsalder,2006,5 - 9,Kvinne,Oppland,,,5464,,
Hormontilskudd ved overgangsalder,2006,5 - 9,Kvinne,Oslo,0,0,0,0,0
Hormontilskudd ved overgangsalder,2006,5 - 9,Kvinne,Rogaland,0,0,0,0,0
Hormontilskudd ved overgangsalder,2006,5 - 9,Kvinne,Sogn og Fjordane,,,3444,,
Hormontilskudd ved overgangsalder,2006,5 - 9,Kvinne,Sør-Trøndelag,,,8664,,
Hormontilskudd ved overgangsalder,2006,5 - 9,Kvinne,Telemark,0,0,0,0,0
Hormontilskudd ved overgangsalder,2006,5 - 9,Kvinne,Troms,,,4830,,
Hormontilskudd ved overgangsalder,2006,5 - 9,Kvinne,Vest-Agder,0,0,0,0,0
Hormontilskudd ved overgangsalder,2006,5 - 9,Kvinne,Vestfold,,,6956,,
Hormontilskudd ved overgangsalder,2006,5 - 9,Kvinne,Østfold,0,0,0,0,0
Hormontilskudd ved overgangsalder,2006,5 - 9,Mann,Akershus,0,0,0,0,0
Hormontilskudd ved overgangsalder,2006,5 - 9,Mann,Aust-Agder,0,0,0,0,0
Hormontilskudd ved overgangsalder,2006,5 - 9,Mann,Buskerud,0,0,0,0,0
Hormontilskudd ved overgangsalder,2006,5 - 9,Mann,Finnmark,0,0,0,0,0
Hormontilskudd ved overgangsalder,2006,5 - 9,Mann,Hedmark,0,0,0,0,0
Hormontilskudd ved overgangsalder,2006,5 - 9,Mann,Hordaland,0,0,0,0,0
Hormontilskudd ved overgangsalder,2006,5 - 9,Mann,Møre og Romsdal,0,0,0,0,0
Hormontilskudd ved overgangsalder,2006,5 - 9,Mann,Nordland,0,0,0,0,0
Hormontilskudd ved overgangsalder,2006,5 - 9,Mann,Nord-Trøndelag,0,0,0,0,0
Hormontilskudd ved overgangsalder,2006,5 - 9,Mann,Oppland,0,0,0,0,0
Hormontilskudd ved overgangsalder,2006,5 - 9,Mann,Oslo,,,14997,,
Hormontilskudd ved overgangsalder,2006,5 - 9,Mann,Rogaland,0,0,0,0,0
Hormontilskudd ved overgangsalder,2006,5 - 9,Mann,Sogn og Fjordane,0,0,0,0,0
Hormontilskudd ved overgangsalder,2006,5 - 9,Mann,Sør-Trøndelag,0,0,0,0,0
Hormontilskudd ved overgangsalder,2006,5 - 9,Mann,Telemark,0,0,0,0,0
Hormontilskudd ved overgangsalder,2006,5 - 9,Mann,Troms,0,0,0,0,0
Hormontilskudd ved overgangsalder,2006,5 - 9,Mann,Vest-Agder,0,0,0,0,0
Hormontilskudd ved overgangsalder,2006,5 - 9,Mann,Vestfold,0,0,0,0,0
Hormontilskudd ved overgangsalder,2006,5 - 9,Mann,Østfold,0,0,0,0,0
Hormontilskudd ved overgangsalder,2006,10 - 14,Kvinne,Akershus,12,0.668523676880223,17950,36631.16015625,7236.34130859375
Hormontilskudd ved overgangsalder,2006,10 - 14,Kvinne,Aust-Agder,,,3558,,
Hormontilskudd ved overgangsalder,2006,10 - 14,Kvinne,Buskerud,11,1.401095401859636,7851,34214.30859375,6900.40966796875
Hormontilskudd ved overgangsalder,2006,10 - 14,Kvinne,Finnmark,0,0,0,0,0
Hormontilskudd ved overgangsalder,2006,10 - 14,Kvinne,Hedmark,,,5924,,
Hormontilskudd ved overgangsalder,2006,10 - 14,Kvinne,Hordaland,6,0.391644908616188,15320,13216.9599609375,2380.068359375
Hormontilskudd ved overgangsalder,2006,10 - 14,Kvinne,Møre og Romsdal,,,8232,,
Hormontilskudd ved overgangsalder,2006,10 - 14,Kvinne,Nordland,,,8085,,
Hormontilskudd ved overgangsalder,2006,10 - 14,Kvinne,Nord-Trøndelag,7,1.515807708964920,4618,30775.3203125,6545
Hormontilskudd ved overgangsalder,2006,10 - 14,Kvinne,Oppland,,,5764,,
Hormontilskudd ved overgangsalder,2006,10 - 14,Kvinne,Oslo,6,0.463606861381548,12942,15614.669921875,4353.40966796875
Hormontilskudd ved overgangsalder,2006,10 - 14,Kvinne,Rogaland,,,14459,,
Hormontilskudd ved overgangsalder,2006,10 - 14,Kvinne,Sogn og Fjordane,,,3796,,
