Valuedrug,Valuetime,Valueage,Valuegender,Valuegeography,SumAntall_unike_pasienter,SumPrevalens_pr_1000,SumBefolkning,SumSum_AUP,SumSum_DDD
ADHD-midler,2008,0 - 4,Kvinne,Hordaland,,,13382,,
ADHD-midler,2008,0 - 4,Kvinne,Møre og Romsdal,0,0,0,0,0
ADHD-midler,2008,0 - 4,Kvinne,Nordland,0,0,0,0,0
ADHD-midler,2008,0 - 4,Kvinne,Nord-Trøndelag,0,0,0,0,0
ADHD-midler,2008,0 - 4,Kvinne,Oppland,0,0,0,0,0
ADHD-midler,2008,0 - 4,Kvinne,Oslo,0,0,0,0,0
ADHD-midler,2008,0 - 4,Kvinne,Rogaland,,,12908,,
ADHD-midler,2008,0 - 4,Kvinne,Sogn og Fjordane,0,0,0,0,0
ADHD-midler,2008,0 - 4,Kvinne,Sør-Trøndelag,,,7875,,
ADHD-midler,2008,0 - 4,Kvinne,Telemark,0,0,0,0,0
ADHD-midler,2008,0 - 4,Kvinne,Troms,0,0,0,0,0
ADHD-midler,2008,0 - 4,Kvinne,Vest-Agder,0,0,0,0,0
ADHD-midler,2008,0 - 4,Kvinne,Vestfold,0,0,0,0,0
ADHD-midler,2008,0 - 4,Kvinne,Østfold,0,0,0,0,0
ADHD-midler,2008,0 - 4,Mann,Akershus,,,15896,,
ADHD-midler,2008,0 - 4,Mann,Aust-Agder,,,2915,,
ADHD-midler,2008,0 - 4,Mann,Buskerud,0,0,0,0,0
ADHD-midler,2008,0 - 4,Mann,Finnmark,0,0,0,0,0
ADHD-midler,2008,0 - 4,Mann,Hedmark,,,4434,,
ADHD-midler,2008,0 - 4,Mann,Hordaland,,,13907,,
ADHD-midler,2008,0 - 4,Mann,Møre og Romsdal,0,0,0,0,0
ADHD-midler,2008,0 - 4,Mann,Nordland,,,6012,,
ADHD-midler,2008,0 - 4,Mann,Nord-Trøndelag,0,0,0,0,0
ADHD-midler,2008,0 - 4,Mann,Oppland,0,0,0,0,0
ADHD-midler,2008,0 - 4,Mann,Oslo,,,18722,,
ADHD-midler,2008,0 - 4,Mann,Rogaland,0,0,0,0,0
ADHD-midler,2008,0 - 4,Mann,Sogn og Fjordane,0,0,0,0,0
ADHD-midler,2008,0 - 4,Mann,Sør-Trøndelag,0,0,0,0,0
ADHD-midler,2008,0 - 4,Mann,Telemark,0,0,0,0,0
ADHD-midler,2008,0 - 4,Mann,Troms,0,0,0,0,0
ADHD-midler,2008,0 - 4,Mann,Vest-Agder,0,0,0,0,0
ADHD-midler,2008,0 - 4,Mann,Vestfold,,,6048,,
ADHD-midler,2008,0 - 4,Mann,Østfold,0,0,0,0,0
ADHD-midler,2008,5 - 9,Kvinne,Akershus,44,2.461125405526345,17878,197410.875,10912.7998046875
ADHD-midler,2008,5 - 9,Kvinne,Aust-Agder,25,7.763975155279503,3220,115230.3203125,6106.37890625
ADHD-midler,2008,5 - 9,Kvinne,Buskerud,23,3.047972435727538,7546,156065.453125,7109.1083984375
ADHD-midler,2008,5 - 9,Kvinne,Finnmark,,,2330,,
ADHD-midler,2008,5 - 9,Kvinne,Hedmark,29,5.489305318947568,5283,160395.71875,9803.3330078125
ADHD-midler,2008,5 - 9,Kvinne,Hordaland,44,2.952821958257835,14901,224538.09375,10437.7578125
ADHD-midler,2008,5 - 9,Kvinne,Møre og Romsdal,29,3.717948717948718,7800,136389.40625,8019.66650390625
ADHD-midler,2008,5 - 9,Kvinne,Nordland,44,6.374963778614894,6902,261783.59375,15746.0830078125
ADHD-midler,2008,5 - 9,Kvinne,Nord-Trøndelag,11,2.657004830917874,4140,85662.8984375,5355.33349609375
ADHD-midler,2008,5 - 9,Kvinne,Oppland,16,3.001876172607880,5330,52969.21875,4453.57470703125
ADHD-midler,2008,5 - 9,Kvinne,Oslo,29,1.952073236402800,14856,105399.859375,5437.25
ADHD-midler,2008,5 - 9,Kvinne,Rogaland,54,3.802549116259418,14201,271908.1875,13424.4912109375
ADHD-midler,2008,5 - 9,Kvinne,Sogn og Fjordane,5,1.474056603773585,3392,18003.599609375,931.016662597656
ADHD-midler,2008,5 - 9,Kvinne,Sør-Trøndelag,29,3.421828908554572,8475,106308.5,6208.5
ADHD-midler,2008,5 - 9,Kvinne,Telemark,23,4.792665138570536,4799,205083.203125,7393.47900390625
ADHD-midler,2008,5 - 9,Kvinne,Troms,23,5.013077593722755,4588,130557.703125,6152.60009765625
ADHD-midler,2008,5 - 9,Kvinne,Vest-Agder,10,1.840942562592047,5432,37368.03125,3053.66674804688
ADHD-midler,2008,5 - 9,Kvinne,Vestfold,26,3.870199464126228,6718,174553.484375,8725.9169921875
ADHD-midler,2008,5 - 9,Kvinne,Østfold,33,4.161937192584185,7929,228170.109375,13167.720703125
ADHD-midler,2008,5 - 9,Mann,Akershus,186,9.960372710720788,18674,1215918.125,59878.10546875
ADHD-midler,2008,5 - 9,Mann,Aust-Agder,58,16.595135908440629,3495,316983.59375,17236.9921875
ADHD-midler,2008,5 - 9,Mann,Buskerud,95,11.957205789804909,7945,590350.9375,31954.7578125
ADHD-midler,2008,5 - 9,Mann,Finnmark,26,10.883214734198409,2389,173609,10089.0166015625
ADHD-midler,2008,5 - 9,Mann,Hedmark,88,15.895953757225434,5536,529435.3125,35478.90625
ADHD-midler,2008,5 - 9,Mann,Hordaland,115,7.543456871105280,15245,730580.75,31911.453125
ADHD-midler,2008,5 - 9,Mann,Møre og Romsdal,99,12.168141592920354,8136,570331,30479.9375
ADHD-midler,2008,5 - 9,Mann,Nordland,142,19.556534912546481,7261,840855.3125,46919.51953125
ADHD-midler,2008,5 - 9,Mann,Nord-Trøndelag,50,11.558021266759131,4326,398760.71875,20372.486328125
ADHD-midler,2008,5 - 9,Mann,Oppland,51,9.306569343065693,5480,362689.59375,21996.18359375
ADHD-midler,2008,5 - 9,Mann,Oslo,125,8.040653544320082,15546,758035.125,33876.2734375
ADHD-midler,2008,5 - 9,Mann,Rogaland,196,13.396213519239970,14631,1318631,58125.8203125
ADHD-midler,2008,5 - 9,Mann,Sogn og Fjordane,31,8.688340807174888,3568,210872.203125,11108.591796875
ADHD-midler,2008,5 - 9,Mann,Sør-Trøndelag,77,8.559359715429080,8996,466590.8125,25326.435546875
ADHD-midler,2008,5 - 9,Mann,Telemark,62,12.419871794871795,4992,459754.90625,19676.837890625
ADHD-midler,2008,5 - 9,Mann,Troms,62,12.788778877887789,4848,363447.75,17688.32421875
ADHD-midler,2008,5 - 9,Mann,Vest-Agder,38,6.881564650488953,5522,167320.53125,11683.0712890625
ADHD-midler,2008,5 - 9,Mann,Vestfold,90,12.740656851642129,7064,640923.3125,30449.4375
ADHD-midler,2008,5 - 9,Mann,Østfold,123,14.458681086164335,8507,774917.5,48196.8359375
ADHD-midler,2008,10 - 14,Kvinne,Akershus,177,9.721001757469244,18208,1243594.875,70442.375
ADHD-midler,2008,10 - 14,Kvinne,Aust-Agder,58,16.129032258064516,3596,392719.03125,17515.041015625
ADHD-midler,2008,10 - 14,Kvinne,Buskerud,83,10.417974143341283,7967,645120.875,32265.6953125
ADHD-midler,2008,10 - 14,Kvinne,Finnmark,32,13.093289689034370,2444,280245.8125,11622.4208984375
ADHD-midler,2008,10 - 14,Kvinne,Hedmark,86,15.008726003490401,5730,683928.4375,38665.6484375
ADHD-midler,2008,10 - 14,Kvinne,Hordaland,110,7.128045619491965,15432,732808.4375,37592.1328125
ADHD-midler,2008,10 - 14,Kvinne,Møre og Romsdal,87,10.682711198428291,8144,507703.78125,25076.9296875
ADHD-midler,2008,10 - 14,Kvinne,Nordland,156,19.431988041853513,8028,1123027.125,56918.4375
ADHD-midler,2008,10 - 14,Kvinne,Nord-Trøndelag,43,9.538598047914818,4508,334283.59375,17404.6328125
ADHD-midler,2008,10 - 14,Kvinne,Oppland,55,9.703599153140438,5668,375248.25,22230.5
ADHD-midler,2008,10 - 14,Kvinne,Oslo,101,7.691721879521742,13131,704957.1875,38239.203125
ADHD-midler,2008,10 - 14,Kvinne,Rogaland,192,13.054120206690237,14708,1386519.625,72227.828125
ADHD-midler,2008,10 - 14,Kvinne,Sogn og Fjordane,42,11.272141706924316,3726,237349.5625,12232.8583984375
ADHD-midler,2008,10 - 14,Kvinne,Sør-Trøndelag,69,7.611693325979040,9065,414736.59375,22070.021484375
ADHD-midler,2008,10 - 14,Kvinne,Telemark,55,10.346124905944319,5316,400915.75,21017.103515625
ADHD-midler,2008,10 - 14,Kvinne,Troms,49,9.729944400317712,5036,248334.921875,13674.25
ADHD-midler,2008,10 - 14,Kvinne,Vest-Agder,39,6.571187868576243,5935,235991.078125,14927.4267578125
ADHD-midler,2008,10 - 14,Kvinne,Vestfold,93,12.520193861066236,7428,773224.625,37468.546875
ADHD-midler,2008,10 - 14,Kvinne,Østfold,130,15.224265136432838,8539,901908.5625,54107.1953125
ADHD-midler,2008,10 - 14,Mann,Akershus,562,29.430247172182656,19096,4135315.25,222486.6875
ADHD-midler,2008,10 - 14,Mann,Aust-Agder,187,49.760510910058542,3758,1181327.75,58610.6328125
ADHD-midler,2008,10 - 14,Mann,Buskerud,332,39.495598382108018,8406,2963985,148501.328125
ADHD-midler,2008,10 - 14,Mann,Finnmark,79,29.721595184349135,2658,647690.5,28445.87109375
ADHD-midler,2008,10 - 14,Mann,Hedmark,305,49.424728569113596,6171,2657535.25,156158.03125
ADHD-midler,2008,10 - 14,Mann,Hordaland,417,25.740740740740741,16200,3485567.75,160442
ADHD-midler,2008,10 - 14,Mann,Møre og Romsdal,329,37.807400597563778,8702,2431270.5,118706.2109375
ADHD-midler,2008,10 - 14,Mann,Nordland,409,48.958582714867130,8354,3047548.25,168920.1875
ADHD-midler,2008,10 - 14,Mann,Nord-Trøndelag,178,37.410676754939050,4758,1273925.25,72924.28125
ADHD-midler,2008,10 - 14,Mann,Oppland,215,35.672805707648913,6027,1690566.5,103247.9453125
ADHD-midler,2008,10 - 14,Mann,Oslo,367,25.951067741479282,14142,2833670.5,134553.875
ADHD-midler,2008,10 - 14,Mann,Rogaland,629,40.717244950802693,15448,4670972,250264.46875
ADHD-midler,2008,10 - 14,Mann,Sogn og Fjordane,130,32.861476238624874,3956,1049083.375,52325.64453125
ADHD-midler,2008,10 - 14,Mann,Sør-Trøndelag,281,29.707157204778518,9459,1905420.125,97967.0078125
ADHD-midler,2008,10 - 14,Mann,Telemark,231,41.621621621621622,5550,1905251,103608.7421875
ADHD-midler,2008,10 - 14,Mann,Troms,173,31.137508999280058,5556,1202709.75,66950.15625
ADHD-midler,2008,10 - 14,Mann,Vest-Agder,179,29.440789473684211,6080,1185463.75,68421.4375
ADHD-midler,2008,10 - 14,Mann,Vestfold,279,35.271807838179520,7910,2568179.5,117065.140625
ADHD-midler,2008,10 - 14,Mann,Østfold,355,39.673670093875726,8948,2602121.75,155037.703125
ADHD-midler,2008,15 - 19,Kvinne,Akershus,210,11.715481171548117,17925,1292550.25,75030.53125
ADHD-midler,2008,15 - 19,Kvinne,Aust-Agder,89,24.145415084102008,3686,444241.84375,25300.220703125
ADHD-midler,2008,15 - 19,Kvinne,Buskerud,136,16.785978770673908,8102,1020055.8125,54299.515625
ADHD-midler,2008,15 - 19,Kvinne,Finnmark,44,17.571884984025559,2504,264256.5,12266.099609375
ADHD-midler,2008,15 - 19,Kvinne,Hedmark,105,17.067620286085826,6152,733174.6875,41889.60546875
ADHD-midler,2008,15 - 19,Kvinne,Hordaland,123,7.940606843124597,15490,822205.4375,44214.04296875
ADHD-midler,2008,15 - 19,Kvinne,Møre og Romsdal,110,12.856474988312295,8556,674523.75,35675.22265625
ADHD-midler,2008,15 - 19,Kvinne,Nordland,177,21.998508575689784,8046,1043096.875,58027.8125
ADHD-midler,2008,15 - 19,Kvinne,Nord-Trøndelag,33,7.233669443226655,4562,242502.203125,15234.3330078125
ADHD-midler,2008,15 - 19,Kvinne,Oppland,47,7.928475033738192,5928,296669.59375,18440.041015625
ADHD-midler,2008,15 - 19,Kvinne,Oslo,157,11.520399178162606,13628,1080996.375,58452.66015625
ADHD-midler,2008,15 - 19,Kvinne,Rogaland,186,12.917563719702757,14399,1238525.125,68651.21875
ADHD-midler,2008,15 - 19,Kvinne,Sogn og Fjordane,29,7.571801566579634,3830,163803.5,8833.4169921875
ADHD-midler,2008,15 - 19,Kvinne,Sør-Trøndelag,105,11.447884866986481,9172,624440.4375,33020.05859375
ADHD-midler,2008,15 - 19,Kvinne,Telemark,93,16.872278664731495,5512,692451.75,38490.62890625
ADHD-midler,2008,15 - 19,Kvinne,Troms,76,14.740108611326610,5156,395054.59375,22799.958984375
ADHD-midler,2008,15 - 19,Kvinne,Vest-Agder,46,7.804546996946047,5894,238707.65625,15332.263671875
ADHD-midler,2008,15 - 19,Kvinne,Vestfold,130,17.049180327868852,7625,804496.125,45340.69140625
ADHD-midler,2008,15 - 19,Kvinne,Østfold,160,18.704699555763386,8554,863396.4375,57118.76171875
ADHD-midler,2008,15 - 19,Mann,Akershus,447,23.484291268256804,19034,3489837,188388.21875
ADHD-midler,2008,15 - 19,Mann,Aust-Agder,148,38.421599169262721,3852,981421.6875,52111.50390625
ADHD-midler,2008,15 - 19,Mann,Buskerud,310,37.116858237547893,8352,2882356.25,150818.84375
ADHD-midler,2008,15 - 19,Mann,Finnmark,73,27.402402402402402,2664,570226.6875,30154.283203125
ADHD-midler,2008,15 - 19,Mann,Hedmark,199,30.544896392939371,6515,1613924.25,97629.9140625
ADHD-midler,2008,15 - 19,Mann,Hordaland,286,17.415661916940689,16422,2575465.5,132664.453125
ADHD-midler,2008,15 - 19,Mann,Møre og Romsdal,247,27.709221449405430,8914,1814111.625,83775.15625
ADHD-midler,2008,15 - 19,Mann,Nordland,328,37.417294090805384,8766,2414268.75,132624.859375
ADHD-midler,2008,15 - 19,Mann,Nord-Trøndelag,99,20.286885245901639,4880,770439.5625,48642.76953125
ADHD-midler,2008,15 - 19,Mann,Oppland,127,20.385232744783307,6230,1008341.75,62289.46484375
ADHD-midler,2008,15 - 19,Mann,Oslo,247,17.934940458902120,13772,1941482.375,105014.3359375
ADHD-midler,2008,15 - 19,Mann,Rogaland,441,28.514160093107462,15466,3676801,196993.734375
ADHD-midler,2008,15 - 19,Mann,Sogn og Fjordane,78,18.991964937910884,4107,659705.4375,31788.94921875
ADHD-midler,2008,15 - 19,Mann,Sør-Trøndelag,250,26.128762541806020,9568,1953088.625,100340.2109375
ADHD-midler,2008,15 - 19,Mann,Telemark,186,31.882070620500514,5834,1674026.5,96367.296875
ADHD-midler,2008,15 - 19,Mann,Troms,117,21.024258760107817,5565,807355.6875,49076.23046875
ADHD-midler,2008,15 - 19,Mann,Vest-Agder,170,27.182603133994244,6254,1248646.75,71000.5546875
ADHD-midler,2008,15 - 19,Mann,Vestfold,245,30.514385353095031,8029,1984032.375,101301.1171875
ADHD-midler,2008,15 - 19,Mann,Østfold,267,29.103989535644212,9174,2028432.25,126332.984375
ADHD-midler,2008,20 - 24,Kvinne,Akershus,76,5.624213720121365,13513,534122.1875,27490.970703125
ADHD-midler,2008,20 - 24,Kvinne,Aust-Agder,33,10.238907849829352,3223,219860.921875,12682.43359375
ADHD-midler,2008,20 - 24,Kvinne,Buskerud,53,7.462686567164179,7102,428511.1875,25822.7421875
ADHD-midler,2008,20 - 24,Kvinne,Finnmark,14,6.493506493506494,2156,78948.703125,4522.33349609375
ADHD-midler,2008,20 - 24,Kvinne,Hedmark,28,5.441119315973572,5146,230997.953125,16424.1328125
ADHD-midler,2008,20 - 24,Kvinne,Hordaland,64,4.273504273504274,14976,405195.78125,24783.30859375
ADHD-midler,2008,20 - 24,Kvinne,Møre og Romsdal,55,7.437457741717377,7395,242983.375,15304.3330078125
ADHD-midler,2008,20 - 24,Kvinne,Nordland,59,8.643422209200117,6826,386844.6875,19305.99609375
ADHD-midler,2008,20 - 24,Kvinne,Nord-Trøndelag,32,8.230452674897119,3888,106902.1015625,11118.666015625
ADHD-midler,2008,20 - 24,Kvinne,Oppland,24,4.851425106124924,4947,145549.5,10527.3330078125
ADHD-midler,2008,20 - 24,Kvinne,Oslo,72,3.830194701563996,18798,423527.25,29951.2578125
ADHD-midler,2008,20 - 24,Kvinne,Rogaland,66,4.903417533432392,13460,353948.21875,23384.8203125
ADHD-midler,2008,20 - 24,Kvinne,Sogn og Fjordane,20,6.261740763932373,3194,103428,6624.4375
ADHD-midler,2008,20 - 24,Kvinne,Sør-Trøndelag,48,5.108013195700756,9397,206818.09375,15373.3330078125
ADHD-midler,2008,20 - 24,Kvinne,Telemark,35,7.125407166123779,4912,177926.28125,13766.3994140625
ADHD-midler,2008,20 - 24,Kvinne,Troms,11,2.338435374149660,4704,35308.73828125,2754
ADHD-midler,2008,20 - 24,Kvinne,Vest-Agder,58,11.039208222306814,5254,338235,20712.8125
ADHD-midler,2008,20 - 24,Kvinne,Vestfold,72,10.833584110743304,6646,530431,34992.05859375
ADHD-midler,2008,20 - 24,Kvinne,Østfold,57,7.793273174733388,7314,325346.78125,24983.728515625
ADHD-midler,2008,20 - 24,Mann,Akershus,125,8.420910805712746,14844,822714.5625,48038.5859375
ADHD-midler,2008,20 - 24,Mann,Aust-Agder,60,17.579841781423967,3413,347993.1875,25055.755859375
ADHD-midler,2008,20 - 24,Mann,Buskerud,99,13.418270534020060,7378,821044.875,47760.59375
ADHD-midler,2008,20 - 24,Mann,Finnmark,24,10.512483574244415,2283,132362.59375,8414.1669921875
ADHD-midler,2008,20 - 24,Mann,Hedmark,51,9.350935093509351,5454,333936.65625,23651.353515625
ADHD-midler,2008,20 - 24,Mann,Hordaland,71,4.580054186556573,15502,450338.53125,32487.353515625
ADHD-midler,2008,20 - 24,Mann,Møre og Romsdal,72,8.848469952070788,8137,399800.53125,24889.404296875
ADHD-midler,2008,20 - 24,Mann,Nordland,63,8.395522388059701,7504,438658.3125,21379.08984375
ADHD-midler,2008,20 - 24,Mann,Nord-Trøndelag,41,10.000000000000000,4100,307712.6875,22058.833984375
ADHD-midler,2008,20 - 24,Mann,Oppland,43,7.985143918291551,5385,314667.34375,22406.666015625
ADHD-midler,2008,20 - 24,Mann,Oslo,64,3.718552088780431,17211,399328.90625,22967.17578125
ADHD-midler,2008,20 - 24,Mann,Rogaland,85,6.017273113407900,14126,529938.25,31093.6328125
ADHD-midler,2008,20 - 24,Mann,Sogn og Fjordane,29,8.285714285714286,3500,226979.78125,11253.2998046875
ADHD-midler,2008,20 - 24,Mann,Sør-Trøndelag,82,8.408531583264971,9752,408236.53125,29961.587890625
ADHD-midler,2008,20 - 24,Mann,Telemark,55,10.548523206751055,5214,402107.3125,24410.18359375
ADHD-midler,2008,20 - 24,Mann,Troms,27,5.364593681700775,5033,172142.890625,10450
ADHD-midler,2008,20 - 24,Mann,Vest-Agder,75,13.190291945128386,5686,398127.46875,27328.486328125
ADHD-midler,2008,20 - 24,Mann,Vestfold,107,15.643274853801170,6840,593869.625,43777.2578125
ADHD-midler,2008,20 - 24,Mann,Østfold,79,10.326797385620915,7650,490886.84375,35567.75
ADHD-midler,2008,25 - 29,Kvinne,Akershus,44,3.399783650131355,12942,218147.09375,16243.8330078125
ADHD-midler,2008,25 - 29,Kvinne,Aust-Agder,23,8.047585724282715,2858,157664.46875,12189.25
ADHD-midler,2008,25 - 29,Kvinne,Buskerud,31,4.544121958369979,6822,217707.421875,13300.49609375
ADHD-midler,2008,25 - 29,Kvinne,Finnmark,10,5.138746145940391,1946,59793.80078125,3166.33325195313
ADHD-midler,2008,25 - 29,Kvinne,Hedmark,20,4.562043795620438,4384,68727.296875,5408.66650390625
ADHD-midler,2008,25 - 29,Kvinne,Hordaland,32,2.096161404428141,15266,157069.3125,12201.4130859375
ADHD-midler,2008,25 - 29,Kvinne,Møre og Romsdal,36,5.536757920639803,6502,209103,16619.5
ADHD-midler,2008,25 - 29,Kvinne,Nordland,36,6.083136194660358,5918,186567.796875,12466.2119140625
ADHD-midler,2008,25 - 29,Kvinne,Nord-Trøndelag,17,5.335844318895166,3186,134489.90625,9368.3330078125
ADHD-midler,2008,25 - 29,Kvinne,Oppland,20,4.553734061930783,4392,143494.5,9217.3330078125
ADHD-midler,2008,25 - 29,Kvinne,Oslo,72,2.419598749873979,29757,462471.59375,32350.822265625
ADHD-midler,2008,25 - 29,Kvinne,Rogaland,44,3.163191948238677,13910,273584.625,18102.373046875
ADHD-midler,2008,25 - 29,Kvinne,Sogn og Fjordane,19,7.126781695423856,2666,116722.203125,5425
ADHD-midler,2008,25 - 29,Kvinne,Sør-Trøndelag,31,3.268663011387600,9484,92437.015625,8561.73828125
ADHD-midler,2008,25 - 29,Kvinne,Telemark,21,4.935370152761457,4255,130388.796875,10462.666015625
ADHD-midler,2008,25 - 29,Kvinne,Troms,13,2.882483370288248,4510,55743.69921875,4800.5
ADHD-midler,2008,25 - 29,Kvinne,Vest-Agder,33,6.460454189506656,5108,130102.140625,11023.033203125
ADHD-midler,2008,25 - 29,Kvinne,Vestfold,42,7.189318726463540,5842,272668.71875,19558.1328125
ADHD-midler,2008,25 - 29,Kvinne,Østfold,40,5.714285714285714,7000,176541.484375,16044.5078125
ADHD-midler,2008,25 - 29,Mann,Akershus,65,5.129824007576355,12671,390270.8125,27297.69921875
ADHD-midler,2008,25 - 29,Mann,Aust-Agder,35,11.396939107782481,3071,237331,18618.021484375
ADHD-midler,2008,25 - 29,Mann,Buskerud,59,8.274894810659187,7130,524131.71875,30309.50390625
ADHD-midler,2008,25 - 29,Mann,Finnmark,13,6.289308176100629,2067,56118.921875,2781.83325195313
ADHD-midler,2008,25 - 29,Mann,Hedmark,31,6.584536958368734,4708,288348.1875,18213.08984375
ADHD-midler,2008,25 - 29,Mann,Hordaland,76,4.633863788793366,16401,432093.375,32986.5625
ADHD-midler,2008,25 - 29,Mann,Møre og Romsdal,42,5.822012752980316,7214,248068.734375,15249.6904296875
ADHD-midler,2008,25 - 29,Mann,Nordland,63,9.982570115671051,6311,588758,31543.931640625
ADHD-midler,2008,25 - 29,Mann,Nord-Trøndelag,35,10.422870756402621,3358,214376.15625,19012.478515625
ADHD-midler,2008,25 - 29,Mann,Oppland,25,5.238893545683152,4772,159994.90625,11783.3330078125
ADHD-midler,2008,25 - 29,Mann,Oslo,76,2.807639735490783,27069,395057.5625,30598.03515625
ADHD-midler,2008,25 - 29,Mann,Rogaland,58,3.922629514405519,14786,324269.25,22626.2734375
ADHD-midler,2008,25 - 29,Mann,Sogn og Fjordane,19,6.805157593123209,2792,141094.609375,7726.9375
ADHD-midler,2008,25 - 29,Mann,Sør-Trøndelag,38,3.659476117103236,10384,176894.984375,16275.0712890625
ADHD-midler,2008,25 - 29,Mann,Telemark,31,6.915012268570154,4483,227451.5,13030.7998046875
ADHD-midler,2008,25 - 29,Mann,Troms,10,2.079434393844874,4809,68158.703125,5286.66650390625
ADHD-midler,2008,25 - 29,Mann,Vest-Agder,56,10.241404535479151,5468,390448,26131.125
ADHD-midler,2008,25 - 29,Mann,Vestfold,57,8.952410868540914,6367,472614.65625,29320.16796875
ADHD-midler,2008,25 - 29,Mann,Østfold,40,5.617188597107148,7121,218020.046875,18750.40234375
